SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0827-BK1-01-4,Salto C,101.389,-12.64,108.32,-15.36,-10.38,121.62,-21.66,6.913,-25.76,-60.96,48.88,-1.24,-32.89,21.88,9.821,-5.68,31.68,5.92,-6.44,50.8,4.39,16.754,21.12,628.24,-0.64,5.91,612.33,1.76,10.511,8.64,269.92,-35.04,6.03,283.14,-20.11,3.57,0.96,172.32,0.48,4.53,172.34,-0.34,2.921,-3.12,154.32,1.52,-0.88,154.6,0.37,2.948,-2.8,129.52,-10.08,-2.79,129.29,-9.19,3.196,2.24,68.4,11.76,-1.19,67.96,11.0,2.979,2.32,59.36,14.4,2.77,67.74,19.13
0827-BK1-01-5,Strecksprung,101.793,4.08,113.28,-2.24,11.83,129.81,-24.46,6.897,17.52,31.44,-12.32,16.62,27.85,-9.38,0.544,10.56,8.56,-8.0,8.17,7.28,-8.93,0.401,-6.32,-21.6,-15.12,-3.46,-19.54,-14.55,0.357,-9.84,-50.08,4.8,-9.04,-50.21,1.23,0.341,5.84,-65.6,2.8,4.81,-64.53,5.4,0.283,-2.32,-22.88,10.56,-1.51,-21.28,7.6,0.798,1.84,-12.32,2.4,3.07,-12.51,1.77,1.432,5.44,-30.08,13.76,5.06,-28.91,8.07,4.715,-32.48,-83.44,-14.08,-34.65,-75.63,-7.44
0827-BK1-01-7,Salto C,106.646,-24.48,82.72,21.84,-16.23,107.21,-0.89,1.66,6.64,-153.68,-13.12,7.15,-72.88,6.19,9.127,-3.6,96.32,-15.6,-8.95,122.48,-14.47,15.304,-12.64,516.16,12.32,-9.71,519.48,9.84,8.325,-3.6,219.76,15.2,-6.05,228.33,10.09,3.568,5.28,168.08,-0.48,5.5,168.98,1.99,2.813,1.76,149.6,-0.8,0.35,151.96,0.12,3.028,-0.48,148.24,0.48,-2.1,149.12,1.02,2.388,-5.44,70.88,-5.28,-3.81,70.65,-4.69,4.803,-10.72,34.88,18.4,-9.64,43.54,18.98
0827-BK1-01-9,Strecksprung,106.865,5.2,89.36,-9.6,4.7,96.53,-11.67,2.825,-8.8,-12.08,47.84,3.78,21.57,24.11,1.467,-3.68,31.28,-49.44,-8.21,21.77,-26.76,0.402,1.68,-49.92,-34.4,-0.73,-46.4,-26.4,0.51,-4.8,-1.92,15.52,-3.71,-14.87,17.24,0.816,-9.52,-9.84,18.32,-9.83,-10.3,20.99,0.329,10.72,-2.08,0.08,11.02,-1.34,2.56,0.561,-0.24,-9.28,-0.72,1.51,-9.63,-1.93,0.492,-0.48,-41.6,23.68,-0.3,-40.71,19.24,3.95,-2.88,-72.08,-68.24,-5.69,-67.06,-41.6
0827-BK1-01-10,Salto C,109.568,-38.4,63.2,-7.2,-31.19,79.76,-29.99,2.678,7.36,-90.32,35.12,17.14,-20.94,29.99,8.672,-13.6,190.64,-7.76,-16.22,197.13,-7.73,13.934,-22.4,459.52,18.32,-17.01,459.4,13.38,6.424,-16.8,206.0,-23.68,-10.61,225.97,-23.97,3.643,2.24,155.36,-0.88,2.6,157.96,-2.75,3.156,-9.92,159.04,-0.4,-8.05,158.31,-2.22,2.919,-0.72,134.08,11.04,-2.3,134.81,11.24,3.23,-15.76,90.16,-1.84,-13.42,92.57,-1.24,6.257,-15.44,85.84,-9.76,-8.93,88.61,-3.43
0827-BK1-01-12,Strecksprung,105.5,2.32,107.6,-6.48,-0.81,120.99,-8.58,4.309,-6.48,49.04,42.32,8.53,41.93,27.89,1.196,-0.64,8.96,2.56,-5.96,14.23,-4.51,0.745,-4.56,-48.8,-46.56,-2.45,-50.49,-42.26,0.891,19.68,-25.12,61.28,15.54,-31.69,58.52,1.36,-10.08,-8.0,7.6,-8.97,-3.59,5.38,0.328,6.8,-3.84,12.32,5.17,-7.38,11.67,0.252,-0.72,-10.48,-9.36,0.56,-8.58,-5.65,0.354,-7.76,-34.4,19.44,-7.47,-31.63,16.98,4.466,-10.24,-56.56,-69.04,-11.02,-51.75,-44.25
0827-BK1-01-13,Salto C,105.438,-26.16,94.16,21.36,-17.8,113.52,-6.62,4.212,16.08,-60.56,57.68,11.74,-51.52,43.15,9.107,-4.4,122.48,-48.88,-12.21,138.35,-29.6,14.035,-9.44,488.96,31.84,-5.76,488.21,21.83,6.922,-7.04,221.2,-19.2,-2.95,230.57,-17.19,3.239,8.56,155.04,-8.88,6.7,154.03,-9.74,3.427,-5.12,164.56,-5.76,-3.1,161.47,-6.54,2.846,-10.56,154.64,-1.76,-10.84,153.86,-0.33,2.456,-4.08,87.6,0.24,-5.25,85.21,-0.65,6.236,-21.92,52.16,44.8,-14.23,52.87,37.79
0827-BK1-01-16,Salto C,106.505,-22.08,73.92,40.72,-12.88,99.48,8.64,5.704,10.0,-81.6,-4.32,14.59,-42.22,6.71,9.385,-2.88,74.4,-29.92,-4.24,91.5,-22.27,15.71,5.84,578.96,3.76,7.92,567.78,6.85,10.28,10.4,266.4,1.2,10.94,261.04,0.55,3.335,5.12,158.24,-0.96,7.34,159.57,-0.56,2.957,9.92,149.12,0.72,11.94,150.66,0.52,2.86,12.0,145.36,0.96,13.67,143.6,-1.26,2.721,0.8,74.08,-13.12,2.09,73.6,-11.44,5.284,-28.32,45.2,14.4,-15.52,53.4,14.29
0827-BK1-01-19,Salto C,108.576,-26.56,71.2,-28.72,-17.78,92.17,-41.0,3.051,-12.88,-104.96,38.08,-0.35,-53.64,32.3,8.169,-11.84,77.12,-16.8,-19.06,96.55,-2.61,15.37,5.04,544.32,-6.64,0.11,535.57,12.36,13.135,-9.2,302.16,12.32,-1.34,283.87,16.9,2.86,11.12,162.48,20.32,15.34,162.54,15.54,2.805,12.24,148.08,11.36,13.65,144.55,9.48,2.609,25.6,115.12,1.6,24.23,114.29,2.49,2.497,10.48,89.2,-4.16,11.08,87.83,-1.09,7.44,-7.2,130.4,-2.8,-5.79,118.96,-5.51
0827-BK1-01-22,Salto C,106.519,-26.32,70.8,20.08,-24.76,88.78,-7.27,0.934,9.2,-75.76,5.12,13.44,-26.74,17.93,9.076,24.56,147.28,-8.0,17.9,159.69,-5.76,14.633,-12.88,552.24,-7.76,-11.3,538.54,1.45,9.175,8.08,274.96,1.04,-3.88,275.47,7.77,3.204,11.28,152.96,6.72,11.11,153.92,8.63,3.829,9.28,171.04,18.4,9.13,171.35,15.24,3.105,0.56,128.08,-0.24,-0.77,127.08,-0.71,3.039,10.32,62.32,8.4,9.88,64.74,8.12,1.351,6.0,76.96,33.6,2.52,80.35,26.95
0827-BK1-01-24,Salto C,97.989,-15.12,156.8,-31.12,-14.43,173.5,-19.14,5.307,-24.8,-13.12,59.2,-10.91,-9.92,35.33,6.503,1.84,34.88,11.04,2.37,45.22,14.11,15.393,-21.68,526.8,-7.92,-18.33,524.28,1.87,29.859,22.64,544.8,-24.56,9.72,486.07,-9.93,2.995,2.16,167.84,8.32,0.11,171.58,8.95,2.122,14.96,98.56,8.72,13.93,102.26,8.07,2.616,10.0,83.44,14.48,9.44,86.37,11.68,3.192,6.56,119.04,0.24,6.05,120.94,1.01,6.194,-0.96,192.0,-5.12,0.85,180.53,-5.19
0827-BK1-01-26,Salto C,102.739,-42.24,64.96,-1.84,-33.15,89.36,-23.48,3.036,2.24,-48.24,0.16,9.65,-5.45,2.24,10.075,10.8,90.8,-11.36,8.32,102.61,-3.66,16.128,-13.76,622.08,-12.24,-10.0,597.69,-1.92,11.364,20.32,305.52,9.28,4.81,303.57,19.24,3.447,4.08,151.92,9.2,6.46,152.64,9.9,3.317,13.12,161.12,12.64,14.1,161.66,11.71,2.998,7.68,145.44,-0.32,8.77,145.11,0.83,3.763,21.28,70.96,10.0,19.14,72.68,11.04,3.353,-5.12,102.48,15.68,0.63,84.86,8.43
0827-BK1-01-29,Salto C,103.235,-38.64,72.16,30.88,-26.01,89.18,-7.05,8.159,18.08,-16.48,26.32,19.47,7.66,9.62,9.586,22.16,-28.32,-40.4,13.66,-7.85,-22.34,16.036,-27.84,605.84,10.56,-27.69,599.91,5.42,22.073,-9.76,347.28,45.92,-11.19,394.69,24.66,2.47,15.36,152.72,-2.32,15.15,158.14,1.53,2.689,3.36,128.64,-0.24,5.14,129.88,0.96,2.68,6.8,110.8,-2.48,7.68,110.26,-1.26,2.986,5.12,68.8,-12.16,5.74,69.86,-8.4,3.14,-6.16,123.6,14.72,0.85,118.52,16.1
0827-BK1-01-30,Strecksprung,101.523,-14.72,112.0,-4.24,-9.2,149.64,-25.61,9.221,-5.68,-15.36,41.44,9.31,1.3,4.45,1.17,6.8,-1.28,-19.84,6.73,-14.08,-15.09,0.141,-2.0,-24.56,-1.52,-1.83,-26.42,-2.51,0.249,0.96,-55.6,-1.6,1.23,-58.47,-1.64,1.475,15.36,-115.6,29.92,13.52,-117.43,28.29,0.864,7.2,-108.16,3.68,6.24,-111.21,0.4,2.067,6.72,-43.68,9.28,4.61,-36.9,11.62,1.761,2.56,37.6,11.52,0.58,46.78,9.06,1.088,-24.24,38.0,-0.88,-25.3,32.75,0.45
0827-BK1-01-32,Salto C,103.868,-11.52,92.96,-1.92,-11.78,112.06,-13.18,3.367,-5.92,-69.76,61.28,4.71,-33.39,38.67,9.245,11.12,104.32,-24.48,8.25,125.23,-16.95,14.967,-4.64,539.68,-25.76,-1.72,526.72,-19.57,11.004,-8.48,320.8,11.12,-5.64,296.19,14.6,3.332,5.68,157.84,6.0,6.44,156.31,6.36,3.497,17.6,149.84,8.56,16.99,148.32,9.19,2.986,20.88,154.56,-0.56,18.97,151.76,-1.1,3.594,-10.56,90.24,-11.84,-7.81,87.15,-9.13,4.359,-4.48,56.88,14.08,-1.14,62.64,16.62
0827-BK1-01-35,Salto C,102.231,-22.24,80.72,18.16,-15.85,106.15,0.2,8.361,6.64,-29.04,11.84,10.34,-9.74,21.74,10.324,2.8,76.24,-39.68,-2.91,89.66,-31.43,16.613,-24.48,590.24,28.32,-19.87,572.01,21.28,9.73,14.64,290.16,-18.8,6.28,290.17,-7.45,4.078,-0.96,172.16,5.2,1.15,174.28,4.07,3.752,-5.28,175.84,-4.64,-4.77,175.47,-2.99,2.868,-9.28,137.52,-0.48,-8.81,137.36,-1.07,4.112,-2.32,58.96,-8.0,-2.37,61.28,-5.78,3.138,-11.6,82.88,33.84,-5.73,94.34,31.39
0827-BK1-01-38,Salto C,102.902,-32.4,81.44,12.32,-21.44,105.5,-5.27,6.541,8.24,-63.2,42.16,21.89,-30.34,30.27,7.843,3.28,56.16,-8.24,3.18,70.81,-8.31,17.702,10.0,588.08,-22.88,3.38,565.72,-14.92,12.733,-16.88,340.64,10.56,-6.75,310.84,4.24,3.214,19.04,166.0,-1.36,18.46,166.22,-1.07,3.459,-0.08,146.32,1.28,-0.95,143.12,2.49,2.163,9.92,111.6,8.24,8.66,112.19,6.46,2.925,-10.08,76.72,-2.8,-8.03,79.46,-2.76,5.189,-4.8,109.2,4.96,-2.58,110.98,7.23
0827-BK1-01-41,Salto C,103.821,-30.64,47.68,47.92,-21.36,81.0,8.31,4.082,12.4,-33.28,47.6,13.5,-3.61,28.85,10.014,7.92,171.6,-15.44,5.99,170.59,-18.61,12.988,-8.48,499.44,24.4,-4.5,496.19,16.15,8.336,28.96,275.76,-7.68,17.26,261.99,6.54,3.95,5.92,167.28,4.72,4.86,168.13,4.05,3.47,17.36,162.64,9.36,16.95,163.47,9.83,3.078,8.96,137.44,6.88,9.61,136.58,5.84,3.671,15.92,74.64,-4.96,14.73,74.98,-7.54,3.282,-11.36,106.08,25.92,-4.73,94.11,18.06
0827-BK1-01-44,Salto C,100.389,-16.08,95.28,23.68,-15.26,102.83,0.27,6.366,20.32,-49.44,23.6,23.88,-24.13,26.73,9.958,12.24,85.12,-26.24,5.53,99.98,-17.41,16.686,-12.48,575.68,-2.24,-9.22,566.16,3.72,10.826,17.68,306.16,23.84,7.68,306.99,20.81,4.246,-13.92,166.56,-8.16,-11.17,167.1,-8.18,4.133,4.08,168.24,2.72,5.15,169.27,1.94,3.072,0.48,166.32,-6.72,-2.4,163.07,-5.72,4.461,-10.08,69.92,-5.28,-10.75,71.62,-3.08,2.551,-1.28,131.76,41.2,1.21,112.72,34.17
0827-BK1-01-46,Salto C,95.876,-37.12,24.32,2.56,-33.67,33.94,-1.84,6.069,35.52,-23.68,-30.64,35.66,-11.25,-25.01,8.002,14.0,285.68,-10.72,13.23,278.36,-9.1,10.898,-4.72,316.08,-10.48,-7.28,313.99,-10.55,9.246,-23.76,305.6,1.36,-22.53,305.33,-3.31,7.088,-11.84,253.68,1.04,-11.37,254.05,1.17,6.376,-1.36,259.52,-6.48,-2.59,260.91,-4.97,6.307,-16.24,240.24,-11.84,-14.9,246.21,-11.15,6.791,-26.56,259.92,2.24,-25.18,268.67,-0.57,3.548,-16.56,239.12,21.6,-13.91,224.53,32.3
0827-BK1-01-53,Salto B,104.213,-39.12,85.2,20.56,-23.28,117.38,-1.27,5.424,-2.08,15.28,17.84,6.14,2.9,5.24,8.973,2.48,-88.96,-62.96,-0.89,-94.57,-42.43,19.181,-65.36,617.6,66.4,-61.33,566.29,56.72,35.175,3.28,555.6,23.76,0.25,528.86,40.03,4.131,26.0,182.96,29.36,25.77,182.88,28.44,4.242,21.84,175.84,20.56,19.67,176.24,22.32,3.698,9.68,132.8,12.56,12.37,134.71,11.19,4.163,26.0,69.92,5.6,29.18,68.55,3.74,1.096,22.24,77.28,16.8,18.84,89.95,12.91
0827-BK1-01-56,Salto B,107.054,-39.28,86.0,21.44,-21.18,99.81,-10.69,3.337,1.28,-34.16,13.12,13.1,-4.69,15.43,3.952,-1.04,-19.36,-58.48,-7.77,-15.0,-44.17,20.182,-36.56,519.28,61.36,-32.97,517.69,58.61,19.029,-27.28,362.4,76.88,-11.69,370.54,65.85,4.611,8.48,173.52,20.56,8.81,169.64,20.35,3.894,12.56,168.88,22.16,16.69,165.52,19.68,3.229,31.44,132.24,22.08,32.54,132.69,18.51,3.904,16.32,82.4,-5.6,17.66,80.04,0.24,4.307,12.88,148.0,0.16,17.62,146.16,2.54
0827-BK1-01-59,Salto B,106.618,-27.12,82.8,-8.72,-25.66,100.78,-9.68,5.888,14.56,-57.12,54.72,12.18,3.12,43.04,4.583,-33.04,-8.72,-69.52,-31.1,-6.7,-55.4,17.314,-54.32,551.76,46.8,-50.84,537.33,49.65,22.041,-17.6,466.56,41.52,-7.16,410.34,32.91,4.525,9.28,176.4,12.64,10.8,175.42,13.5,4.172,5.68,185.92,12.48,6.3,183.66,12.13,3.355,3.6,158.08,1.52,6.32,156.97,0.9,4.365,10.8,90.48,2.16,10.65,88.51,1.92,5.089,-3.28,88.56,19.6,-2.62,90.74,19.05
0827-BK1-01-62,Salto B,103.998,-19.6,119.2,-27.52,-25.0,128.86,-25.2,4.48,27.2,4.96,38.8,21.74,19.68,43.0,9.435,5.2,-76.8,-35.84,-3.37,-64.04,-34.62,14.275,-47.6,530.16,50.24,-38.94,508.33,42.27,31.568,47.36,492.56,-24.16,30.02,477.91,2.21,4.101,3.92,170.72,1.2,2.71,171.57,-3.07,4.286,5.44,171.04,-1.28,6.56,170.52,-0.55,4.054,-3.68,173.52,-9.44,-3.48,173.06,-6.97,4.394,-10.08,89.28,-8.4,-8.96,90.55,-6.71,5.442,-8.24,105.28,45.28,-5.72,104.68,34.6
0827-BK1-01-65,Salto B,104.434,-31.44,62.56,-6.64,-25.47,92.47,-14.53,7.647,16.96,32.96,-23.68,12.85,33.46,-11.88,7.592,-18.88,-59.2,-28.24,-17.01,-72.07,-17.07,18.324,-69.12,540.48,72.08,-68.94,519.87,61.48,29.404,-27.36,517.28,71.04,-24.88,444.03,37.7,4.557,12.88,184.08,4.56,12.96,180.16,4.41,4.223,-0.48,172.88,7.76,3.27,169.67,7.97,3.531,0.48,144.16,6.32,2.76,143.17,6.05,3.049,-2.88,108.96,-5.12,-0.45,105.94,-2.45,5.335,-2.8,114.64,-1.84,1.2,109.49,-1.88
0827-BK1-01-68,Salto B,103.48,-37.2,96.08,-11.04,-27.4,124.39,-24.95,9.979,16.8,-33.52,63.44,20.61,7.17,41.89,8.444,-23.6,-30.64,-50.72,-22.46,-40.07,-27.4,15.919,-52.96,538.48,19.2,-51.5,524.89,23.26,21.123,57.76,506.96,43.6,49.66,463.65,35.74,3.853,6.88,147.52,9.2,3.64,150.83,8.3,3.895,14.72,167.68,14.96,15.44,166.24,13.34,3.918,23.68,142.64,14.08,23.97,142.79,13.49,2.451,22.0,96.56,-3.92,18.59,98.08,-3.87,6.792,-13.04,65.84,5.2,-5.03,74.39,7.38
0827-BK1-01-71,Salto B,101.88,-31.68,73.36,12.32,-29.97,114.8,-2.98,9.346,27.28,-7.52,9.44,24.87,19.14,3.85,8.252,13.44,-88.56,-18.24,8.94,-91.28,-23.07,12.125,-46.4,476.08,52.24,-39.25,471.57,33.77,34.205,15.92,555.52,25.76,3.89,521.68,26.35,3.793,6.48,173.2,-9.2,4.52,182.51,-3.58,3.758,1.84,131.12,-4.64,2.3,131.29,-2.56,3.265,-3.68,121.28,0.96,-1.61,118.99,-0.92,3.593,-5.52,104.96,0.8,-4.02,99.71,1.71,3.804,6.16,191.04,34.24,8.16,184.37,27.56
0827-BK1-01-74,Salto B,102.66,-26.0,61.84,-6.16,-23.87,100.95,-20.95,8.155,30.88,-13.2,68.64,29.3,2.13,35.76,6.29,-27.36,-19.84,-27.52,-26.64,-19.53,-22.36,16.542,-53.92,545.04,66.8,-55.93,528.67,55.6,21.81,-52.24,406.72,61.44,-40.76,410.24,51.75,5.29,-6.72,147.6,21.28,-3.4,152.08,18.15,4.002,1.76,159.44,20.64,2.08,159.72,20.99,3.239,10.8,162.72,8.16,8.34,157.92,10.11,4.468,20.32,84.8,0.88,17.89,83.23,1.22,2.539,7.44,100.0,16.32,8.9,102.84,11.2
0827-BK1-01-76,Salto B,102.566,-40.72,76.08,-6.48,-38.5,97.01,-10.78,8.908,34.24,27.92,8.4,22.33,22.11,20.72,7.886,-1.28,-74.16,-26.56,0.78,-74.36,-17.77,12.5,-44.08,506.16,28.8,-38.08,472.7,20.64,35.514,9.44,593.28,10.72,-2.56,556.38,14.97,2.849,7.68,154.72,7.6,6.85,165.66,11.53,3.151,9.68,149.84,7.52,7.74,148.42,7.1,3.014,10.32,122.8,13.92,9.3,120.12,13.38,3.372,1.04,76.24,4.0,4.23,76.51,3.47,4.7,6.8,132.64,-9.36,11.8,131.58,-4.28
0827-BK1-01-78,Salto B,104.42,-20.96,56.24,24.96,-17.64,90.06,-6.12,9.106,16.72,13.92,73.52,24.58,22.16,46.6,9.21,-14.8,-38.08,-7.76,-9.97,-27.85,-10.11,12.093,-60.32,532.08,50.24,-50.89,509.73,25.25,24.551,26.88,408.32,-1.04,24.89,414.52,0.7,2.488,25.44,163.52,3.36,24.84,167.29,2.33,4.291,-4.88,169.92,1.28,-3.37,169.39,0.91,3.302,11.12,159.36,-10.56,11.41,157.77,-10.28,4.113,8.24,81.28,0.32,6.06,82.03,-0.97,4.456,-2.56,77.12,32.4,-0.31,83.8,24.31
0827-BK1-01-81,Salto B,106.178,-47.6,40.4,23.2,-36.0,79.91,-12.16,6.03,31.92,-4.4,-2.08,22.31,8.21,-12.45,5.703,8.0,-54.08,11.76,5.59,-65.03,7.18,15.143,-39.84,498.32,46.88,-33.1,487.78,45.4,42.892,-19.04,658.32,119.6,-18.09,627.32,89.14,2.392,-5.36,162.8,38.64,-2.94,174.78,41.39,3.71,35.28,150.64,46.64,34.96,147.46,45.71,3.14,37.6,121.52,18.96,38.57,119.05,19.88,3.878,32.32,76.48,-6.16,31.14,75.97,-3.09,2.784,18.0,132.64,-24.16,22.02,112.6,-10.07
0827-BK1-01-82,Strecksprung,107.492,18.32,82.88,-39.84,11.72,107.33,-34.6,4.099,18.56,0.08,25.76,17.42,9.99,-0.51,0.793,-18.48,-56.32,-34.4,-19.68,-41.34,-26.38,1.649,3.84,-13.52,45.68,5.56,-20.85,35.09,2.129,4.64,-1.2,35.68,7.77,-1.6,34.83,0.419,-6.56,-16.96,-12.4,-6.9,-15.53,-12.77,0.182,-5.68,-0.0,-8.48,-3.27,0.12,-5.86,0.303,-6.72,-19.6,-6.64,-6.48,-18.39,-8.19,0.639,1.04,-22.16,-8.08,1.91,-19.35,-6.87,2.798,-9.36,5.68,6.8,-7.43,-37.3,6.3
0827-BK1-01-83,Salto B,102.065,-22.4,44.16,-9.2,-25.67,79.52,-2.0,5.795,20.64,14.08,-7.44,14.97,27.75,2.34,7.874,12.96,-73.28,-26.64,15.45,-82.4,-17.92,13.108,-48.96,434.16,22.08,-52.36,414.23,20.13,31.367,-11.04,574.64,30.08,-14.67,575.05,31.46,4.415,-2.8,236.64,3.6,1.27,239.34,1.88,3.667,-0.24,132.72,3.52,-1.61,132.84,5.06,3.021,-8.16,136.16,-0.0,-9.29,134.41,0.53,3.155,-7.2,81.28,8.48,-5.26,78.78,6.52,4.534,-1.04,128.0,16.24,0.64,117.66,13.44
0827-BK1-01-84,Strecksprung,106.54,-33.44,125.84,9.68,-22.86,133.48,-24.95,6.733,29.6,59.28,-12.08,26.26,54.95,-5.59,1.642,17.68,-51.52,7.28,15.46,-54.56,6.55,0.568,-8.56,-25.44,11.04,-6.18,-37.89,7.4,0.549,3.44,-29.68,13.68,3.06,-30.03,13.32,0.15,-1.44,-35.28,-1.2,-2.12,-33.5,0.19,0.487,-7.36,-22.88,-3.6,-6.08,-22.15,-4.51,0.282,-3.28,-2.24,-8.08,-2.27,-2.47,-9.06,0.574,-4.96,11.6,-6.16,-3.67,10.41,-8.72,1.735,-45.04,-28.8,12.64,-40.24,-28.27,10.64
0827-BK1-01-87,Salto B,102.771,-13.12,64.4,-11.68,-13.43,78.49,-20.44,6.658,22.0,15.84,21.52,13.23,29.69,17.4,9.724,-6.64,-101.68,-2.08,-2.52,-103.65,-12.11,14.229,-48.32,470.88,24.48,-46.63,447.91,30.98,37.188,2.56,592.4,9.52,0.57,581.96,15.52,3.425,-0.8,201.44,22.4,-5.99,213.28,20.14,3.599,2.0,148.08,13.52,3.13,146.03,12.48,3.293,9.04,139.52,9.36,8.89,138.99,9.35,3.097,-4.8,68.0,1.2,-3.75,67.64,0.66,4.879,-2.32,139.04,17.12,2.59,126.1,21.6
0827-BK1-01-92,Salto B,100.362,-23.52,76.0,-12.4,-21.67,102.73,-21.63,9.787,18.56,71.36,29.76,13.34,48.01,30.65,11.019,-17.92,-109.52,-46.96,-16.4,-104.82,-27.74,11.974,-78.0,442.64,83.92,-65.87,431.34,76.38,38.884,-52.0,540.96,52.08,-49.51,530.06,47.45,3.246,-8.4,186.96,24.48,-10.67,200.81,28.52,3.823,1.52,156.72,16.72,-1.91,158.05,21.1,3.564,-9.36,139.52,9.04,-8.72,137.17,9.75,3.083,0.16,72.4,1.04,-2.18,72.84,5.02,2.616,-3.84,131.6,28.64,-1.52,133.14,31.23
0827-BK1-01-94,Salto B,100.847,-35.76,60.16,7.84,-30.45,85.85,-4.72,9.49,20.56,34.08,-2.88,14.23,49.72,-4.93,9.838,11.28,-80.88,-44.4,7.58,-84.5,-35.69,12.096,-39.12,438.88,43.76,-37.32,447.9,35.03,36.712,29.52,539.44,8.8,22.76,533.37,-2.05,2.92,-1.84,179.6,9.52,-2.63,181.15,5.02,4.131,-9.52,155.76,-7.36,-9.14,156.49,-6.48,3.563,-5.12,147.04,-9.68,-4.76,146.63,-9.91,3.374,-15.12,108.96,-14.0,-12.58,104.2,-9.57,4.903,-3.44,127.36,16.96,-3.38,120.61,23.38
0827-BK1-01-102,Strecksprung,101.616,4.88,150.64,-32.48,0.68,153.99,-16.28,5.974,1.76,45.44,-3.92,7.38,42.16,-1.65,1.201,4.08,-6.96,-19.2,3.04,-3.29,-11.88,1.312,13.2,-66.56,-11.92,9.56,-62.81,-7.15,1.307,6.16,-9.92,15.84,9.68,-13.13,15.17,0.945,2.64,-17.2,23.36,0.81,-15.0,24.93,0.479,3.6,-13.2,-10.56,2.2,-11.24,-10.29,0.2,3.36,-18.0,8.08,2.62,-19.95,4.99,0.561,2.72,-21.28,-3.12,1.11,-20.86,-2.53,2.747,-1.76,-77.68,29.12,-7.59,-68.07,21.07
0827-BK1-01-103,Salto A,103.739,-17.92,119.84,4.48,-13.88,134.05,-11.94,6.593,6.16,142.8,-64.08,-0.44,145.24,-42.0,9.286,8.48,100.96,32.56,9.16,108.32,22.46,6.944,20.88,254.56,3.12,12.95,246.75,-0.54,6.614,4.8,210.08,-8.88,1.42,208.37,-10.41,5.529,2.96,217.84,-10.32,2.92,217.12,-11.64,5.691,0.88,187.92,-7.36,0.54,190.95,-7.4,5.204,1.84,198.32,0.24,2.65,195.08,0.65,4.232,14.4,109.04,-6.88,10.56,110.26,-5.22,5.2,-3.6,124.88,30.0,1.05,121.3,27.58
0827-BK1-01-105,Salto A,105.19,-45.92,118.48,39.28,-25.17,135.34,-1.88,3.781,-18.8,127.2,21.04,-7.59,133.84,9.51,9.903,1.2,202.8,-7.36,4.75,186.82,-0.77,6.295,-4.16,209.68,-2.08,-3.58,206.27,-5.6,6.663,11.2,223.84,-16.72,9.06,220.54,-16.55,6.434,-2.24,217.76,-15.2,-3.34,218.09,-12.47,5.647,-4.56,206.8,-5.92,-1.85,203.97,-5.13,5.365,6.72,207.68,-2.88,4.68,208.46,-2.92,5.189,6.72,115.2,-4.4,4.49,115.66,-2.09,3.783,-5.68,100.88,26.8,-7.22,94.74,16.44
0827-BK1-01-107,Salto A,104.465,-23.84,105.92,0.32,-22.92,122.03,-5.1,4.82,-3.84,227.12,22.4,4.67,195.53,13.15,9.689,4.4,159.12,2.16,6.39,151.42,0.03,5.377,-8.96,199.6,-24.72,-5.19,200.48,-27.23,7.241,-20.32,232.56,-8.24,-17.27,225.96,-8.73,5.816,-9.44,212.0,-4.0,-9.84,212.71,-3.82,5.803,-10.32,204.64,-1.36,-8.97,202.42,-2.9,5.296,-5.12,188.56,-0.8,-4.23,188.28,-1.25,4.293,5.92,123.84,5.44,5.1,124.67,3.35,5.619,-3.12,134.4,24.72,-0.34,134.42,20.48
