SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
0609-1-01-429,Salto C,7.398,2.31,12.998,13.045,-62.429,80.077,-25.273,42.765,11.581,9.93,-55.316,48.059,-25.825,20.203
0609-1-01-429,Salto C,13.47,3.559,-14.346,13.173,352.26,237.103,-24.205,29.877,-13.746,9.17,345.381,216.754,-23.213,18.138
0609-1-01-429,Salto C,22.626,2.729,1.671,12.742,553.928,16.344,-27.972,21.663,2.302,5.656,550.753,19.43,-26.8,11.102
0609-1-01-429,Salto C,6.405,4.844,7.646,12.779,314.834,97.534,-12.803,15.48,7.248,7.828,316.699,93.103,-12.806,7.948
0609-1-01-429,Salto C,2.11,0.335,7.841,5.455,131.009,21.832,5.114,6.315,7.372,4.078,132.147,22.863,4.362,5.42
0609-1-01-429,Salto C,2.672,0.215,5.205,4.074,73.018,13.243,5.319,2.956,5.575,3.0,73.673,13.192,5.66,1.044
0609-1-01-429,Salto C,3.871,0.567,10.781,5.146,64.449,21.899,-9.078,29.32,9.979,3.753,65.184,18.828,-9.599,25.189
0609-1-01-429,Salto C,5.374,0.999,-9.577,13.75,117.02,27.824,-21.411,39.313,-9.003,9.098,116.718,21.027,-20.211,34.671
0609-1-01-429,Salto C,46.962,35.267,9.008,27.535,237.26,97.296,1.907,34.22,7.056,17.687,238.586,54.387,1.86,19.147
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,39.165,31.49,36.852,28.678,231.096,85.364,-35.253,52.2,32.064,11.776,221.984,56.22,-36.961,26.695
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,16.937,3.746,-20.518,19.497,36.944,52.845,-41.792,104.138,-16.956,6.412,45.826,30.105,-34.344,52.815
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,29.894,4.764,-5.683,19.376,386.924,190.931,-6.459,48.457,-6.039,12.03,389.003,173.759,-3.065,23.6
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,40.783,2.161,-14.3,14.738,705.332,35.013,10.251,26.148,-12.56,9.628,701.174,19.864,5.203,15.91
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,45.869,2.29,10.655,4.823,716.344,8.86,5.931,11.082,9.312,4.482,715.656,6.661,7.866,8.081
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,46.737,2.885,27.658,17.156,751.018,22.727,-1.991,13.161,29.921,16.583,745.367,17.143,-4.922,3.342
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,30.203,7.768,48.996,27.432,563.405,100.01,-61.346,24.972,46.546,20.578,562.611,95.946,-58.469,17.969
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,13.869,2.883,3.126,13.758,233.772,67.788,-45.247,26.193,2.969,12.432,241.456,61.282,-44.136,19.749
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,11.305,3.139,6.758,29.555,265.237,41.694,13.751,38.863,6.473,21.474,271.465,45.682,10.485,27.312
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,52.792,37.458,-6.138,22.532,324.005,191.142,-59.014,73.837,-3.92,8.621,301.632,161.077,-51.901,32.586
20191007-1150-FRANKFURT_2-01-57,Cody C,73.583,33.947,-5.228,40.984,-46.354,117.357,72.747,79.719,-3.217,19.731,-46.422,69.493,63.019,53.158
20191007-1150-FRANKFURT_2-01-57,Cody C,15.037,2.839,-20.28,37.609,-15.403,81.061,28.794,36.39,-22.476,16.285,-5.723,55.194,34.459,15.583
20191007-1150-FRANKFURT_2-01-57,Cody C,16.567,4.224,4.206,20.079,281.703,138.698,6.357,27.495,5.216,14.294,284.043,132.102,7.111,16.514
20191007-1150-FRANKFURT_2-01-57,Cody C,30.932,1.943,63.919,6.16,656.163,64.033,2.324,20.624,60.58,5.876,644.527,54.105,2.745,17.197
20191007-1150-FRANKFURT_2-01-57,Cody C,26.199,2.166,20.955,17.811,481.29,90.01,-16.255,26.398,21.503,16.875,481.204,87.682,-12.499,15.36
20191007-1150-FRANKFURT_2-01-57,Cody C,12.41,8.23,-2.942,23.896,289.803,209.563,-9.714,61.639,-1.096,8.0,286.944,82.544,-11.755,18.992
20191007-1150-FRANKFURT_2-01-57,Cody C,6.907,0.543,19.157,6.718,128.621,23.797,2.944,8.399,18.755,3.521,136.932,5.674,2.309,3.856
20191007-1150-FRANKFURT_2-01-57,Cody C,8.807,0.674,20.029,5.741,153.748,17.825,-2.011,11.687,18.966,4.377,154.407,15.423,-1.642,4.486
20191007-1150-FRANKFURT_2-01-57,Cody C,5.581,2.404,4.106,9.28,208.719,20.202,24.332,23.436,6.167,7.646,210.343,11.205,21.17,17.164
20191007-1150-FRANKFURT_2-01-57,Cody C,31.507,23.337,20.394,24.883,272.752,63.923,-46.489,48.464,19.549,15.28,261.68,45.466,-44.217,29.063
0609-4-01-418,Fliffis B,81.723,34.408,1.113,25.187,-96.33,195.134,8.427,29.416,-0.14,18.609,-89.16,191.329,13.864,19.563
0609-4-01-418,Fliffis B,25.863,10.347,-41.129,17.973,-598.679,247.102,44.513,69.28,-40.133,5.394,-596.486,83.468,38.414,25.33
0609-4-01-418,Fliffis B,39.667,0.85,11.002,19.752,-614.83,59.384,29.616,42.053,10.209,16.704,-616.232,47.108,30.967,31.237
0609-4-01-418,Fliffis B,25.953,10.022,18.068,8.046,-417.135,225.419,77.742,17.097,17.797,3.372,-409.471,204.96,79.359,10.953
0609-4-01-418,Fliffis B,16.78,2.672,-26.912,45.46,-31.523,95.206,221.901,78.7,-29.437,44.898,-37.873,78.636,220.662,70.094
0609-4-01-418,Fliffis B,20.735,1.752,-213.999,32.177,-76.928,91.149,345.326,23.926,-210.49,27.35,-73.222,85.504,343.982,19.339
0609-4-01-418,Fliffis B,17.563,1.368,-167.938,32.772,196.581,54.484,277.835,45.179,-167.555,31.938,194.409,54.188,277.631,44.515
0609-4-01-418,Fliffis B,13.361,0.482,-59.496,26.799,243.712,34.39,130.937,36.117,-60.553,25.786,242.521,31.091,131.645,35.745
0609-4-01-418,Fliffis B,15.652,1.208,-12.209,15.504,216.238,42.176,63.637,9.182,-11.824,13.957,217.377,37.371,63.972,7.24
0609-4-01-418,Fliffis B,41.704,38.807,18.926,21.327,336.085,115.853,-2.015,40.504,18.769,14.584,332.859,87.879,-0.641,32.034
20190930-1616-FRANKFURT_1-01-297,Barani C,54.994,37.036,-34.388,25.0,-115.646,128.53,43.495,34.14,-29.369,20.39,-112.592,112.697,42.245,14.473
20190930-1616-FRANKFURT_1-01-297,Barani C,7.063,1.713,-19.882,18.067,-250.542,57.739,31.997,49.441,-21.557,10.993,-252.253,26.256,32.929,23.995
20190930-1616-FRANKFURT_1-01-297,Barani C,9.972,0.62,-55.179,14.744,-298.386,14.623,67.374,16.292,-54.589,13.645,-294.605,11.314,67.921,15.191
20190930-1616-FRANKFURT_1-01-297,Barani C,9.484,0.406,-66.1,8.152,-192.084,45.034,151.36,43.583,-65.305,7.316,-191.376,44.454,152.81,41.604
20190930-1616-FRANKFURT_1-01-297,Barani C,8.972,0.881,-34.791,9.391,-30.019,40.58,254.544,8.69,-36.028,7.85,-31.44,39.956,251.39,7.17
20190930-1616-FRANKFURT_1-01-297,Barani C,7.346,0.182,-54.585,16.811,54.062,16.534,209.464,15.293,-54.531,15.79,53.949,16.77,209.37,15.612
20190930-1616-FRANKFURT_1-01-297,Barani C,6.326,0.531,-88.707,3.091,112.789,17.052,160.535,8.11,-87.894,2.663,112.295,16.413,160.071,9.376
20190930-1616-FRANKFURT_1-01-297,Barani C,5.011,0.165,-68.459,10.851,160.708,17.445,123.612,12.836,-67.848,10.901,160.16,15.057,121.384,9.387
20190930-1616-FRANKFURT_1-01-297,Barani C,4.692,1.242,-37.151,26.335,182.54,29.032,52.754,28.945,-37.195,16.977,182.171,18.901,55.257,15.572
20190930-1616-FRANKFURT_1-01-297,Barani C,49.244,33.888,-5.47,27.007,115.449,35.423,-35.596,80.748,-7.324,11.217,112.173,16.274,-33.999,33.378
0609-1-01-392,Doppelsalto B,45.416,34.05,23.213,15.882,248.187,76.37,-27.352,40.896,26.799,10.023,244.695,56.13,-30.973,26.474
0609-1-01-392,Doppelsalto B,11.589,6.695,-19.823,33.669,-6.058,95.871,-20.444,49.259,-21.087,24.885,0.864,69.386,-18.455,25.88
0609-1-01-392,Doppelsalto B,15.241,6.118,-40.483,15.627,262.294,212.604,-3.225,64.238,-40.98,10.009,262.98,199.448,-4.844,47.96
0609-1-01-392,Doppelsalto B,32.429,1.673,-36.198,5.606,659.073,15.589,17.72,21.239,-35.47,3.681,654.752,18.324,20.396,9.897
0609-1-01-392,Doppelsalto B,34.086,2.389,-49.208,17.494,713.083,48.359,-15.241,34.786,-48.809,11.607,715.899,43.241,-15.68,16.145
0609-1-01-392,Doppelsalto B,45.751,2.239,-19.319,42.284,794.922,69.409,5.994,30.922,-16.974,38.626,790.699,53.718,6.399,17.931
0609-1-01-392,Doppelsalto B,21.88,11.068,68.075,18.58,484.202,137.87,-12.103,40.654,64.55,13.965,482.089,123.409,-11.054,30.15
0609-1-01-392,Doppelsalto B,8.677,1.274,29.79,13.975,192.714,39.251,-21.235,8.016,30.54,6.776,194.121,39.523,-23.061,4.909
0609-1-01-392,Doppelsalto B,10.782,1.735,-4.996,21.901,150.118,32.372,-26.153,24.175,-4.463,14.186,154.852,29.335,-24.795,17.493
0609-1-01-392,Doppelsalto B,53.844,38.954,17.28,19.534,220.585,126.973,1.98,35.245,16.208,13.081,215.666,87.733,2.718,13.509
0609-4-01-76,Fliffis B,82.007,36.091,9.134,28.261,-118.119,215.301,19.752,37.45,9.585,19.635,-111.323,207.198,16.887,31.575
0609-4-01-76,Fliffis B,29.96,11.455,-31.483,36.578,-646.858,240.643,29.127,69.738,-29.788,18.823,-644.853,86.153,27.946,29.273
0609-4-01-76,Fliffis B,37.351,7.779,28.368,17.665,-602.091,120.571,2.891,42.97,26.309,16.164,-590.311,119.999,5.956,29.813
0609-4-01-76,Fliffis B,19.493,1.543,23.198,19.834,-67.103,76.612,159.179,91.494,21.416,18.59,-80.574,74.096,159.056,83.113
0609-4-01-76,Fliffis B,21.403,3.86,-180.646,101.529,-126.85,42.902,330.121,18.885,-179.314,93.559,-120.269,40.694,329.332,15.928
0609-4-01-76,Fliffis B,25.289,1.053,-266.883,24.535,146.592,87.859,329.543,27.18,-264.911,23.925,144.939,87.524,327.938,26.208
0609-4-01-76,Fliffis B,19.52,1.731,-134.672,41.174,354.578,34.289,195.379,46.575,-135.159,40.569,350.9,32.473,195.814,45.356
0609-4-01-76,Fliffis B,14.733,1.042,-38.783,19.058,290.076,51.476,83.396,22.054,-39.742,18.59,290.533,48.866,83.351,22.648
0609-4-01-76,Fliffis B,16.733,0.983,14.298,24.661,215.994,18.379,41.596,17.066,14.548,22.666,218.658,17.793,41.848,11.51
0609-4-01-76,Fliffis B,28.146,25.133,49.091,15.85,327.431,50.347,-11.203,47.842,45.876,9.419,311.677,34.842,-9.002,37.243
0827-BK1-01-12,Strecksprung,55.931,36.28,21.808,18.024,102.951,32.392,-5.693,13.297,20.456,13.493,102.48,29.006,-4.294,10.932
0827-BK1-01-12,Strecksprung,2.056,0.709,0.839,19.817,28.993,44.355,21.118,17.612,2.321,14.083,31.558,24.778,18.527,10.077
0827-BK1-01-12,Strecksprung,0.917,0.364,-6.595,8.36,-10.196,33.624,-32.264,21.377,-7.263,4.995,-12.238,27.615,-30.037,13.831
0827-BK1-01-12,Strecksprung,1.195,0.266,12.402,9.58,-67.007,13.018,17.824,42.31,11.934,8.037,-64.398,10.406,16.279,37.663
0827-BK1-01-12,Strecksprung,1.016,0.197,-3.104,8.619,-1.931,8.064,24.494,16.512,-2.715,6.927,-4.48,9.029,24.93,15.748
0827-BK1-01-12,Strecksprung,0.621,0.377,1.528,9.004,-14.262,5.56,8.251,7.772,1.708,5.695,-13.52,4.383,8.803,3.241
0827-BK1-01-12,Strecksprung,0.519,0.274,5.27,3.212,-5.247,2.817,6.456,11.041,5.009,2.507,-5.533,1.339,6.481,9.015
0827-BK1-01-12,Strecksprung,0.301,0.087,-3.146,3.792,-18.485,9.099,8.357,8.789,-3.114,3.274,-18.582,8.254,7.674,6.916
0827-BK1-01-12,Strecksprung,1.984,1.619,-13.575,5.572,-45.035,15.408,5.257,21.967,-13.811,3.686,-43.365,11.052,4.652,14.854
0827-BK1-01-12,Strecksprung,36.713,33.217,-15.516,11.246,88.856,116.514,-38.792,40.688,-14.631,5.652,85.596,94.325,-35.097,20.148
0110-MORITZ-01-111,Fliffis B,66.623,40.293,4.269,51.168,-195.086,144.484,-51.675,57.116,5.79,40.88,-196.985,144.725,-53.606,23.045
0110-MORITZ-01-111,Fliffis B,27.202,7.652,60.1,30.64,-601.685,81.693,10.754,41.425,59.199,27.588,-593.127,74.616,12.337,13.102
0110-MORITZ-01-111,Fliffis B,39.325,1.315,-8.853,14.652,-705.573,20.449,23.925,15.743,-8.648,13.478,-704.236,14.634,23.778,7.876
0110-MORITZ-01-111,Fliffis B,39.519,5.114,-27.87,18.021,-688.89,32.999,3.023,9.908,-26.989,15.783,-679.546,40.266,2.533,7.577
0110-MORITZ-01-111,Fliffis B,13.886,3.321,0.268,9.426,-190.742,154.284,-90.636,62.677,-2.286,8.539,-197.471,150.409,-96.977,60.151
0110-MORITZ-01-111,Fliffis B,19.525,4.52,-9.33,101.098,20.978,23.966,-350.634,55.796,-2.7,89.681,17.01,19.3,-341.582,40.996
0110-MORITZ-01-111,Fliffis B,15.579,0.916,223.671,28.259,82.858,70.952,-246.892,16.822,217.968,23.269,85.957,62.808,-247.867,9.945
0110-MORITZ-01-111,Fliffis B,12.113,1.125,90.728,54.626,197.981,15.844,-187.39,35.727,90.674,52.711,195.555,14.194,-186.765,34.881
0110-MORITZ-01-111,Fliffis B,12.447,0.957,-34.957,17.229,134.665,15.294,-42.228,47.719,-32.386,14.979,139.583,13.153,-42.231,46.851
0110-MORITZ-01-111,Fliffis B,41.329,36.237,-0.358,22.444,307.267,101.782,-24.984,73.695,-1.166,12.797,301.404,73.355,-23.932,47.491
0110-MORITZ-01-77,Salto C,53.486,37.579,4.922,24.006,124.013,83.565,-4.051,22.464,4.269,18.85,119.292,70.731,-3.519,15.578
0110-MORITZ-01-77,Salto C,10.379,2.181,5.315,13.68,-74.467,97.014,6.109,37.001,4.187,12.623,-60.271,91.545,5.926,22.178
0110-MORITZ-01-77,Salto C,14.432,2.207,-47.038,8.457,514.465,125.061,1.365,13.851,-44.192,5.913,500.871,115.619,1.036,9.6
0110-MORITZ-01-77,Salto C,18.159,8.379,-6.06,17.811,356.824,80.201,9.368,15.724,-8.337,11.46,357.956,78.771,8.802,9.615
0110-MORITZ-01-77,Salto C,3.606,0.608,-3.882,11.28,160.603,15.466,-8.412,5.705,-3.066,7.575,163.833,16.969,-8.023,3.72
0110-MORITZ-01-77,Salto C,3.455,0.242,1.512,1.978,153.263,5.933,0.044,3.465,1.416,0.913,152.736,3.813,-0.019,2.841
0110-MORITZ-01-77,Salto C,3.31,0.172,-2.764,1.958,147.151,2.016,2.385,2.599,-2.562,1.085,146.997,1.287,2.144,1.696
0110-MORITZ-01-77,Salto C,2.435,0.345,-2.756,2.395,104.057,31.043,-1.041,5.679,-3.05,1.28,103.012,30.303,-0.738,4.522
0110-MORITZ-01-77,Salto C,4.046,0.733,-4.833,3.801,-9.39,31.586,23.116,14.802,-4.567,2.279,-4.319,26.47,22.353,11.396
0110-MORITZ-01-77,Salto C,40.582,38.286,14.623,11.513,174.436,105.394,-2.811,27.944,14.289,7.854,165.545,85.45,-1.424,12.419
0115-MORITZ-03-57,Salto C,56.163,40.036,4.589,9.057,99.84,75.022,-0.437,14.938,4.158,4.895,96.483,55.208,-0.306,8.124
0115-MORITZ-03-57,Salto C,10.038,1.812,2.828,14.801,-48.501,109.227,-0.218,15.162,1.227,13.923,-34.871,98.794,-0.083,8.159
0115-MORITZ-03-57,Salto C,13.72,1.415,-41.879,18.723,496.039,89.335,34.627,23.275,-39.746,13.607,483.414,85.306,33.399,15.72
0115-MORITZ-03-57,Salto C,18.024,7.26,-7.296,8.264,347.812,68.052,18.95,18.843,-7.772,3.25,347.813,67.195,20.287,8.836
0115-MORITZ-03-57,Salto C,3.688,0.746,3.19,5.892,167.037,11.143,8.401,5.258,2.727,3.322,170.227,13.401,7.912,1.88
0115-MORITZ-03-57,Salto C,3.517,0.194,2.787,1.849,160.555,8.01,7.07,3.181,2.852,1.391,160.305,7.205,7.056,2.525
0115-MORITZ-03-57,Salto C,3.315,0.129,-0.148,0.676,144.334,2.096,0.722,1.206,-0.183,0.244,144.495,1.822,0.636,0.713
0115-MORITZ-03-57,Salto C,2.532,0.341,1.14,4.106,106.106,29.344,0.081,3.946,0.894,3.047,105.264,27.769,-0.118,2.514
0115-MORITZ-03-57,Salto C,4.328,0.958,-6.082,4.432,13.522,26.603,11.331,19.753,-5.47,3.078,17.181,21.454,11.507,16.142
0115-MORITZ-03-57,Salto C,41.678,38.959,4.079,18.324,160.251,97.378,-5.811,36.256,3.703,12.062,150.646,69.68,-6.407,29.334
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,52.096,33.299,68.509,49.097,229.533,83.844,77.666,57.1,71.759,36.546,244.146,49.288,72.078,34.188
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,5.846,3.274,92.8,58.157,215.387,187.369,188.995,142.854,90.0,38.38,202.952,122.688,193.079,109.151
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,6.841,1.167,112.14,35.357,18.583,48.733,262.562,21.031,113.637,28.085,14.741,34.068,264.313,11.159
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,6.479,0.986,162.402,7.595,-135.411,48.121,279.833,13.249,160.339,5.589,-133.533,45.482,281.053,10.648
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,10.52,0.766,61.98,68.569,-193.778,10.54,349.686,26.691,60.234,64.327,-192.432,6.361,349.238,25.314
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,11.986,0.47,-120.294,27.691,-115.818,54.707,399.255,7.291,-117.142,27.582,-111.968,51.311,396.477,5.5
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,10.177,1.054,-122.484,19.608,63.341,38.019,326.928,30.221,-120.888,19.184,60.974,38.585,327.654,29.119
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,9.196,0.344,-28.987,29.121,147.986,19.269,242.065,26.303,-29.959,27.962,145.575,14.892,239.824,27.552
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,8.736,0.971,34.084,13.248,189.743,45.607,84.885,48.775,34.457,12.831,193.826,42.266,87.676,46.387
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,17.651,19.176,46.225,64.8,387.109,71.753,-1.939,82.297,49.868,34.087,375.762,50.999,2.481,30.143
20191001-1148-FRANKFURT_1-01-161,Rudi,52.037,31.357,18.063,45.71,-228.53,209.094,55.769,53.56,16.084,30.068,-240.139,165.005,59.028,25.896
20191001-1148-FRANKFURT_1-01-161,Rudi,13.65,2.533,13.893,49.015,-304.871,140.851,275.528,111.842,16.793,43.506,-300.104,112.853,277.727,114.119
20191001-1148-FRANKFURT_1-01-161,Rudi,22.489,2.854,293.296,114.082,-115.434,60.019,761.674,117.323,289.911,103.779,-114.644,38.652,748.02,96.097
20191001-1148-FRANKFURT_1-01-161,Rudi,21.947,0.861,459.484,34.927,-9.273,59.744,686.888,32.28,454.964,25.656,-19.425,54.794,690.704,19.655
20191001-1148-FRANKFURT_1-01-161,Rudi,18.769,1.604,302.792,85.752,-260.013,50.774,666.626,11.264,308.279,77.749,-248.819,40.789,664.187,7.723
20191001-1148-FRANKFURT_1-01-161,Rudi,14.404,4.141,195.293,60.536,103.728,183.723,483.496,111.095,194.512,47.309,96.412,156.469,482.202,105.33
20191001-1148-FRANKFURT_1-01-161,Rudi,7.791,0.729,96.552,21.375,217.836,25.243,141.201,87.814,94.413,16.689,220.819,9.236,143.43,83.284
20191001-1148-FRANKFURT_1-01-161,Rudi,7.805,0.434,40.119,9.738,240.409,12.122,1.505,10.608,41.254,10.343,240.579,10.514,3.769,7.611
20191001-1148-FRANKFURT_1-01-161,Rudi,6.249,1.39,52.208,49.005,333.363,77.153,64.9,72.073,56.833,43.499,333.142,64.893,59.656,49.821
20191001-1148-FRANKFURT_1-01-161,Rudi,58.776,34.259,98.262,96.54,222.805,229.558,-27.495,99.586,95.446,72.387,237.803,166.446,-14.091,49.133
0115-CHARI-05-12,Strecksprung,57.965,21.091,33.929,25.887,-5.295,31.191,-22.346,10.86,33.324,19.765,-2.371,18.087,-21.233,9.079
0115-CHARI-05-12,Strecksprung,5.5,5.822,35.97,20.28,9.15,14.653,12.39,5.067,34.289,16.884,7.956,10.168,11.379,4.424
0115-CHARI-05-12,Strecksprung,1.242,0.162,-20.366,4.392,-12.425,7.854,20.785,6.371,-19.119,5.109,-12.608,4.588,20.59,4.681
0115-CHARI-05-12,Strecksprung,0.949,0.209,-22.691,1.152,-36.564,4.895,15.798,6.712,-22.673,0.675,-35.486,4.685,16.041,5.928
0115-CHARI-05-12,Strecksprung,0.762,0.073,-21.307,3.281,-29.808,4.794,14.355,4.017,-20.89,3.034,-29.628,4.753,14.363,3.178
0115-CHARI-05-12,Strecksprung,0.705,0.05,-2.259,7.068,-8.288,5.236,10.615,6.338,-2.616,6.423,-8.362,5.341,10.472,5.435
0115-CHARI-05-12,Strecksprung,0.542,0.199,8.161,2.614,11.996,6.418,-4.055,4.779,8.397,2.406,11.85,6.15,-4.405,4.78
0115-CHARI-05-12,Strecksprung,0.475,0.207,18.474,3.152,29.185,5.008,-30.406,10.063,18.219,2.924,29.042,4.553,-30.263,9.528
0115-CHARI-05-12,Strecksprung,3.424,4.537,15.297,5.102,23.686,15.405,-46.703,3.299,15.13,4.345,20.757,16.434,-44.237,4.627
0115-CHARI-05-12,Strecksprung,49.9,17.855,25.735,13.267,-30.902,16.422,31.004,28.644,26.627,10.55,-27.906,8.108,29.357,27.024
0115-CHARI-05-87,Salto B,53.218,35.483,-12.316,9.007,139.415,54.576,-13.8,23.17,-12.713,4.672,136.401,37.132,-11.907,16.26
0115-CHARI-05-87,Salto B,12.361,7.728,8.052,18.835,-108.531,145.052,30.085,32.149,8.68,13.259,-101.471,123.417,26.346,22.844
0115-CHARI-05-87,Salto B,13.9,3.138,16.813,10.354,173.448,256.971,-16.528,53.348,15.741,4.946,172.843,241.37,-15.992,49.275
0115-CHARI-05-87,Salto B,22.844,3.834,-27.807,23.172,528.506,67.231,-46.903,45.437,-25.979,19.824,522.868,54.434,-45.741,39.722
0115-CHARI-05-87,Salto B,14.073,6.921,-29.452,8.942,358.413,93.042,0.838,21.289,-29.048,5.119,356.141,86.526,1.097,13.498
0115-CHARI-05-87,Salto B,4.206,0.797,9.299,8.111,150.802,6.311,6.73,7.52,7.911,7.594,154.62,7.797,5.952,5.346
0115-CHARI-05-87,Salto B,4.485,0.523,8.554,4.532,162.361,7.927,2.934,6.545,8.961,3.692,161.217,5.317,2.48,3.584
0115-CHARI-05-87,Salto B,4.404,0.4,13.288,4.322,122.76,19.889,-16.802,12.585,12.557,4.009,122.727,18.764,-15.689,10.798
0115-CHARI-05-87,Salto B,3.939,0.324,-8.477,5.278,92.254,16.14,-12.902,11.731,-7.184,4.768,93.807,13.764,-13.104,6.27
0115-CHARI-05-87,Salto B,31.035,29.364,-3.393,32.706,133.22,33.875,-50.064,50.816,-2.333,23.03,127.252,28.15,-47.705,36.848
0609-4-01-37,Fliffis B,80.819,35.049,4.188,17.373,-120.043,199.179,19.01,36.741,3.176,11.32,-111.183,192.562,20.69,29.899
0609-4-01-37,Fliffis B,27.739,10.296,-44.202,21.493,-628.239,244.342,26.765,106.643,-40.887,10.941,-626.849,87.283,22.23,40.627
0609-4-01-37,Fliffis B,40.889,1.212,20.454,19.652,-626.302,53.966,-3.018,35.75,18.96,19.499,-625.945,43.37,-1.997,21.641
0609-4-01-37,Fliffis B,27.881,11.202,31.238,19.023,-434.096,244.932,70.755,46.548,31.39,14.009,-428.136,219.14,71.498,26.898
0609-4-01-37,Fliffis B,16.585,2.971,-29.895,41.297,-29.697,96.79,206.442,58.856,-34.699,36.976,-37.188,80.963,205.408,49.266
0609-4-01-37,Fliffis B,19.538,2.139,-237.736,36.134,-119.751,69.695,288.487,20.017,-233.314,38.167,-115.478,65.771,288.237,18.134
0609-4-01-37,Fliffis B,18.959,1.152,-226.532,31.509,144.227,67.674,273.864,30.837,-225.568,30.142,142.37,66.682,272.679,29.444
0609-4-01-37,Fliffis B,13.555,1.268,-101.4,44.777,226.942,31.328,166.182,27.872,-101.903,42.33,224.962,28.122,166.219,27.844
0609-4-01-37,Fliffis B,15.704,1.893,-22.891,15.297,199.494,49.863,79.827,14.761,-22.402,14.243,202.757,46.741,79.922,13.718
0609-4-01-37,Fliffis B,45.798,38.799,15.481,19.446,318.798,119.366,-13.548,39.183,14.124,12.028,311.302,97.887,-11.853,29.595
20190930-1153-FRANKFURT_1-01-127,Salto C,51.874,30.01,-26.241,23.135,212.619,44.47,-5.518,42.778,-21.777,16.76,207.566,37.394,-6.515,29.54
20190930-1153-FRANKFURT_1-01-127,Salto C,5.201,2.603,24.64,24.846,133.196,52.768,13.165,30.062,22.1,15.018,138.39,40.74,15.657,11.176
20190930-1153-FRANKFURT_1-01-127,Salto C,7.464,0.63,20.531,5.673,203.885,27.669,16.69,9.072,20.632,2.038,201.85,27.651,16.302,5.308
20190930-1153-FRANKFURT_1-01-127,Salto C,6.591,0.364,33.996,7.33,232.668,10.887,8.593,6.404,33.144,5.917,232.027,9.311,8.386,5.274
20190930-1153-FRANKFURT_1-01-127,Salto C,6.684,0.467,24.917,6.721,219.234,9.695,-15.746,11.849,26.415,4.516,220.122,5.739,-15.463,7.24
20190930-1153-FRANKFURT_1-01-127,Salto C,7.012,0.275,35.379,7.022,221.692,7.246,-14.466,5.981,34.157,5.033,220.5,6.293,-14.038,4.111
20190930-1153-FRANKFURT_1-01-127,Salto C,5.952,0.299,15.381,8.112,179.369,17.951,-4.642,5.616,15.366,7.924,179.057,17.907,-5.255,4.947
20190930-1153-FRANKFURT_1-01-127,Salto C,5.925,0.427,0.945,5.482,115.051,13.899,7.098,4.374,1.578,4.494,116.692,12.766,7.776,3.622
20190930-1153-FRANKFURT_1-01-127,Salto C,7.661,0.46,23.364,10.358,132.187,21.837,26.039,7.393,23.96,8.91,132.549,19.451,23.507,5.152
20190930-1153-FRANKFURT_1-01-127,Salto C,18.14,20.135,48.363,8.214,277.195,77.315,-45.567,28.24,46.762,3.686,268.669,59.733,-43.002,25.771
20190930-1616-FRANKFURT_1-01-326,Doppelsalto C,53.057,34.589,-29.897,41.096,229.957,72.928,-0.382,39.583,-25.565,35.033,223.853,47.46,2.699,23.961
20190930-1616-FRANKFURT_1-01-326,Doppelsalto C,19.006,2.892,-3.479,32.886,64.196,141.343,11.514,53.928,-6.144,27.526,76.991,62.097,7.192,21.629
20190930-1616-FRANKFURT_1-01-326,Doppelsalto C,31.143,7.38,-0.624,11.542,455.576,139.661,-14.06,13.435,-0.448,7.542,447.082,137.702,-14.189,5.994
20190930-1616-FRANKFURT_1-01-326,Doppelsalto C,42.604,3.422,6.66,27.521,657.324,59.507,16.702,21.631,9.519,24.341,655.385,25.692,16.768,18.033
