SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
generated_Mean_Rudi,Rudi,29.898,14.35,-14.341,20.677,-289.403,70.541,73.752,35.601,-13.972,14.691,-279.42,58.521,78.124,23.6
generated_Mean_Rudi,Rudi,10.926,1.585,-45.613,21.459,-348.36,68.009,150.279,54.113,-43.233,13.454,-336.767,41.037,152.695,40.733
generated_Mean_Rudi,Rudi,12.393,1.348,-36.998,16.505,-233.87,34.434,293.102,69.587,-35.838,11.717,-236.93,29.781,294.282,57.413
generated_Mean_Rudi,Rudi,14.403,0.701,-10.389,27.147,-158.346,32.361,473.455,63.032,-8.171,20.731,-158.993,24.082,470.934,50.679
generated_Mean_Rudi,Rudi,16.457,1.517,52.272,29.938,-92.024,31.06,591.215,29.933,53.279,25.939,-87.878,25.344,585.69,24.5
generated_Mean_Rudi,Rudi,17.184,0.829,135.119,26.025,3.676,31.513,633.918,37.929,135.702,24.01,-4.518,20.502,633.51,26.511
generated_Mean_Rudi,Rudi,18.532,1.138,225.857,30.461,-1.766,41.89,655.132,34.699,222.219,25.889,-4.74,34.442,651.412,20.701
generated_Mean_Rudi,Rudi,16.87,1.124,270.484,38.991,-57.862,41.899,624.616,22.777,267.212,35.156,-59.697,32.993,625.447,15.098
generated_Mean_Rudi,Rudi,17.274,0.758,254.494,27.19,-136.583,39.992,609.139,20.002,250.95,24.637,-130.008,30.61,610.128,13.757
generated_Mean_Rudi,Rudi,17.227,0.806,181.447,29.547,-121.206,44.244,605.906,23.852,180.765,27.277,-114.188,38.548,603.403,16.361
generated_Mean_Rudi,Rudi,15.663,1.078,92.802,31.702,-2.608,42.006,563.227,35.243,94.938,27.727,-3.721,38.212,556.792,31.708
generated_Mean_Rudi,Rudi,13.304,0.916,32.84,19.434,116.37,34.835,422.942,48.541,34.6,17.012,111.704,29.301,422.399,46.326
generated_Mean_Rudi,Rudi,10.422,0.806,9.479,14.283,171.284,22.364,267.529,42.122,11.234,12.335,170.242,16.389,270.282,40.821
generated_Mean_Rudi,Rudi,9.599,0.503,10.85,11.12,201.954,17.32,151.964,31.41,9.699,9.132,202.538,12.845,155.099,27.956
generated_Mean_Rudi,Rudi,9.265,0.567,-1.075,10.222,237.176,16.46,89.242,24.625,0.018,7.515,237.329,10.754,91.766,17.624
generated_Mean_Rudi,Rudi,8.936,0.623,-1.325,10.666,269.881,19.344,71.071,20.743,0.089,7.495,269.335,12.59,73.004,13.33
generated_Mean_Rudi,Rudi,7.975,0.9,22.472,17.584,300.709,23.101,71.225,25.844,22.622,12.385,302.628,16.309,65.902,16.334
generated_Mean_Rudi,Rudi,15.941,9.605,54.781,29.893,341.644,63.234,9.124,64.567,53.049,16.94,329.473,33.258,12.029,29.688
generated_Mean_Rudi,Rudi,68.527,17.326,47.952,43.993,197.59,94.773,-26.417,88.26,44.389,19.53,209.288,51.705,-24.203,26.78
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,87.643,16.11,9.939,33.343,-167.005,147.78,80.016,66.393,5.33,29.956,-185.636,100.549,67.997,45.934
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,37.744,13.166,-109.231,60.732,-527.981,163.85,144.456,106.798,-92.133,35.597,-514.947,86.311,120.882,60.305
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,29.754,6.532,-52.41,52.971,-676.503,150.725,2.67,170.178,-59.133,28.143,-661.478,33.679,17.543,47.922
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,41.087,3.124,-29.449,25.851,-659.532,38.487,17.559,73.05,-29.403,13.553,-657.674,16.004,28.096,16.94
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,52.028,4.669,-10.031,22.255,-614.674,41.678,83.467,67.717,-11.48,8.015,-622.582,15.641,67.315,22.153
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,55.278,2.399,-20.837,27.102,-648.304,37.341,28.586,54.217,-24.401,15.64,-647.158,19.341,42.043,28.673
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,57.403,2.479,-65.927,21.149,-667.239,35.451,114.161,41.711,-66.789,14.573,-661.853,20.895,113.695,31.606
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,51.118,3.723,-129.386,35.129,-595.297,48.513,186.586,43.297,-127.031,24.997,-588.572,40.03,186.09,30.096
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.073,2.974,-154.86,33.413,-412.211,81.48,283.885,72.361,-147.459,20.815,-406.374,71.687,299.508,62.778
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,33.965,2.082,-85.171,52.244,-155.314,85.182,587.765,107.331,-75.045,43.934,-169.499,65.299,586.212,93.457
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,34.592,2.657,142.492,109.603,-74.54,100.94,841.951,52.845,140.836,89.246,-61.423,68.053,827.036,41.279
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,36.03,2.292,360.299,60.697,62.192,109.137,894.249,48.161,354.318,49.279,29.423,74.312,886.106,25.994
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.128,2.181,433.228,79.624,-160.998,84.148,852.532,43.464,413.931,63.092,-152.484,73.286,856.674,23.91
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.06,2.92,257.926,67.863,-243.272,81.011,858.941,39.494,257.151,63.373,-213.813,64.152,853.414,25.435
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.472,3.647,74.856,59.971,59.912,104.795,773.453,73.921,81.564,52.56,48.728,89.196,758.804,64.94
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,23.684,2.78,2.773,25.91,225.739,38.367,493.626,77.323,11.713,22.604,218.683,29.991,499.094,76.057
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,19.06,1.161,46.701,22.465,265.247,29.917,289.495,56.328,47.514,18.836,269.936,21.23,294.708,52.096
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,17.092,1.79,104.744,24.663,359.979,30.874,156.977,51.462,104.639,19.327,358.9,26.346,155.898,41.203
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,15.943,5.313,163.644,31.97,435.292,61.36,4.28,89.657,156.9,18.93,429.514,31.8,1.352,59.498
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,64.107,21.643,117.509,55.826,364.629,153.216,-163.55,161.069,111.514,34.963,345.665,74.048,-126.095,53.77
generated_Mean_Barani C,Barani C,87.115,11.303,11.403,15.378,0.917,39.134,15.267,21.55,11.219,10.887,-4.87,36.215,15.211,12.042
generated_Mean_Barani C,Barani C,34.666,16.755,6.422,16.065,-186.655,74.356,43.071,27.066,5.792,11.43,-183.112,62.87,42.339,15.091
generated_Mean_Barani C,Barani C,11.956,3.025,-13.148,22.173,-338.273,80.603,47.345,60.52,-11.828,11.174,-331.745,39.886,46.8,23.675
generated_Mean_Barani C,Barani C,14.289,1.897,-12.54,8.503,-399.432,42.947,42.748,21.007,-13.382,5.527,-400.24,23.267,43.741,12.054
generated_Mean_Barani C,Barani C,15.515,1.162,-20.493,7.72,-427.383,20.455,72.527,12.624,-20.819,5.58,-421.922,17.028,72.827,9.752
generated_Mean_Barani C,Barani C,13.698,1.413,-34.376,8.191,-347.933,48.828,103.603,17.912,-33.2,5.561,-343.69,42.836,105.472,13.426
generated_Mean_Barani C,Barani C,12.067,1.051,-26.652,12.655,-178.869,56.122,163.777,27.606,-26.006,8.892,-181.213,49.931,162.225,20.689
generated_Mean_Barani C,Barani C,11.045,1.327,-10.644,16.919,-56.246,30.751,206.619,22.775,-12.767,11.982,-60.908,26.274,205.628,14.607
generated_Mean_Barani C,Barani C,9.51,1.403,-25.092,17.82,-22.595,23.929,231.94,24.766,-25.416,13.727,-23.673,17.482,231.175,16.977
generated_Mean_Barani C,Barani C,8.038,1.2,-46.757,18.688,-15.211,30.107,239.872,24.183,-46.248,13.728,-14.463,17.944,239.019,13.328
generated_Mean_Barani C,Barani C,7.456,0.684,-65.892,15.005,16.94,26.142,228.216,22.779,-65.088,9.908,17.454,17.727,227.977,12.1
generated_Mean_Barani C,Barani C,6.928,0.359,-72.291,8.084,60.537,17.604,214.066,15.108,-71.709,6.119,60.266,13.718,212.917,11.557
generated_Mean_Barani C,Barani C,6.255,0.308,-62.786,7.088,94.092,9.496,178.579,15.463,-62.419,6.191,93.437,7.988,178.474,13.377
generated_Mean_Barani C,Barani C,5.641,0.255,-45.397,7.077,112.285,6.482,140.918,11.373,-45.368,6.488,111.745,5.146,141.422,10.526
generated_Mean_Barani C,Barani C,5.38,0.203,-27.754,7.023,120.549,6.172,111.853,10.369,-28.164,6.239,120.535,4.947,111.874,9.536
generated_Mean_Barani C,Barani C,5.497,0.252,-16.465,5.511,125.906,7.097,82.809,10.921,-16.624,4.476,126.135,5.409,83.336,9.455
generated_Mean_Barani C,Barani C,6.199,0.424,-9.561,6.693,137.494,10.129,63.565,9.471,-9.529,4.959,138.595,7.904,64.124,7.019
generated_Mean_Barani C,Barani C,5.999,0.9,-0.138,8.742,167.948,14.605,52.172,14.906,0.006,6.23,169.389,12.618,49.355,10.931
generated_Mean_Barani C,Barani C,14.287,9.17,5.33,13.783,231.791,46.03,0.371,38.942,4.144,8.045,225.498,29.605,4.87,19.559
generated_Mean_Barani C,Barani C,71.06,19.077,-4.785,21.534,168.782,81.125,-1.057,37.076,-4.369,8.434,172.398,50.002,-1.817,11.437
generated_Mean_Grätschwinkel,Grätschwinkel,78.449,12.341,1.197,15.78,109.161,48.977,-4.772,40.197,3.132,8.709,102.993,16.394,-3.865,11.962
generated_Mean_Grätschwinkel,Grätschwinkel,29.652,13.895,0.543,11.316,80.931,35.382,7.108,28.858,0.575,7.027,73.597,27.372,7.107,15.304
generated_Mean_Grätschwinkel,Grätschwinkel,4.938,2.357,-0.247,15.666,-28.288,36.096,13.205,31.533,-0.206,7.782,-22.69,20.802,12.968,13.731
generated_Mean_Grätschwinkel,Grätschwinkel,3.695,0.92,-1.244,11.999,-67.191,39.766,8.194,24.054,-1.375,5.793,-67.735,24.217,7.037,11.008
generated_Mean_Grätschwinkel,Grätschwinkel,4.546,0.709,-5.477,10.125,-128.558,27.298,-0.815,18.334,-5.367,5.663,-127.876,21.794,0.18,9.066
generated_Mean_Grätschwinkel,Grätschwinkel,5.199,1.174,-5.994,9.024,-183.949,27.83,6.353,16.603,-6.018,5.399,-182.731,23.992,6.555,9.207
generated_Mean_Grätschwinkel,Grätschwinkel,7.163,1.472,-6.036,9.425,-209.642,32.663,14.621,18.379,-5.718,5.835,-205.788,26.367,13.411,10.189
generated_Mean_Grätschwinkel,Grätschwinkel,9.376,1.462,-2.27,9.51,-173.327,33.854,7.391,17.091,-2.87,5.621,-170.56,29.122,7.7,8.378
generated_Mean_Grätschwinkel,Grätschwinkel,9.064,1.932,-6.659,8.846,-83.782,43.607,0.173,15.369,-5.652,5.032,-82.325,35.896,0.265,8.028
generated_Mean_Grätschwinkel,Grätschwinkel,8.193,1.633,-0.037,9.668,22.187,33.776,-2.05,16.936,-1.067,6.324,20.007,28.601,-1.621,9.101
generated_Mean_Grätschwinkel,Grätschwinkel,7.963,1.325,-3.286,8.608,91.689,25.561,-2.141,14.301,-2.941,4.914,89.505,21.615,-2.344,7.584
generated_Mean_Grätschwinkel,Grätschwinkel,6.691,1.187,-3.525,10.925,122.67,23.802,-6.737,14.262,-3.696,6.07,120.46,18.776,-6.373,6.723
generated_Mean_Grätschwinkel,Grätschwinkel,4.877,0.969,-4.177,9.571,117.325,18.363,-4.249,13.72,-3.959,5.261,115.583,15.016,-4.191,6.605
generated_Mean_Grätschwinkel,Grätschwinkel,3.65,0.672,-2.945,7.552,85.559,16.959,0.033,10.53,-3.183,4.444,86.085,12.851,-0.072,5.825
generated_Mean_Grätschwinkel,Grätschwinkel,2.807,0.511,-4.733,7.99,59.651,14.571,1.62,13.236,-4.454,3.993,60.297,9.208,1.059,7.543
generated_Mean_Grätschwinkel,Grätschwinkel,2.299,0.427,-1.565,5.826,42.916,12.534,-1.419,11.055,-1.668,3.607,43.586,8.768,-0.305,6.665
generated_Mean_Grätschwinkel,Grätschwinkel,2.623,0.397,-0.192,7.082,39.255,12.058,10.598,10.629,-0.775,4.651,39.238,7.831,9.988,6.83
generated_Mean_Grätschwinkel,Grätschwinkel,3.4,0.67,-6.403,8.732,36.656,17.524,14.989,17.436,-5.038,5.378,38.522,10.622,12.68,8.808
generated_Mean_Grätschwinkel,Grätschwinkel,17.015,10.587,2.761,14.955,56.645,57.665,-5.769,44.632,1.599,7.069,54.724,24.383,-2.861,15.359
generated_Mean_Grätschwinkel,Grätschwinkel,65.986,16.2,6.288,29.009,35.846,87.352,3.712,55.59,5.58,7.69,42.471,29.185,3.8,12.293
generated_Mean_Fliffis C,Fliffis C,92.59,12.069,0.821,21.007,-71.625,75.968,18.609,31.613,1.407,15.876,-75.865,74.054,19.078,16.783
generated_Mean_Fliffis C,Fliffis C,41.725,16.294,-45.292,29.566,-391.103,117.001,50.417,40.743,-41.177,18.138,-378.527,91.726,42.801,21.534
generated_Mean_Fliffis C,Fliffis C,25.774,4.843,-33.908,34.203,-562.899,102.498,-4.551,78.99,-34.843,18.01,-559.152,45.561,1.788,29.837
generated_Mean_Fliffis C,Fliffis C,34.208,4.187,-18.748,13.736,-639.345,48.086,8.69,31.733,-18.907,9.038,-638.382,26.07,7.39,12.07
generated_Mean_Fliffis C,Fliffis C,46.061,3.462,-16.623,16.511,-660.637,33.925,16.559,40.609,-17.285,8.068,-659.71,17.568,17.213,15.839
generated_Mean_Fliffis C,Fliffis C,55.428,2.116,-21.529,13.474,-671.544,33.601,24.37,26.698,-21.009,7.381,-673.354,20.956,24.115,10.777
generated_Mean_Fliffis C,Fliffis C,55.128,2.49,-22.223,10.74,-708.188,29.87,28.919,20.916,-22.452,7.642,-703.055,24.788,29.18,12.69
generated_Mean_Fliffis C,Fliffis C,51.467,2.775,-24.341,18.16,-645.872,46.763,44.939,21.906,-24.756,14.859,-642.565,40.902,45.629,15.743
generated_Mean_Fliffis C,Fliffis C,43.797,3.381,-31.587,21.838,-525.314,54.585,68.97,28.042,-32.826,18.645,-522.224,49.102,69.777,22.302
generated_Mean_Fliffis C,Fliffis C,33.211,4.191,-58.799,27.644,-367.97,62.543,106.244,33.773,-57.69,22.182,-366.725,57.52,108.731,24.918
generated_Mean_Fliffis C,Fliffis C,25.506,2.891,-62.858,28.593,-201.002,56.051,179.583,40.791,-61.539,20.856,-203.335,48.677,178.887,29.447
generated_Mean_Fliffis C,Fliffis C,21.43,2.185,-53.96,36.109,-73.495,73.486,238.379,41.444,-54.052,24.391,-77.466,45.419,233.747,23.453
generated_Mean_Fliffis C,Fliffis C,18.61,1.306,-52.379,31.977,8.081,73.181,236.409,48.863,-52.701,21.901,8.484,37.34,236.096,20.485
generated_Mean_Fliffis C,Fliffis C,16.261,0.992,-47.883,21.78,91.309,43.395,223.227,35.798,-47.329,15.279,90.962,26.945,221.091,20.444
generated_Mean_Fliffis C,Fliffis C,14.268,0.553,-35.106,18.12,155.053,22.471,174.76,26.594,-35.087,16.025,153.361,16.264,173.856,20.874
generated_Mean_Fliffis C,Fliffis C,13.416,0.428,-19.471,16.552,186.104,17.155,109.049,28.513,-20.112,14.629,185.448,12.312,109.566,24.808
generated_Mean_Fliffis C,Fliffis C,13.557,0.732,-13.607,10.983,210.985,19.147,52.707,26.325,-13.118,7.954,212.835,13.895,55.905,20.683
generated_Mean_Fliffis C,Fliffis C,12.223,1.223,-0.358,14.867,268.421,25.223,38.519,21.792,0.431,11.056,268.609,20.642,35.748,14.632
generated_Mean_Fliffis C,Fliffis C,14.226,6.12,21.884,22.72,335.248,37.195,-7.212,45.329,20.406,12.784,328.334,21.1,-9.974,26.155
generated_Mean_Fliffis C,Fliffis C,58.67,19.595,17.475,35.482,267.87,98.839,-54.225,86.058,14.873,14.728,263.159,57.144,-44.8,28.9
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,88.306,17.486,-2.748,19.228,254.009,73.229,12.082,29.829,-0.328,14.328,259.337,49.727,7.393,18.518
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,22.047,13.704,-36.818,45.926,326.212,72.313,-1.343,57.785,-32.354,39.911,313.593,42.886,2.097,37.673
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,11.737,2.964,-1.075,75.059,199.296,52.932,3.59,49.065,-5.517,67.082,200.623,27.115,4.762,19.775
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,12.616,2.307,-17.08,62.0,103.298,42.224,-10.468,37.515,-17.862,53.74,98.2,41.87,-11.94,20.977
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,22.224,4.235,-65.071,20.552,-118.961,101.634,-8.383,53.662,-60.315,15.826,-122.209,91.028,-5.949,48.363
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,36.202,3.117,-30.023,23.483,-388.54,52.465,59.33,64.236,-30.926,18.668,-382.029,54.477,54.078,58.827
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,44.015,1.663,4.746,17.817,-527.979,34.38,31.109,31.621,3.157,15.351,-525.482,32.632,29.558,24.841
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,45.935,1.439,0.184,25.198,-609.867,25.837,-29.437,37.861,0.211,22.298,-605.543,22.003,-25.087,31.366
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,45.659,3.458,-6.161,40.766,-602.999,41.874,-29.62,38.343,-6.756,38.403,-599.573,37.236,-33.236,35.93
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,43.528,2.116,-18.734,43.14,-517.951,56.928,-85.164,35.974,-18.211,42.309,-514.677,50.83,-85.591,36.42
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,40.12,4.245,-32.826,39.023,-368.482,73.678,-143.559,49.182,-34.392,34.953,-363.479,60.479,-138.818,39.59
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,26.627,3.641,-55.816,37.655,-142.487,68.879,-94.72,46.554,-48.114,29.432,-146.803,63.205,-91.106,34.512
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,20.377,1.335,37.21,31.081,16.721,45.388,26.469,42.047,32.537,25.426,12.458,35.266,20.44,30.597
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,16.545,1.633,45.109,44.423,88.992,30.53,51.879,54.602,41.746,30.339,88.735,18.695,52.835,29.95
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,14.732,0.648,-5.729,20.707,146.051,23.501,73.566,30.154,-4.301,18.165,145.435,17.884,72.567,20.419
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.616,0.486,-24.624,14.805,184.544,13.419,63.501,26.636,-23.742,13.19,183.401,11.181,63.695,24.182
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,14.119,0.666,-29.698,10.764,206.542,21.771,45.615,30.988,-29.586,8.252,206.838,14.131,46.684,27.747
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.03,1.702,-23.505,15.702,240.453,28.295,38.171,31.513,-22.843,9.831,242.734,19.481,37.219,23.476
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.928,6.669,13.656,32.207,312.244,45.104,19.337,73.296,13.227,19.407,303.053,26.269,15.451,36.802
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,65.557,20.642,39.638,31.243,227.392,102.053,-22.732,79.825,36.76,10.621,219.464,70.8,-15.081,30.542
generated_Mean_Doppelsalto B,Doppelsalto B,79.361,17.269,12.924,16.188,275.94,78.746,-20.621,36.365,16.136,9.208,275.34,51.856,-21.439,18.587
generated_Mean_Doppelsalto B,Doppelsalto B,20.075,13.237,8.832,18.51,283.838,91.81,-12.852,35.833,9.231,10.371,273.898,62.326,-18.57,15.204
generated_Mean_Doppelsalto B,Doppelsalto B,6.47,1.817,8.729,20.268,103.973,81.732,-40.996,54.276,7.687,10.22,102.626,51.817,-34.319,18.091
generated_Mean_Doppelsalto B,Doppelsalto B,16.534,4.864,-1.489,18.16,-67.432,64.515,-2.47,40.807,-1.176,7.922,-53.208,41.467,-6.557,16.337
generated_Mean_Doppelsalto B,Doppelsalto B,16.743,2.593,-9.211,16.084,19.645,107.089,-21.741,35.101,-10.153,9.123,33.863,82.479,-19.091,11.616
generated_Mean_Doppelsalto B,Doppelsalto B,18.233,4.269,-30.352,12.099,381.096,115.991,-8.604,26.044,-28.453,6.697,374.731,105.49,-8.862,14.331
generated_Mean_Doppelsalto B,Doppelsalto B,31.781,2.884,-26.902,14.691,632.373,39.722,-2.727,28.457,-27.475,7.525,620.339,37.403,-1.561,10.625
generated_Mean_Doppelsalto B,Doppelsalto B,36.731,0.953,-27.688,8.828,665.593,14.94,6.008,15.252,-27.549,5.103,665.802,8.6,4.955,6.911
generated_Mean_Doppelsalto B,Doppelsalto B,36.778,0.821,-24.148,9.291,691.805,22.53,4.852,14.18,-23.601,6.256,694.76,18.334,4.659,7.484
generated_Mean_Doppelsalto B,Doppelsalto B,40.943,2.445,-11.983,18.371,769.461,38.313,6.874,26.413,-11.285,10.092,767.35,26.973,6.7,10.424
generated_Mean_Doppelsalto B,Doppelsalto B,46.994,2.409,11.387,19.426,804.2,38.434,7.893,24.811,11.902,11.775,797.903,24.247,8.806,10.65
generated_Mean_Doppelsalto B,Doppelsalto B,44.329,3.841,44.695,21.941,725.147,56.341,13.562,26.667,43.894,14.907,723.449,40.643,11.493,13.92
generated_Mean_Doppelsalto B,Doppelsalto B,29.19,6.071,62.745,17.936,586.046,71.77,-12.155,27.416,60.782,10.359,580.999,56.762,-11.357,13.784
generated_Mean_Doppelsalto B,Doppelsalto B,14.799,2.997,46.916,12.866,376.025,62.211,-24.334,17.13,47.064,8.554,379.672,55.386,-23.473,7.831
generated_Mean_Doppelsalto B,Doppelsalto B,10.295,1.144,31.966,9.5,233.041,35.565,-19.095,13.479,32.101,6.341,237.145,30.81,-19.233,7.079
generated_Mean_Doppelsalto B,Doppelsalto B,10.752,0.8,19.645,7.957,165.808,19.051,-19.664,10.358,19.69,5.377,168.549,14.831,-19.824,5.873
generated_Mean_Doppelsalto B,Doppelsalto B,11.762,0.682,8.892,8.237,156.82,17.241,-20.522,12.162,9.263,5.663,160.522,13.093,-20.063,6.836
generated_Mean_Doppelsalto B,Doppelsalto B,11.785,0.973,4.863,8.998,213.034,27.246,-13.73,15.663,5.173,5.92,214.269,22.695,-13.762,9.442
generated_Mean_Doppelsalto B,Doppelsalto B,11.963,5.828,7.846,13.999,292.906,44.865,-10.205,28.72,8.944,7.528,288.495,28.627,-11.826,13.65
generated_Mean_Doppelsalto B,Doppelsalto B,63.569,21.967,24.64,22.005,238.07,120.713,-10.129,51.768,22.079,10.312,229.827,76.416,-5.452,21.357
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,89.291,9.953,14.81,15.972,-113.547,83.834,17.435,48.82,17.581,10.652,-114.121,79.686,23.549,33.356
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,38.764,13.641,-33.002,51.527,-414.75,89.501,209.002,88.42,-36.094,35.111,-401.213,76.339,182.346,50.938
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,30.471,2.94,-99.295,37.509,-570.928,76.033,86.556,94.092,-95.97,13.631,-571.858,46.774,101.303,40.105
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,32.673,1.32,-94.679,11.922,-670.967,15.391,91.631,24.943,-93.885,5.342,-665.205,11.597,93.438,10.297
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.189,2.607,-79.577,14.373,-666.709,26.511,90.635,21.388,-79.139,10.984,-661.222,20.962,91.173,11.585
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,27.545,1.528,-63.401,10.081,-591.292,23.709,86.598,19.06,-64.204,6.371,-594.862,17.797,85.022,6.466
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.219,1.278,-60.7,6.704,-555.994,14.972,75.603,12.969,-59.468,5.269,-553.405,15.631,75.276,7.459
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.252,2.45,-45.03,8.823,-482.834,34.209,53.311,19.335,-43.733,8.176,-477.229,34.137,51.816,14.036
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,12.596,2.474,-12.876,10.638,-304.045,74.471,25.575,19.169,-15.052,8.182,-300.535,69.061,28.487,10.838
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,10.469,1.176,-9.524,12.416,-64.507,64.603,46.696,22.877,-8.482,7.781,-70.925,60.357,45.072,16.806
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,11.714,1.407,5.042,10.11,58.479,27.01,37.201,26.195,4.503,6.527,49.9,22.394,35.386,13.965
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,8.876,2.232,1.805,17.517,25.117,50.808,8.05,27.868,-1.277,11.788,16.822,42.485,10.219,16.393
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,4.29,1.493,-38.56,18.231,-145.858,68.367,-0.58,20.609,-36.372,12.763,-149.041,63.978,2.951,12.653
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,9.688,2.41,-45.09,13.324,-362.509,55.989,35.454,13.607,-44.107,10.218,-355.917,52.112,33.867,9.165
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,16.693,2.81,-37.331,10.33,-475.806,28.774,61.298,15.001,-38.348,7.126,-472.72,25.582,61.874,10.517
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.307,1.389,-46.294,12.01,-522.651,20.303,85.634,14.302,-45.188,7.627,-520.277,12.593,84.281,6.604
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,21.758,1.04,-42.811,8.654,-527.955,17.977,87.526,15.906,-43.953,4.386,-525.127,12.451,87.393,8.215
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.448,1.486,-48.044,28.652,-499.82,143.278,72.08,128.145,-46.874,5.597,-483.702,28.398,67.543,25.925
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.627,4.679,-33.146,89.599,-308.949,327.133,-6.467,278.046,-33.361,19.15,-307.619,70.979,0.71,28.974
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,74.054,23.881,-10.44,16.925,3.274,135.96,30.644,41.062,-10.39,8.753,-29.608,87.204,24.934,17.997
generated_Mean_Fliffis aus C,Fliffis aus C,90.899,13.164,12.617,19.689,-172.747,69.706,-15.791,24.611,12.812,12.57,-179.416,61.254,-11.605,12.665
generated_Mean_Fliffis aus C,Fliffis aus C,37.299,10.783,37.65,15.693,-442.001,109.107,12.203,36.647,37.758,8.586,-438.294,88.991,5.329,18.228
generated_Mean_Fliffis aus C,Fliffis aus C,30.473,5.357,60.787,16.836,-660.836,95.267,-28.456,52.628,59.625,9.459,-649.445,36.115,-24.037,14.378
generated_Mean_Fliffis aus C,Fliffis aus C,34.592,3.853,66.912,8.883,-678.009,21.25,-7.456,17.112,64.52,6.036,-676.357,13.005,-7.82,8.083
