SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
0827-BK1-01-4,Salto C,6.871,355.593,9.022,21.571,388.923,29.996,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342,53.311,75.439,11.155,0.149,50.109,15.827,102.403,6.342
0827-BK1-01-7,Salto C,-4.717,358.254,7.186,20.537,384.911,27.238,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85,54.141,76.975,14.302,-1.138,49.162,8.328,79.896,4.85
0827-BK1-01-10,Salto C,-5.825,358.946,3.876,22.168,373.566,32.467,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075,53.986,77.779,20.765,-0.894,47.516,5.462,87.488,-0.075
0827-BK1-01-13,Salto C,-3.394,350.198,0.891,22.504,377.941,32.648,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599,54.47,77.093,14.368,-0.746,50.143,14.232,95.395,11.599
0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123,53.172,77.28,14.273,-1.74,48.122,23.106,97.75,4.123
0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432
0827-BK1-01-22,Salto C,4.67,350.898,16.556,21.94,360.096,27.885,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462,54.056,78.163,20.675,-2.108,46.257,-3.01,69.421,18.462
0827-BK1-01-24,Salto C,5.58,377.855,12.545,17.924,399.388,23.897,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46,51.397,73.322,19.003,0.65,44.797,2.272,125.615,8.46
0827-BK1-01-26,Salto C,13.474,357.474,13.335,24.029,366.326,27.304,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338,53.063,76.055,19.234,-1.774,46.946,6.717,75.202,-7.338
0827-BK1-01-29,Salto C,6.038,359.124,4.331,28.377,379.299,26.691,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017,53.392,76.425,16.844,-1.189,49.048,9.788,101.859,0.017
0827-BK1-01-32,Salto C,11.048,347.399,5.277,24.33,357.048,32.96,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362,52.385,76.645,14.362,0.613,45.844,18.752,69.544,0.362
0827-BK1-01-35,Salto C,-6.596,355.018,5.384,20.914,381.657,27.071,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088,54.58,75.358,16.005,-1.9,50.532,11.762,134.101,7.088
0827-BK1-01-38,Salto C,11.167,355.791,8.395,25.588,382.619,29.804,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243,55.093,76.423,16.039,-0.841,50.624,22.664,96.947,23.243
0827-BK1-01-41,Salto C,10.878,351.395,7.673,22.553,358.179,26.344,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763,53.707,77.634,19.702,-2.746,47.372,2.204,79.602,11.763
0827-BK1-01-44,Salto C,-3.939,358.382,6.158,22.01,378.837,30.056,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885,53.881,74.953,15.74,-0.19,49.508,11.394,102.758,0.885
0827-BK1-01-46,Salto C,-10.164,364.337,-1.337,28.583,369.394,27.871,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111,46.882,72.333,24.384,-5.819,36.734,-7.086,-2.252,-28.111
0827-BK1-01-53,Salto B,10.431,355.795,28.329,40.762,405.605,52.652,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258,53.207,76.691,12.751,-3.755,50.043,17.82,112.122,0.258
0827-BK1-01-56,Salto B,18.994,357.555,24.091,43.398,399.871,48.012,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638,53.567,76.734,19.996,-2.181,46.876,16.04,88.428,-6.638
0827-BK1-01-59,Salto B,-0.122,355.219,24.013,32.053,395.625,46.093,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871,52.963,76.649,19.694,-0.407,46.798,18.606,110.97,14.871
0827-BK1-01-62,Salto B,-2.338,357.172,11.497,25.384,388.727,40.837,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335,52.288,75.94,18.905,-0.026,47.53,20.857,110.339,19.335
0827-BK1-01-65,Salto B,-5.665,358.437,17.566,37.887,402.698,50.099,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2,52.471,75.452,20.854,-0.963,47.099,21.2,122.393,-12.2
0827-BK1-01-68,Salto B,10.379,353.338,18.22,39.838,399.934,42.282,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266,52.767,76.032,13.228,-0.197,49.612,16.039,133.258,8.266
0827-BK1-01-71,Salto B,-6.226,356.481,9.528,27.619,407.852,35.647,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79,53.034,75.321,11.697,-3.857,50.323,4.309,125.49,1.79
0827-BK1-01-74,Salto B,-9.158,351.026,30.62,37.415,395.669,47.704,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221,52.802,75.861,14.805,-1.444,48.893,12.027,114.889,0.221
0827-BK1-01-76,Salto B,4.104,355.777,16.044,30.839,403.776,34.274,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023,52.242,74.971,16.822,-2.559,48.072,-2.733,128.439,2.023
0827-BK1-01-78,Salto B,9.05,349.446,6.681,32.556,387.153,34.743,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069,52.793,76.276,14.857,0.365,49.178,14.18,110.897,9.069
0827-BK1-01-81,Salto B,24.599,349.777,41.215,46.726,392.25,59.313,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71,51.327,76.159,17.795,-3.939,46.774,14.69,98.382,-11.71
0827-BK1-01-83,Salto B,-14.677,357.734,12.599,33.589,397.686,32.176,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372,51.483,75.379,20.886,-3.711,45.986,-2.782,101.061,-2.372
0827-BK1-01-87,Salto B,-4.185,353.457,19.588,24.885,399.795,42.948,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103,52.381,75.784,18.072,-1.375,48.049,13.248,99.707,-9.103
0827-BK1-01-92,Salto B,-28.2,349.924,34.89,42.108,400.415,61.815,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183,53.11,75.19,14.894,-0.662,50.006,10.181,123.821,-12.183
0827-BK1-01-94,Salto B,-7.231,354.843,3.161,23.166,396.885,40.105,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203,51.712,74.268,17.696,-2.517,47.413,-3.616,136.159,-13.203
0827-BK1-01-103,Salto A,6.771,354.1,-10.301,16.789,354.1,29.088,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75,52.251,75.203,13.265,-1.723,49.284,4.195,170.982,-20.75
0827-BK1-01-105,Salto A,2.088,358.262,-4.129,19.238,358.262,32.719,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752,53.436,75.893,13.091,-3.926,50.33,-9.971,191.702,-14.752
0827-BK1-01-107,Salto A,-3.739,360.067,-9.008,25.441,360.799,28.394,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915,51.988,74.871,14.139,-2.283,48.427,5.225,188.274,-8.915
