SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
0827-BK1-01-4,Salto C,6.871,355.593,9.022,21.571,388.923,29.996,111.58,71.46,27.493,-0.701,100.713,4.43,119.29,0.81,10.86,29.11,-1.022,2.201,-5.431,2.95,-89.96,20.16,8.98,11.49,-3.368,-0.622,-8.694,-11.29,126.33,3.33,19.73,15.99,-14.893,-1.155,-8.241,3.01,583.55,-0.53,11.18,29.12,-8.889,-1.195,1.144,2.19,259.78,-16.81,3.94,3.46,-1.914,0.006,-2.849,5.4,171.55,-0.82,3.71,3.14,-1.385,-0.221,-2.754,0.05,154.43,0.58,3.67,2.82,-1.175,0.084,-2.587,-3.69,124.52,-7.5,3.88,3.32,-3.13,-0.046,-1.262,-1.89,61.3,8.4,4.28,4.24,-1.69,-0.105,0.544,5.8,85.22,19.56
0827-BK1-01-7,Salto C,-4.717,358.254,7.186,20.537,384.911,27.238,115.79,73.0,34.553,-2.996,102.793,-8.08,100.42,2.09,19.02,28.04,-1.855,-0.545,-10.892,8.58,-80.73,4.75,9.52,10.96,-1.186,-0.796,-9.778,-14.08,213.64,-15.04,11.23,16.55,-12.684,-1.084,-11.071,-13.37,479.24,12.66,4.85,18.29,-5.206,-0.539,2.219,4.63,196.63,7.49,4.27,3.79,-2.029,0.129,-2.853,5.12,170.21,2.04,3.79,3.04,-1.641,0.124,-2.39,-0.11,150.02,1.01,4.24,2.93,-1.757,-0.327,-2.589,-3.92,149.75,1.71,3.15,2.2,-2.105,-0.136,-1.629,-4.69,58.52,-4.96,4.79,5.24,-2.775,-0.595,1.724,-6.15,79.47,22.05
0827-BK1-01-10,Salto C,-5.825,358.946,3.876,22.168,373.566,32.467,117.93,73.53,46.966,-4.495,100.546,-26.85,73.19,-20.35,16.71,26.18,-3.287,1.503,-6.702,20.19,-24.37,28.55,8.86,10.46,-0.773,0.459,-9.295,-23.33,252.07,-1.83,11.07,13.06,-11.906,-0.438,-10.569,-13.46,438.26,12.28,4.22,16.03,-4.775,0.348,0.385,-5.15,210.66,-23.29,4.76,3.61,-2.038,-0.217,-2.956,0.65,158.75,-3.25,3.22,3.36,-2.011,-0.277,-2.34,-7.67,155.96,-1.76,3.95,2.92,-1.887,-0.064,-2.312,-0.77,134.1,8.89,4.22,2.77,-1.793,0.225,-2.998,-13.86,90.36,3.39,6.97,5.75,-4.945,-0.012,2.616,-4.51,100.61,-6.87
0827-BK1-01-13,Salto C,-3.394,350.198,0.891,22.504,377.941,32.648,115.29,72.4,37.227,-1.925,102.755,-5.47,103.87,4.01,16.11,27.55,-2.38,-0.428,-9.177,6.88,-107.86,53.55,9.67,11.68,-0.304,-0.708,-9.755,-18.63,230.05,-23.47,13.9,14.16,-12.986,0.089,-11.97,1.86,451.01,19.83,4.63,14.63,-4.902,0.097,0.612,-3.74,207.54,-14.94,3.87,3.55,-2.11,0.072,-2.423,6.59,152.09,-8.21,3.47,3.48,-1.76,-0.286,-2.653,-2.18,161.03,-5.77,3.74,2.99,-1.713,-0.408,-2.394,-10.92,151.18,1.02,2.89,2.31,-2.029,-0.524,-1.638,-6.55,71.31,-1.18,7.66,6.29,-4.571,0.91,2.829,-11.98,74.55,31.05
0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357,119.43,75.58,37.336,-3.555,104.151,2.33,95.45,25.05,17.43,26.62,-3.378,-0.479,-9.147,9.68,-85.75,6.24,8.94,11.22,-1.935,-0.159,-8.91,-8.71,205.94,-15.59,11.9,16.42,-12.297,-0.024,-8.491,5.91,510.94,18.54,7.96,20.54,-6.532,0.018,3.17,8.09,221.9,5.95,4.34,3.33,-1.748,-0.089,-2.9,7.81,160.18,-2.52,3.93,3.03,-1.751,0.075,-2.774,12.88,150.04,0.26,3.14,2.88,-1.791,0.043,-2.031,13.17,141.13,-3.88,3.76,2.45,-2.003,-0.295,-2.481,-2.89,65.51,-11.16,6.23,5.28,-3.267,1.367,2.285,-9.06,88.32,14.5
0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091,117.02,73.82,44.68,-3.534,101.266,-9.4,92.19,-22.5,16.05,27.43,-4.316,0.168,-8.344,-6.36,-72.83,25.37,7.07,10.02,-1.956,-0.998,-7.565,-28.68,160.83,1.84,13.96,16.35,-12.37,-1.968,-6.312,-5.34,495.01,21.82,14.73,26.42,-8.387,-2.133,6.432,-5.07,246.19,9.61,3.9,3.18,-1.599,0.262,-2.696,14.7,161.68,13.02,2.68,2.83,-1.549,-0.052,-2.011,12.44,140.24,8.58,3.2,2.61,-1.921,-0.086,-1.704,25.19,112.3,1.1,3.27,2.52,-1.354,0.09,-2.19,9.16,83.74,4.28,8.53,6.27,-5.776,-0.149,3.381,-2.89,133.43,-2.83
0827-BK1-01-22,Salto C,4.67,350.898,16.556,21.94,360.096,27.885,118.96,74.85,45.382,-2.527,101.417,-16.63,74.49,-2.06,20.89,26.88,-4.621,-1.702,-10.4,20.89,-27.92,1.09,9.23,10.02,-4.21,-0.294,-8.022,7.29,247.03,-4.03,13.39,15.22,-12.482,-1.445,-6.013,-15.49,502.14,10.95,10.86,22.01,-8.384,-0.679,0.136,-10.69,254.76,7.27,3.63,3.26,-1.475,-0.124,-2.738,12.75,155.9,8.65,4.34,3.66,-1.748,0.269,-3.173,6.96,174.84,13.29,3.07,3.1,-2.285,0.065,-1.912,-0.32,118.6,-1.3,2.7,3.6,-2.715,-0.098,0.648,9.87,59.65,6.37,2.1,2.72,-0.583,-0.538,-0.373,1.06,87.12,17.13
0827-BK1-01-24,Salto C,5.58,377.855,12.545,17.924,399.388,23.897,109.68,70.52,49.121,0.488,89.223,-11.41,158.4,-15.85,10.85,27.89,-3.419,-0.652,-6.349,-9.73,-83.76,35.33,7.43,6.16,-3.834,-0.467,-6.06,3.84,85.5,19.01,13.41,16.38,-12.907,0.013,-2.959,-14.81,527.21,13.02,33.9,22.22,-22.986,0.592,-12.778,4.18,449.95,-9.86,3.13,7.64,-2.372,-0.77,-1.176,-0.27,159.87,4.6,3.0,2.68,-1.662,-0.421,-1.448,14.28,101.0,7.01,3.33,2.66,-1.342,0.07,-2.423,9.75,86.98,10.71,4.11,3.01,-1.72,-0.23,-2.833,5.83,123.71,2.91,7.09,5.63,-5.394,-0.161,1.842,3.93,184.67,-4.23
0827-BK1-01-26,Salto C,13.474,357.474,13.335,24.029,366.326,27.304,113.04,69.83,38.621,-4.586,99.463,-19.18,73.83,-29.22,14.05,27.46,-3.565,0.803,-7.173,5.01,-21.52,12.22,9.17,10.28,-3.854,-0.594,-8.436,2.37,176.85,3.09,14.82,17.3,-13.741,-1.109,-7.08,-9.67,553.4,3.52,14.19,25.89,-10.504,-0.734,1.109,2.97,275.96,18.48,3.38,3.31,-1.565,-0.209,-2.87,10.16,152.21,9.1,3.56,3.35,-1.624,-0.188,-2.904,12.48,163.76,8.91,3.56,3.08,-1.741,0.354,-2.433,9.09,136.89,3.43,4.02,3.56,-3.595,-0.153,-1.499,20.81,68.68,9.01,3.56,4.87,-0.317,-0.258,1.239,4.15,94.52,1.98
0827-BK1-01-29,Salto C,6.038,359.124,4.331,28.377,379.299,26.691,112.15,71.29,37.225,-2.446,99.191,-11.59,86.09,-8.59,2.37,28.29,0.397,0.426,-1.525,16.09,-48.83,-4.83,8.7,9.7,-4.199,-1.64,-7.199,6.9,29.94,-17.65,16.93,16.11,-12.86,0.226,-9.624,-23.72,606.62,5.45,7.73,32.65,-15.646,-1.424,-0.497,-14.73,368.55,20.87,3.41,4.49,-1.432,0.826,-2.065,15.08,150.36,4.34,3.13,2.76,-1.024,-0.103,-2.585,4.84,126.78,0.77,3.04,2.74,-2.326,-0.17,-1.259,6.83,106.96,-0.84,3.9,2.56,-1.755,0.148,-2.565,6.74,65.88,-7.53,3.58,4.53,-1.737,-0.913,0.952,10.38,140.42,16.05
0827-BK1-01-32,Salto C,11.048,347.399,5.277,24.33,357.048,32.96,120.76,73.93,34.553,-2.408,104.135,5.68,103.5,-7.92,18.25,26.64,-4.494,1.536,-9.845,14.89,-29.16,27.96,9.78,8.7,-4.177,-1.139,-7.924,4.23,211.2,-18.4,14.44,14.02,-13.324,-0.684,-10.003,-6.3,477.44,-3.84,14.24,21.84,-7.679,-0.338,4.273,-4.17,260.63,21.14,3.31,3.27,-1.824,-0.044,-2.761,6.29,151.73,5.03,4.33,3.45,-2.148,-0.081,-2.705,18.7,148.6,8.93,3.57,3.29,-1.908,-0.221,-2.07,15.54,147.78,-6.58,4.26,3.13,-2.861,0.525,-2.5,-8.66,76.15,-6.06,3.98,5.86,-1.293,-0.813,1.818,4.91,90.36,11.51
0827-BK1-01-35,Salto C,-6.596,355.018,5.384,20.914,381.657,27.071,109.93,67.75,38.828,-4.823,96.231,-8.55,105.36,6.93,3.87,31.21,-2.053,0.192,1.137,7.54,-51.59,25.83,9.28,11.72,-2.683,-0.649,-9.377,-7.33,152.51,-26.79,15.58,18.01,-14.922,-1.322,-6.464,-19.36,539.8,21.68,12.78,23.63,-9.044,-2.153,-1.051,8.97,272.83,-12.07,5.22,4.06,-1.892,-0.474,-3.81,-1.68,175.87,3.2,3.87,3.95,-2.148,-0.069,-2.877,-4.78,173.41,-2.12,3.57,3.36,-1.704,-0.23,-2.353,-9.06,128.78,-1.98,4.8,3.73,-3.329,-0.049,-2.722,-1.94,58.38,-2.46,2.85,4.66,-1.349,-1.024,1.569,-4.86,123.23,31.11
0827-BK1-01-38,Salto C,11.167,355.791,8.395,25.588,382.619,29.804,112.68,68.96,38.903,-2.648,98.227,-7.76,104.52,21.08,8.27,29.88,-2.419,1.58,-2.569,23.52,-63.07,20.97,7.03,10.35,-1.001,-1.047,-7.506,-1.75,125.8,-10.47,18.36,17.67,-14.943,-2.638,-8.091,-1.3,532.44,-15.57,15.52,29.66,-9.357,-0.405,6.757,-1.72,283.3,3.97,4.07,3.99,-2.493,-0.019,-2.211,18.1,161.32,-1.78,3.59,3.56,-2.298,-0.193,-2.163,-1.67,141.39,2.68,2.44,2.58,-1.585,-0.3,-1.343,9.19,108.77,3.88,4.02,2.61,-1.874,0.083,-2.673,-10.78,74.5,0.42,5.11,5.8,-3.308,0.223,3.001,0.98,122.66,8.64
0827-BK1-01-41,Salto C,10.878,351.395,7.673,22.553,358.179,26.344,117.17,72.29,42.828,-4.2,100.543,-10.26,69.49,10.14,14.41,27.08,-3.92,0.427,-7.854,19.06,-25.17,20.83,9.26,10.42,-2.434,-0.326,-9.642,-1.31,270.57,-20.2,12.7,13.64,-11.307,0.49,-9.412,0.24,456.52,20.78,9.23,19.44,-6.416,-0.223,1.918,7.0,221.4,14.16,4.8,4.13,-2.065,0.046,-3.31,6.93,170.9,5.24,4.2,3.48,-1.69,0.243,-3.117,15.94,165.21,9.14,3.67,3.28,-1.758,-0.054,-2.464,9.31,126.38,4.56,4.17,3.72,-3.376,-0.149,-1.544,13.86,69.19,-9.79,3.15,4.62,-1.189,-0.147,1.026,-2.59,109.98,9.4
0827-BK1-01-44,Salto C,-3.939,358.382,6.158,22.01,378.837,30.056,108.39,68.21,36.279,-2.426,95.221,-7.72,104.77,4.23,7.28,31.11,-3.507,1.486,-1.936,26.03,-55.17,24.4,8.34,10.41,-3.545,-1.393,-8.596,0.34,162.0,-17.9,15.12,17.77,-14.555,-1.08,-7.732,-8.69,532.55,10.65,12.69,27.3,-9.89,0.032,0.27,7.13,288.04,22.18,4.47,4.2,-2.118,-0.138,-3.472,-6.54,167.25,-5.61,4.35,4.11,-2.069,-0.384,-3.386,4.57,170.96,0.17,3.8,3.56,-1.842,-0.435,-2.333,-4.61,156.01,-6.17,5.36,3.73,-4.268,-0.044,-2.178,-10.97,68.18,1.0,3.46,4.51,0.667,-1.668,1.587,6.11,116.83,24.02
0827-BK1-01-46,Salto C,-10.164,364.337,-1.337,28.583,369.394,27.871,104.32,67.51,49.473,-11.278,81.955,-31.72,40.83,0.69,6.64,29.24,4.767,0.621,-3.651,35.56,-12.23,-25.63,9.07,6.26,-7.569,-0.131,-2.592,13.23,278.36,-9.1,11.36,10.5,-9.787,0.122,-4.755,-7.25,313.93,-10.63,9.34,9.83,-8.949,-0.142,-2.282,-21.3,304.08,-3.34,7.22,8.04,-6.307,-0.377,-2.664,-11.12,254.66,1.91,6.91,6.51,-5.332,-0.588,-3.706,-2.92,261.9,-3.95,5.49,7.13,-4.944,-0.617,-3.153,-15.1,247.12,-12.55,7.76,6.7,-5.434,-0.239,-4.683,-24.54,273.74,1.63,2.74,6.3,-0.819,2.027,4.081,-12.24,206.23,57.88
0827-BK1-01-53,Salto B,10.431,355.795,28.329,40.762,405.605,52.652,115.91,71.91,33.493,-9.018,102.527,-9.32,112.5,8.86,10.74,26.68,-3.673,-0.396,-1.402,-1.68,-40.09,11.01,4.22,14.09,-1.85,-1.145,-3.209,-12.95,-48.54,-47.65,21.9,16.31,-5.878,1.285,-19.848,-54.5,606.66,63.23,34.03,37.46,-27.505,-0.754,-7.926,-7.77,468.89,48.23,4.89,4.6,-1.487,-0.425,-3.925,16.83,181.67,25.44,5.32,4.22,-2.021,0.092,-3.874,17.51,178.49,24.46,4.42,3.65,-2.027,0.588,-3.329,13.44,127.46,11.84,4.41,4.61,-4.198,0.103,0.092,28.76,61.39,2.15,2.07,3.07,1.635,0.46,-0.556,16.94,101.64,0.52
0827-BK1-01-56,Salto B,18.994,357.555,24.091,43.398,399.871,48.012,116.69,72.82,42.318,-7.989,99.95,-14.54,93.11,-2.31,16.45,27.0,-5.924,0.183,-4.192,13.55,-22.46,15.3,3.73,12.91,1.463,-0.906,-2.955,-16.51,14.47,-43.59,21.28,18.52,-8.333,0.16,-19.679,-31.13,514.8,58.99,17.02,40.67,-14.437,1.367,9.552,-4.79,347.51,60.67,5.64,4.78,-2.156,-0.432,-3.94,10.18,170.2,20.23,4.32,3.85,-2.327,0.123,-3.092,16.8,165.23,19.48,3.57,3.53,-2.218,0.484,-2.297,32.54,132.69,18.51,4.76,3.1,-1.873,-0.079,-3.421,17.89,80.38,0.01,4.86,6.05,-4.009,0.737,2.226,15.69,143.06,-0.18
0827-BK1-01-59,Salto B,-0.122,355.219,24.013,32.053,395.625,46.093,116.79,73.54,48.311,-3.44,98.189,-7.37,106.15,10.78,13.9,26.22,-6.627,1.317,-2.344,6.6,-13.9,57.84,2.63,10.6,1.474,-0.301,-2.353,-38.95,55.19,-46.24,19.6,17.23,-7.902,-1.049,-18.009,-47.31,535.92,49.26,15.19,34.4,-14.327,-0.021,8.984,3.64,344.4,27.61,4.97,4.24,-2.124,-0.185,-3.853,8.13,178.11,12.19,4.38,4.2,-2.42,-0.041,-3.319,7.35,183.12,13.99,3.74,3.7,-1.877,0.062,-2.669,7.13,147.74,0.2,4.05,3.95,-3.676,0.085,-1.816,11.09,80.62,1.27,5.28,5.13,-3.32,0.25,1.922,-5.28,121.47,21.13
0827-BK1-01-62,Salto B,-2.338,357.172,11.497,25.384,388.727,40.837,113.36,72.12,41.779,-3.331,97.713,-10.55,128.41,-16.89,6.47,26.43,-3.554,0.564,-1.182,11.8,-7.08,51.33,6.53,11.61,-3.962,-1.33,-4.145,-10.22,-18.48,-54.76,15.48,13.48,-3.32,-0.466,-14.856,-37.03,524.47,47.63,26.7,34.39,-25.075,-1.923,-3.072,13.86,430.56,7.15,4.38,4.34,-1.964,0.079,-3.564,1.35,167.32,-3.25,4.93,4.26,-2.339,0.253,-3.657,6.22,172.83,2.27,4.86,4.32,-2.615,0.067,-3.108,-2.91,166.98,-10.77,4.34,3.98,-3.363,0.046,-2.715,-8.43,85.96,-2.74,5.26,5.2,-4.008,-0.5,1.839,-2.93,128.25,29.7
0827-BK1-01-65,Salto B,-5.665,358.437,17.566,37.887,402.698,50.099,112.49,72.16,48.353,-6.775,94.922,-13.34,91.3,3.18,8.55,25.74,-2.652,0.763,3.893,11.11,-11.61,2.63,5.07,11.9,-1.681,-1.187,-3.099,-24.68,-41.3,-28.47,20.56,17.27,-5.468,0.82,-18.997,-62.2,533.54,64.22,32.99,42.06,-20.989,-3.067,10.987,-35.86,389.38,50.26,4.94,4.75,-2.046,0.442,-3.701,13.62,181.64,5.65,4.45,4.07,-2.463,0.447,-3.269,3.2,170.12,9.31,3.49,3.93,-2.73,0.197,-1.96,5.06,140.04,5.9,3.38,2.85,-2.157,-0.416,-2.329,-1.45,102.9,-0.35,5.76,5.8,-4.35,-0.078,0.929,3.14,125.78,-2.97
0827-BK1-01-68,Salto B,10.379,353.338,18.22,39.838,399.934,42.282,114.62,73.5,37.142,-2.472,100.462,-10.61,139.42,-8.9,7.12,26.75,-4.105,2.203,1.716,26.0,-43.52,36.05,5.78,13.98,0.712,0.76,-4.438,-24.76,36.98,-36.91,17.28,15.52,-6.113,0.247,-16.696,-45.06,522.67,32.65,22.13,31.36,-16.703,1.195,5.614,40.74,405.34,30.32,6.11,3.71,-0.49,0.063,-4.724,3.2,155.64,8.38,4.2,4.1,-1.846,0.084,-3.151,16.4,162.93,12.75,4.28,3.81,-1.845,-0.002,-3.396,25.55,144.37,13.51,2.73,2.75,-1.503,-0.378,-2.385,15.91,85.57,-4.93,6.56,7.55,-5.154,0.384,2.56,-1.92,103.9,10.81
0827-BK1-01-71,Salto B,-6.226,356.481,9.528,27.619,407.852,35.647,111.96,69.91,36.882,-7.848,98.382,-27.84,125.86,5.62,8.47,28.05,-6.011,-0.522,3.868,7.38,-10.2,4.62,3.13,11.96,-2.419,-0.724,-3.708,1.01,-48.54,-34.06,14.19,11.85,-2.664,0.967,-13.403,-36.58,504.67,44.51,38.27,31.25,-29.368,-0.953,-12.461,0.62,488.44,21.64,5.8,5.66,-1.835,-0.098,-3.852,2.69,176.63,-0.34,4.66,3.94,-2.19,-0.18,-3.025,0.82,130.91,-2.5,3.37,3.51,-2.617,-0.131,-1.737,0.43,117.03,-2.4,3.5,3.54,-2.29,0.348,-2.564,-2.84,95.62,5.23,3.76,4.75,-2.553,-0.325,-0.473,13.83,206.95,19.19
0827-BK1-01-74,Salto B,-9.158,351.026,30.62,37.415,395.669,47.704,115.67,72.56,38.834,-6.134,100.51,-14.36,109.0,-19.67,10.21,26.19,-6.397,-0.718,0.319,21.03,-34.41,32.4,6.12,12.58,0.856,1.482,-4.115,-31.6,26.05,-16.27,19.06,15.63,-6.018,-0.12,-17.19,-52.13,532.25,49.35,23.51,33.65,-18.405,-0.488,5.634,-29.23,388.01,56.58,7.34,4.7,-0.275,0.997,-5.389,-1.48,153.3,18.59,4.93,4.22,-2.552,-0.394,-3.007,1.37,159.46,20.59,3.43,3.81,-1.569,0.084,-2.792,8.43,157.28,9.78,4.96,4.08,-3.749,-0.201,-2.43,17.93,84.13,1.63,3.09,5.95,-0.538,-0.173,1.893,6.91,97.87,12.1
0827-BK1-01-76,Salto B,4.104,355.777,16.044,30.839,403.776,34.274,116.0,70.85,44.593,-4.35,97.004,-30.66,102.03,-2.27,7.41,26.38,-4.467,0.311,2.852,29.47,-25.9,37.47,4.76,11.3,-1.649,1.55,-3.87,-4.56,-27.18,-5.7,15.53,12.56,-4.817,0.476,-14.126,-30.99,494.94,17.8,34.79,32.82,-28.713,-2.546,-9.883,-7.32,508.53,8.59,4.36,5.68,-1.621,-0.203,-2.926,3.75,155.92,9.53,3.84,3.67,-1.863,-0.052,-2.474,8.77,144.86,6.53,3.17,3.05,-2.355,-0.459,-1.664,7.27,115.42,11.68,3.62,3.05,-2.069,-0.07,-2.797,4.91,75.95,4.23,5.45,5.49,-2.619,-0.26,0.555,18.74,157.39,3.87
0827-BK1-01-78,Salto B,9.05,349.446,6.681,32.556,387.153,34.743,114.43,71.33,37.492,-1.191,100.96,-4.91,87.07,1.89,8.92,27.34,-5.793,0.744,2.606,30.46,-26.93,51.78,5.97,12.27,-1.419,-0.06,-5.102,-18.11,41.19,-25.47,15.41,11.96,-3.946,1.118,-13.439,-31.8,515.27,25.63,21.14,26.25,-18.326,0.503,-9.447,26.53,403.06,-0.9,3.28,5.01,-1.448,-0.155,-2.368,23.92,155.48,1.15,4.2,4.67,-2.084,-0.073,-3.514,-2.79,169.59,1.58,4.2,3.68,-1.698,-0.087,-3.05,13.64,149.35,-11.14,4.7,4.01,-3.538,-0.358,-2.44,5.34,71.02,-1.57,3.69,5.9,-1.008,-1.527,1.55,3.18,107.02,10.76
0827-BK1-01-81,Salto B,24.599,349.777,41.215,46.726,392.25,59.313,117.0,73.46,42.843,-10.373,99.96,-21.38,80.51,-4.17,6.55,24.33,-5.159,0.302,1.396,12.45,-22.98,-6.59,2.31,10.26,-2.022,-0.253,-2.108,-0.31,-36.07,0.22,16.99,12.14,-5.274,0.699,-16.001,-30.02,520.71,56.12,51.15,33.19,-38.074,3.669,-19.944,-16.44,620.97,91.74,3.16,6.85,-1.75,-0.199,-1.786,-0.69,165.02,38.62,4.2,3.82,-2.318,0.563,-2.778,36.49,148.6,46.77,3.52,3.24,-1.684,0.567,-2.509,38.25,117.28,20.12,4.24,3.63,-3.02,0.416,-2.415,30.95,75.44,-3.23,3.78,5.68,-0.717,1.077,2.465,22.02,112.6,-10.07
0827-BK1-01-83,Salto B,-14.677,357.734,12.599,33.589,397.686,32.176,115.04,72.28,46.777,-8.123,95.409,-19.39,82.34,9.88,3.73,25.15,-2.709,-0.126,1.456,27.72,-3.95,-0.56,5.32,10.22,-3.37,-0.412,-2.926,9.91,-52.36,-16.08,12.47,10.26,-4.335,0.548,-12.859,-54.03,457.87,23.49,37.19,24.25,-26.381,-0.114,-21.855,-11.61,578.17,30.24,3.65,9.49,-3.724,0.428,-0.523,2.67,223.34,4.53,4.8,3.52,-1.971,-0.347,-3.068,-3.51,132.41,4.0,3.63,3.17,-1.725,-0.433,-2.451,-9.34,134.65,0.08,3.82,2.78,-2.27,-0.293,-2.365,-5.08,75.66,7.04,5.93,6.4,-2.776,-0.379,2.677,1.02,121.66,13.07
0827-BK1-01-87,Salto B,-4.185,353.457,19.588,24.885,399.795,42.948,113.72,71.34,39.216,-5.723,98.72,-3.99,75.52,-16.79,7.82,26.63,-3.55,1.976,1.677,8.29,2.76,29.13,7.75,12.07,-4.878,-1.076,-4.189,-4.83,-77.29,-28.05,15.73,11.41,-2.093,1.372,-15.351,-42.62,493.83,38.55,41.81,29.7,-31.244,-0.146,-22.218,-1.13,585.41,14.37,5.63,9.31,-2.608,0.096,-2.475,-0.48,199.89,13.62,3.61,3.67,-2.122,-0.584,-2.632,2.55,144.33,11.13,3.98,3.54,-2.275,-0.305,-2.349,8.87,137.83,9.2,3.3,2.83,-2.325,0.044,-2.136,-4.56,64.2,1.5,6.19,6.55,-3.063,-0.016,3.116,4.12,130.18,20.35
0827-BK1-01-92,Salto B,-28.2,349.924,34.89,42.108,400.415,61.815,111.64,68.76,35.279,-3.328,98.364,-10.24,103.17,1.75,8.34,28.69,-3.289,2.181,4.611,16.83,-8.12,44.69,6.96,13.27,-3.939,-0.655,-5.318,-23.38,-74.54,-40.67,13.02,10.84,-1.041,-0.267,-13.484,-65.45,485.87,78.61,46.88,30.39,-32.588,-0.179,-22.854,-52.21,532.69,42.04,4.93,8.01,-2.215,-0.922,-2.445,-12.73,184.57,21.92,4.57,4.19,-2.123,-0.108,-3.141,-2.91,155.51,20.44,3.8,3.84,-2.81,-0.111,-1.881,-7.66,134.97,11.29,3.75,2.81,-2.373,-0.408,-2.379,-2.62,68.21,4.13,3.47,5.35,-0.963,-0.501,0.564,4.18,148.27,34.49
0827-BK1-01-94,Salto B,-7.231,354.843,3.161,23.166,396.885,40.105,112.5,70.07,43.312,-4.294,95.06,-21.91,89.76,7.65,4.36,27.07,-3.336,1.071,3.252,23.88,3.57,-2.87,7.16,11.15,-4.017,-0.085,-4.848,3.5,-49.96,-34.98,12.41,11.04,-1.137,-0.552,-13.012,-39.32,489.05,34.63,40.83,30.97,-30.708,-1.218,-18.321,25.34,522.06,-19.45,1.75,7.05,-1.637,0.543,-1.126,-0.35,163.45,5.81,4.81,4.41,-2.373,-0.434,-3.457,-9.3,157.69,-6.81,4.28,3.64,-2.396,-0.191,-2.608,-3.86,146.59,-11.79,3.94,3.13,-2.241,-0.093,-2.59,-12.75,98.17,-2.57,5.95,6.34,-2.72,-1.142,1.325,-4.72,121.78,24.9
0827-BK1-01-103,Salto A,6.771,354.1,-10.301,16.789,354.1,29.088,114.76,71.58,33.071,-7.133,101.489,-7.58,130.61,-3.12,3.38,25.82,1.219,-0.665,-1.038,-1.37,118.53,-29.05,8.01,8.15,-0.386,-1.404,-8.412,9.85,127.61,14.77,7.76,7.45,-4.59,-0.01,-4.841,7.72,242.37,-1.4,7.26,6.49,-3.828,0.513,-5.549,1.28,211.53,-7.23,6.49,6.07,-3.717,0.19,-4.079,4.3,215.59,-9.98,6.99,5.55,-3.307,-0.394,-4.786,0.77,191.45,-7.58,5.41,5.44,-3.562,-0.044,-3.66,2.68,194.28,1.28,4.16,4.25,-3.468,-0.547,-2.53,10.25,107.32,-5.68,6.34,7.5,-4.259,0.062,2.119,3.71,125.33,25.84
