SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Strecksprung,Strecksprung,1.019,1.157,-26.081,1.275,1.219,-25.556,1.345
generated_Mean_Strecksprung,Strecksprung,0.985,1.877,-29.951,1.651,1.76,-29.656,1.713
generated_Mean_Strecksprung,Strecksprung,0.992,2.217,-32.813,2.249,1.97,-32.709,1.976
generated_Mean_Strecksprung,Strecksprung,0.986,1.587,-35.483,1.65,1.509,-35.281,1.541
generated_Mean_Strecksprung,Strecksprung,0.961,0.711,-37.574,0.731,0.707,-37.262,0.638
generated_Mean_Strecksprung,Strecksprung,0.978,-0.204,-38.636,-0.508,-0.128,-38.325,-0.275
generated_Mean_Strecksprung,Strecksprung,0.999,-0.681,-38.729,-0.59,-0.698,-38.535,-0.57
generated_Mean_Strecksprung,Strecksprung,1.001,-1.392,-38.392,-0.97,-1.157,-38.199,-0.649
generated_Mean_Strecksprung,Strecksprung,0.989,-1.162,-37.328,-0.136,-1.197,-37.424,-0.031
generated_Mean_Strecksprung,Strecksprung,0.982,-1.085,-36.698,0.875,-1.217,-36.87,0.965
generated_Mean_Strecksprung,Strecksprung,0.966,-1.525,-36.812,2.265,-1.515,-36.722,2.058
generated_Mean_Strecksprung,Strecksprung,0.977,-1.933,-36.492,2.81,-1.877,-36.279,2.692
generated_Mean_Strecksprung,Strecksprung,0.986,-2.241,-35.417,3.061,-2.086,-35.247,3.052
generated_Mean_Strecksprung,Strecksprung,0.977,-1.94,-33.752,3.446,-1.906,-33.843,3.185
generated_Mean_Strecksprung,Strecksprung,0.985,-1.558,-32.545,2.631,-1.667,-32.599,2.636
generated_Mean_Strecksprung,Strecksprung,0.995,-1.668,-31.518,1.97,-1.638,-31.503,2.047
generated_Mean_Strecksprung,Strecksprung,1.005,-1.546,-30.313,1.771,-1.602,-30.471,1.615
generated_Mean_Strecksprung,Strecksprung,1.006,-1.714,-29.768,0.737,-1.713,-29.751,0.949
generated_Mean_Strecksprung,Strecksprung,0.984,-1.887,-29.208,0.596,-1.826,-29.109,0.67
generated_Mean_Strecksprung,Strecksprung,0.962,-1.778,-28.219,0.499,-1.779,-28.233,0.705
generated_Mean_Strecksprung,Strecksprung,0.97,-1.704,-27.564,1.572,-1.645,-27.302,1.174
generated_Mean_Strecksprung,Strecksprung,0.998,-1.335,-25.707,0.849,-1.342,-26.011,0.971
generated_Mean_Strecksprung,Strecksprung,1.044,-1.032,-25.339,0.831,-1.124,-25.103,1.043
generated_Mean_Strecksprung,Strecksprung,1.081,-1.119,-23.976,1.7,-1.144,-23.966,1.64
generated_Mean_Strecksprung,Strecksprung,1.19,-1.185,-23.041,2.071,-1.226,-22.679,2.278
generated_Mean_Strecksprung,Strecksprung,1.357,-1.483,-20.941,3.266,-1.442,-20.702,3.381
generated_Mean_Strecksprung,Strecksprung,1.706,-1.87,-18.923,4.998,-1.583,-17.834,4.72
generated_Mean_Strecksprung,Strecksprung,2.322,-1.404,-13.545,6.041,-1.087,-12.23,5.091
generated_Mean_Strecksprung,Strecksprung,4.072,0.491,-5.76,3.723,0.228,-2.208,2.518
generated_Mean_Strecksprung,Strecksprung,9.057,1.529,11.248,-2.553,1.031,19.586,-2.739
generated_Mean_Strecksprung,Strecksprung,18.598,1.05,68.261,-10.302,0.65,63.382,-7.793
generated_Mean_Strecksprung,Strecksprung,35.973,-1.42,108.962,-7.578,-0.475,98.371,-7.116
generated_Mean_Strecksprung,Strecksprung,61.629,0.581,105.595,-4.563,0.571,101.647,-5.339
generated_Mean_Strecksprung,Strecksprung,84.866,2.057,88.872,-5.326,1.791,90.323,-5.271
generated_Mean_Salto B,Salto B,94.652,10.847,122.071,-7.432,14.912,134.615,-12.736
generated_Mean_Salto B,Salto B,82.931,8.845,156.983,-10.83,9.306,157.635,-10.42
generated_Mean_Salto B,Salto B,59.269,5.166,193.054,-10.231,5.535,180.447,-9.557
generated_Mean_Salto B,Salto B,34.364,1.619,182.386,-6.301,2.837,167.265,-6.502
generated_Mean_Salto B,Salto B,15.122,2.325,112.924,-3.88,2.837,113.317,-4.226
generated_Mean_Salto B,Salto B,6.161,4.604,55.967,-1.165,4.455,58.388,-4.501
generated_Mean_Salto B,Salto B,5.615,6.413,12.862,-14.312,5.194,9.16,-10.606
generated_Mean_Salto B,Salto B,7.149,4.037,-50.204,-10.437,2.461,-51.025,-8.215
generated_Mean_Salto B,Salto B,9.795,-4.593,-117.785,1.427,-3.125,-108.537,-1.606
generated_Mean_Salto B,Salto B,11.988,-5.96,-148.216,-0.486,-5.515,-135.992,-0.339
generated_Mean_Salto B,Salto B,11.728,-7.135,-140.113,1.708,-6.709,-126.752,0.324
generated_Mean_Salto B,Salto B,9.848,-7.922,-91.049,-2.522,-6.926,-80.289,-1.64
generated_Mean_Salto B,Salto B,8.874,-3.953,-10.179,-2.158,-4.249,-2.622,-3.389
generated_Mean_Salto B,Salto B,8.986,-1.542,93.802,-6.532,-1.566,100.204,-6.663
generated_Mean_Salto B,Salto B,10.484,0.895,220.057,-11.448,0.637,218.444,-10.785
generated_Mean_Salto B,Salto B,12.537,2.087,337.565,-14.664,2.259,329.731,-13.687
generated_Mean_Salto B,Salto B,15.294,3.739,425.434,-14.793,4.31,414.917,-13.333
generated_Mean_Salto B,Salto B,18.65,7.611,475.199,-9.36,8.183,469.107,-9.874
generated_Mean_Salto B,Salto B,21.592,13.546,508.881,-6.705,13.916,502.788,-7.294
generated_Mean_Salto B,Salto B,23.537,20.706,525.024,-4.942,20.154,519.435,-6.006
generated_Mean_Salto B,Salto B,24.441,25.809,525.108,-7.166,24.67,519.653,-7.578
generated_Mean_Salto B,Salto B,23.942,26.455,507.69,-11.321,26.22,503.624,-10.496
generated_Mean_Salto B,Salto B,22.45,26.959,479.884,-12.165,27.006,475.302,-12.139
generated_Mean_Salto B,Salto B,20.322,28.506,437.806,-12.203,27.734,434.178,-13.859
generated_Mean_Salto B,Salto B,17.289,27.61,383.692,-19.362,26.285,384.036,-18.722
generated_Mean_Salto B,Salto B,14.169,21.966,335.308,-23.784,21.491,333.884,-22.959
generated_Mean_Salto B,Salto B,11.164,14.641,280.83,-25.014,15.537,282.814,-24.409
generated_Mean_Salto B,Salto B,8.264,11.087,235.007,-25.45,11.31,237.508,-23.364
generated_Mean_Salto B,Salto B,6.294,7.669,199.041,-18.206,8.136,201.354,-18.669
generated_Mean_Salto B,Salto B,5.274,5.862,169.887,-13.529,6.199,172.521,-13.621
generated_Mean_Salto B,Salto B,4.728,4.954,148.843,-8.509,5.152,150.742,-9.314
generated_Mean_Salto B,Salto B,4.402,4.584,132.188,-6.048,4.685,134.37,-6.699
generated_Mean_Salto B,Salto B,4.332,4.558,122.358,-5.591,4.544,123.351,-5.967
generated_Mean_Salto B,Salto B,4.401,4.487,114.378,-6.131,4.519,115.306,-6.28
generated_Mean_Salto B,Salto B,4.536,4.523,108.691,-6.954,4.448,109.531,-7.052
generated_Mean_Salto B,Salto B,4.636,4.141,105.345,-8.419,4.146,105.937,-7.938
generated_Mean_Salto B,Salto B,4.729,3.848,103.288,-7.918,3.802,103.897,-7.821
generated_Mean_Salto B,Salto B,4.779,3.351,102.951,-7.375,3.401,103.421,-7.51
generated_Mean_Salto B,Salto B,4.871,3.125,103.86,-7.519,3.084,104.201,-7.399
generated_Mean_Salto B,Salto B,4.965,2.657,105.77,-7.371,2.511,105.745,-7.052
generated_Mean_Salto B,Salto B,5.061,1.407,106.636,-5.869,1.495,107.596,-5.429
generated_Mean_Salto B,Salto B,5.261,0.585,110.458,-2.676,0.566,111.692,-2.564
generated_Mean_Salto B,Salto B,5.417,-0.682,118.116,1.124,-0.297,119.5,0.876
generated_Mean_Salto B,Salto B,5.227,-0.56,129.917,5.299,-0.018,131.754,3.463
generated_Mean_Salto B,Salto B,4.61,1.846,146.802,3.726,1.971,150.692,1.053
generated_Mean_Salto B,Salto B,5.562,4.502,178.252,-7.572,4.929,180.672,-9.061
generated_Mean_Salto B,Salto B,13.547,8.718,223.799,-25.251,8.861,216.571,-20.856
generated_Mean_Salto B,Salto B,33.166,12.844,254.417,-25.534,11.995,230.783,-22.381
generated_Mean_Salto B,Salto B,61.941,12.093,195.2,-18.372,13.513,181.317,-16.656
generated_Mean_Salto B,Salto B,88.807,21.917,77.929,-12.005,15.673,93.96,-9.666
generated_Mean_Salto A,Salto A,92.552,10.759,123.515,8.892,11.835,125.501,-5.863
generated_Mean_Salto A,Salto A,79.833,7.61,145.809,-16.04,8.38,144.924,-12.87
generated_Mean_Salto A,Salto A,55.89,6.038,171.131,-18.523,6.252,162.495,-16.313
generated_Mean_Salto A,Salto A,31.343,3.568,159.611,-14.969,4.61,159.034,-11.756
generated_Mean_Salto A,Salto A,13.273,4.478,147.055,5.379,5.246,150.097,-0.978
generated_Mean_Salto A,Salto A,6.505,9.276,149.917,0.129,8.467,142.03,-2.18
generated_Mean_Salto A,Salto A,6.743,11.358,118.399,-11.644,10.058,122.179,-11.328
generated_Mean_Salto A,Salto A,4.843,8.392,106.0,-23.877,7.736,107.62,-19.074
generated_Mean_Salto A,Salto A,3.925,3.286,97.74,-16.106,3.126,95.379,-15.92
generated_Mean_Salto A,Salto A,5.346,-1.867,79.667,-10.292,-1.349,85.062,-12.51
generated_Mean_Salto A,Salto A,6.967,-5.017,84.763,-14.938,-4.176,87.54,-13.853
generated_Mean_Salto A,Salto A,7.857,-5.448,96.482,-13.341,-4.784,99.247,-12.985
generated_Mean_Salto A,Salto A,7.996,-4.264,118.253,-10.617,-4.034,117.192,-11.208
generated_Mean_Salto A,Salto A,7.987,-2.987,133.537,-10.447,-2.504,132.898,-10.084
generated_Mean_Salto A,Salto A,8.099,0.387,146.429,-8.165,0.191,145.789,-9.033
generated_Mean_Salto A,Salto A,8.098,2.778,157.282,-9.703,2.428,156.116,-9.627
generated_Mean_Salto A,Salto A,8.039,3.462,164.245,-10.029,3.566,162.578,-10.083
generated_Mean_Salto A,Salto A,7.893,4.725,165.658,-10.96,4.875,165.177,-10.672
generated_Mean_Salto A,Salto A,7.665,6.866,166.559,-10.987,6.752,165.929,-10.958
generated_Mean_Salto A,Salto A,7.52,8.56,165.123,-10.519,8.193,164.938,-10.779
generated_Mean_Salto A,Salto A,7.327,9.128,163.274,-11.046,8.712,163.567,-11.354
generated_Mean_Salto A,Salto A,7.173,8.234,162.807,-12.931,8.205,162.887,-12.639
generated_Mean_Salto A,Salto A,7.028,7.445,162.429,-13.266,7.568,162.128,-12.951
generated_Mean_Salto A,Salto A,6.898,7.442,161.113,-12.579,7.189,160.604,-12.537
generated_Mean_Salto A,Salto A,6.799,6.337,158.312,-12.129,6.445,157.736,-11.915
generated_Mean_Salto A,Salto A,6.772,5.841,153.653,-10.718,5.743,153.665,-10.84
generated_Mean_Salto A,Salto A,6.738,4.718,149.716,-9.947,4.972,149.501,-10.059
generated_Mean_Salto A,Salto A,6.731,4.872,144.867,-9.442,4.663,144.788,-9.608
generated_Mean_Salto A,Salto A,6.747,4.087,139.816,-9.594,4.076,139.702,-9.496
generated_Mean_Salto A,Salto A,6.722,3.393,134.387,-9.229,3.307,134.38,-9.383
generated_Mean_Salto A,Salto A,6.771,2.403,128.807,-9.408,2.352,129.021,-9.583
generated_Mean_Salto A,Salto A,6.812,1.086,123.968,-10.182,1.284,124.059,-10.142
generated_Mean_Salto A,Salto A,6.848,0.614,119.27,-10.816,0.602,119.537,-10.596
generated_Mean_Salto A,Salto A,6.927,-0.049,115.439,-10.615,-0.084,115.757,-10.539
generated_Mean_Salto A,Salto A,7.042,-0.944,112.613,-10.209,-0.842,112.756,-10.145
generated_Mean_Salto A,Salto A,7.113,-1.499,109.465,-9.545,-1.256,110.301,-9.7
generated_Mean_Salto A,Salto A,7.189,-1.067,109.063,-9.636,-1.108,109.747,-9.394
generated_Mean_Salto A,Salto A,7.263,-0.95,110.592,-8.322,-1.028,110.983,-8.948
generated_Mean_Salto A,Salto A,7.362,-1.043,112.819,-9.615,-1.181,113.093,-9.718
generated_Mean_Salto A,Salto A,7.466,-1.478,115.946,-11.487,-1.635,115.669,-10.747
generated_Mean_Salto A,Salto A,7.52,-2.442,117.771,-10.454,-2.488,117.833,-10.333
generated_Mean_Salto A,Salto A,7.627,-3.824,119.733,-9.727,-3.527,120.542,-8.869
generated_Mean_Salto A,Salto A,7.59,-4.299,124.395,-5.271,-3.799,125.769,-5.813
generated_Mean_Salto A,Salto A,6.932,-2.888,133.449,-2.334,-2.797,134.844,-4.156
generated_Mean_Salto A,Salto A,5.704,-1.078,146.419,-5.712,-1.516,149.135,-7.199
generated_Mean_Salto A,Salto A,5.849,-1.521,170.826,-12.88,-0.962,170.654,-13.847
generated_Mean_Salto A,Salto A,13.269,-0.422,199.992,-23.174,1.693,190.964,-22.259
generated_Mean_Salto A,Salto A,34.018,10.265,203.566,-31.571,7.715,189.263,-27.97
generated_Mean_Salto A,Salto A,62.793,6.429,154.444,-26.787,9.834,145.832,-25.062
generated_Mean_Salto A,Salto A,88.006,21.566,56.452,-35.104,14.605,79.819,-19.562
generated_Mean_Barani A,Barani A,94.107,4.943,-10.114,15.337,7.062,-21.356,11.38
generated_Mean_Barani A,Barani A,84.397,-2.521,-68.006,18.275,-0.723,-71.483,21.011
generated_Mean_Barani A,Barani A,63.442,-2.846,-126.521,35.164,-5.701,-133.517,37.375
generated_Mean_Barani A,Barani A,37.769,-15.353,-216.679,60.125,-16.244,-208.86,57.964
generated_Mean_Barani A,Barani A,17.063,-32.193,-283.584,80.844,-28.11,-264.48,73.361
generated_Mean_Barani A,Barani A,9.086,-33.754,-292.295,71.92,-31.624,-269.916,72.111
generated_Mean_Barani A,Barani A,7.792,-29.536,-231.372,65.952,-30.909,-224.778,70.386
generated_Mean_Barani A,Barani A,7.027,-31.884,-153.686,81.367,-31.32,-163.375,81.083
generated_Mean_Barani A,Barani A,7.544,-29.627,-110.706,93.522,-30.797,-121.29,88.845
generated_Mean_Barani A,Barani A,8.169,-31.965,-102.916,84.817,-32.881,-104.699,87.026
generated_Mean_Barani A,Barani A,7.966,-37.514,-92.764,88.149,-37.252,-95.425,88.855
generated_Mean_Barani A,Barani A,7.572,-40.529,-89.678,92.119,-41.622,-92.794,93.24
generated_Mean_Barani A,Barani A,7.427,-46.825,-95.72,101.091,-48.514,-97.917,100.361
generated_Mean_Barani A,Barani A,7.411,-58.586,-107.042,106.21,-59.475,-108.69,106.289
generated_Mean_Barani A,Barani A,7.661,-72.96,-124.784,111.702,-72.722,-122.381,112.249
generated_Mean_Barani A,Barani A,8.234,-85.7,-133.817,118.287,-85.617,-130.864,119.792
generated_Mean_Barani A,Barani A,8.885,-98.625,-134.391,129.432,-98.383,-131.715,131.119
generated_Mean_Barani A,Barani A,9.627,-111.116,-128.068,144.831,-110.498,-125.51,146.69
generated_Mean_Barani A,Barani A,10.18,-121.968,-114.41,166.686,-120.929,-113.17,166.425
generated_Mean_Barani A,Barani A,10.238,-129.95,-98.267,186.565,-129.019,-97.408,186.271
generated_Mean_Barani A,Barani A,10.215,-135.834,-80.747,206.515,-134.446,-78.954,204.36
generated_Mean_Barani A,Barani A,10.234,-137.616,-57.302,218.966,-136.649,-56.663,218.104
generated_Mean_Barani A,Barani A,10.239,-137.277,-32.531,230.23,-136.057,-32.428,229.302
generated_Mean_Barani A,Barani A,10.229,-133.437,-7.37,240.436,-132.399,-7.903,238.0
generated_Mean_Barani A,Barani A,10.245,-126.377,16.209,243.121,-126.423,16.237,240.871
generated_Mean_Barani A,Barani A,10.122,-120.502,41.09,239.346,-119.806,39.622,237.624
generated_Mean_Barani A,Barani A,9.88,-112.413,60.847,232.293,-111.361,59.459,229.889
generated_Mean_Barani A,Barani A,9.638,-100.569,76.653,217.426,-100.388,76.092,216.468
generated_Mean_Barani A,Barani A,9.267,-89.026,92.262,200.878,-88.515,90.625,200.507
generated_Mean_Barani A,Barani A,8.973,-75.463,102.525,184.075,-75.74,101.606,183.787
generated_Mean_Barani A,Barani A,8.797,-62.713,110.227,166.545,-63.42,110.196,165.825
generated_Mean_Barani A,Barani A,8.62,-52.034,118.804,146.416,-52.575,118.142,146.047
generated_Mean_Barani A,Barani A,8.485,-42.514,124.721,124.914,-43.3,124.762,125.245
generated_Mean_Barani A,Barani A,8.465,-35.293,131.1,104.454,-35.934,131.238,105.226
generated_Mean_Barani A,Barani A,8.426,-29.99,138.031,86.139,-29.981,137.961,86.857
generated_Mean_Barani A,Barani A,8.388,-24.201,144.371,69.254,-24.168,144.281,70.484
generated_Mean_Barani A,Barani A,8.416,-17.995,149.601,55.953,-18.524,150.658,57.026
generated_Mean_Barani A,Barani A,8.519,-13.6,158.936,45.685,-14.31,159.171,46.272
generated_Mean_Barani A,Barani A,8.596,-11.122,168.475,36.49,-11.935,168.441,37.116
generated_Mean_Barani A,Barani A,8.629,-11.488,177.007,29.062,-11.423,177.386,29.339
generated_Mean_Barani A,Barani A,8.696,-11.638,186.632,21.672,-10.918,187.65,22.944
generated_Mean_Barani A,Barani A,8.637,-9.697,199.247,18.718,-8.636,200.768,19.231
generated_Mean_Barani A,Barani A,8.386,-4.141,216.769,17.554,-4.082,217.428,16.693
generated_Mean_Barani A,Barani A,7.659,1.653,235.985,13.639,0.843,236.002,12.173
generated_Mean_Barani A,Barani A,6.462,5.085,252.634,5.446,3.733,255.881,3.944
generated_Mean_Barani A,Barani A,6.688,3.371,284.024,-7.981,3.632,282.236,-7.877
generated_Mean_Barani A,Barani A,14.009,3.195,318.672,-20.623,4.231,303.722,-19.382
generated_Mean_Barani A,Barani A,33.881,7.407,304.529,-33.404,6.699,289.576,-26.595
generated_Mean_Barani A,Barani A,61.086,5.772,245.588,-21.52,9.42,236.041,-18.644
generated_Mean_Barani A,Barani A,85.055,20.661,139.444,-11.943,15.201,168.895,-8.568
generated_Mean_Doppelsalto C,Doppelsalto C,85.547,23.461,216.116,-3.738,26.295,226.556,-11.183
generated_Mean_Doppelsalto C,Doppelsalto C,72.947,23.208,261.665,-15.749,23.782,261.573,-16.648
generated_Mean_Doppelsalto C,Doppelsalto C,52.656,23.574,312.436,-30.965,22.565,291.949,-25.191
generated_Mean_Doppelsalto C,Doppelsalto C,31.967,20.648,292.213,-22.89,18.748,271.37,-21.283
generated_Mean_Doppelsalto C,Doppelsalto C,15.007,9.974,196.599,-4.626,11.045,200.831,-12.228
generated_Mean_Doppelsalto C,Doppelsalto C,7.809,4.895,136.319,-17.555,6.136,132.643,-22.222
generated_Mean_Doppelsalto C,Doppelsalto C,10.433,4.11,45.99,-51.207,3.594,64.006,-40.716
generated_Mean_Doppelsalto C,Doppelsalto C,11.834,-0.07,21.282,-41.745,0.534,36.367,-34.176
generated_Mean_Doppelsalto C,Doppelsalto C,15.525,-2.211,46.106,-8.399,-0.836,48.65,-12.615
generated_Mean_Doppelsalto C,Doppelsalto C,19.793,0.104,61.096,6.726,0.871,72.993,0.984
generated_Mean_Doppelsalto C,Doppelsalto C,22.227,6.191,112.354,2.012,3.672,128.183,1.45
generated_Mean_Doppelsalto C,Doppelsalto C,24.382,1.893,209.575,0.091,1.198,224.444,-1.55
generated_Mean_Doppelsalto C,Doppelsalto C,28.125,-3.895,353.383,-6.858,-3.359,359.468,-9.069
generated_Mean_Doppelsalto C,Doppelsalto C,33.284,-6.806,517.603,-24.615,-5.753,507.794,-20.739
generated_Mean_Doppelsalto C,Doppelsalto C,39.423,-6.499,650.111,-28.554,-5.697,630.429,-24.364
generated_Mean_Doppelsalto C,Doppelsalto C,44.242,-5.034,720.532,-15.986,-4.426,702.142,-16.866
generated_Mean_Doppelsalto C,Doppelsalto C,46.275,-1.44,734.642,-7.099,-2.144,727.274,-10.342
generated_Mean_Doppelsalto C,Doppelsalto C,47.591,-0.961,731.31,-13.321,-0.647,732.957,-10.488
generated_Mean_Doppelsalto C,Doppelsalto C,49.208,1.079,739.931,-6.164,1.604,740.869,-7.504
generated_Mean_Doppelsalto C,Doppelsalto C,50.548,4.962,751.102,-3.822,5.328,752.147,-4.939
generated_Mean_Doppelsalto C,Doppelsalto C,51.768,10.365,765.494,-4.154,9.766,765.79,-5.155
generated_Mean_Doppelsalto C,Doppelsalto C,52.977,13.045,780.549,-8.415,13.225,779.899,-8.304
generated_Mean_Doppelsalto C,Doppelsalto C,53.751,16.638,793.158,-12.306,16.856,792.681,-11.61
generated_Mean_Doppelsalto C,Doppelsalto C,53.684,20.719,805.004,-15.258,21.203,803.651,-12.306
generated_Mean_Doppelsalto C,Doppelsalto C,52.694,25.976,814.241,-5.739,26.984,810.666,-7.569
generated_Mean_Doppelsalto C,Doppelsalto C,51.78,34.61,814.772,-6.061,35.023,808.427,-5.13
generated_Mean_Doppelsalto C,Doppelsalto C,50.057,44.569,795.881,0.044,44.372,788.547,-3.29
generated_Mean_Doppelsalto C,Doppelsalto C,46.385,53.867,753.424,-8.199,52.789,749.962,-7.485
generated_Mean_Doppelsalto C,Doppelsalto C,41.678,59.362,703.568,-11.527,58.89,702.151,-11.412
generated_Mean_Doppelsalto C,Doppelsalto C,36.065,64.962,654.418,-15.482,63.07,647.568,-15.143
generated_Mean_Doppelsalto C,Doppelsalto C,30.739,63.711,576.452,-16.961,63.252,578.986,-18.285
