SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0609-1-01-736,Bauchsprung,-1.353,-37.115,-10.05,1.353,37.115,10.05,22.251,134.277,36.245,-2.129,-1.074,2.135,-2.861,-46.287,-8.037,7.656,-24.06,-0.827,-4.019,34.306,-3.322,2.129,1.074,2.135,2.861,46.287,3.767,-2.324,24.06,0.827,-1.313,-34.306,3.322,3.205,25.665,4.446,3.458,46.287,8.037,7.656,24.06,7.738,7.931,38.265,16.024,67.325,-6.098,95.12,12.025,-4.639,92.875,9.923,29.443,-6.381,39.051,2.882,-7.014,30.929,2.122,3.631,-5.633,-71.898,6.255,-6.611,-57.569,7.386,1.211,-6.928,-30.847,2.095,-5.778,-34.536,3.055,0.64,0.547,-43.44,1.118,-0.448,-44.505,0.588,0.968,-8.064,-66.816,-14.047,-7.728,-67.156,-13.677,0.939,-7.477,-94.041,-19.295,-7.954,-93.899,-19.923,0.945,-12.418,-117.613,-26.855,-11.692,-117.386,-24.709,0.883,-7.71,-136.153,-10.188,-7.574,-133.667,-11.787,1.925,2.809,-116.593,-21.615,2.865,-116.865,-21.547,1.604,14.784,-96.675,-35.676,14.009,-96.601,-32.045,1.673,14.465,-76.614,3.801,15.018,-76.121,0.133,1.807,11.809,-53.982,5.945,12.178,-53.688,7.005,1.407,15.613,-29.998,16.659,15.883,-31.259,14.96,2.133,31.098,-18.842,0.091,24.858,-18.955,4.396,2.601,-9.309,9.235,1.98,-3.94,12.282,-0.774,2.004,-9.62,62.482,14.355,-10.139,61.437,12.101,2.855,-25.985,150.776,-1.718,-24.626,143.735,0.818,25.846,-5.918,99.142,-56.822,-7.004,114.669,-42.478,78.201,4.418,71.936,2.247,5.7,56.063,-11.545
0609-1-01-502,Doppelsalto B,-5.976,694.742,-26.025,5.976,694.742,26.025,59.592,722.879,62.89,5.338,59.079,-10.258,-20.917,301.853,1.034,16.718,236.572,-5.609,-7.116,97.239,-11.193,5.338,59.079,10.258,10.241,301.853,-1.034,-14.439,236.572,5.609,4.837,97.239,11.193,11.908,87.215,21.298,21.033,301.853,12.167,19.291,236.572,16.84,7.359,97.239,12.585,78.5,13.384,292.904,-17.472,13.927,296.935,-11.774,19.259,0.497,354.228,6.254,5.076,330.085,0.003,4.889,45.654,90.376,-41.3,36.151,95.6,-34.577,17.547,6.306,-71.252,-14.617,9.858,-68.073,-25.558,15.992,-8.911,-31.736,-42.172,-9.683,-8.129,-32.991,15.122,-43.031,351.791,4.196,-39.167,350.018,1.591,30.418,-43.089,637.003,-21.899,-43.728,624.779,-17.793,34.987,-56.172,680.674,-13.103,-57.558,678.481,-13.199,33.462,-59.04,699.05,19.631,-55.845,709.613,15.457,43.539,-23.357,871.113,22.133,-24.539,858.319,26.029,48.684,26.349,805.46,41.876,20.549,798.043,40.364,40.731,25.263,670.79,-9.619,35.756,677.286,-9.339,18.55,80.649,547.78,-18.965,73.826,544.274,-20.088,7.444,53.117,316.035,-30.652,50.075,319.733,-32.38,8.981,-5.852,197.651,-43.164,-1.637,196.025,-41.609,9.666,-3.748,110.551,-32.451,-4.307,116.627,-31.345,12.059,-6.911,106.859,-19.285,-8.393,110.224,-18.723,11.113,-21.673,181.609,3.753,-19.434,184.519,-0.881,11.7,-16.167,312.503,-46.654,-17.966,311.135,-41.014,52.557,-27.539,334.996,-25.377,-24.215,314.144,-22.752
20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,70.713,192.342,313.77,70.713,192.342,313.77,162.124,278.521,359.772,44.957,87.294,38.856,45.577,-23.734,136.851,-41.506,21.495,136.685,21.685,107.286,1.379,44.957,87.294,38.856,45.577,-23.734,136.851,-41.506,21.495,136.685,21.685,107.286,1.379,46.592,87.294,56.295,52.045,36.338,136.851,41.802,47.603,136.685,21.685,107.286,29.942,90.874,22.193,207.541,-106.334,26.96,228.263,-85.487,29.131,30.217,391.905,138.41,35.328,364.344,111.591,4.067,128.704,213.746,75.792,127.297,225.963,89.299,3.138,198.206,146.397,121.107,191.687,146.811,133.496,6.27,168.937,104.977,244.877,176.166,106.031,230.324,6.491,194.279,76.184,260.747,189.458,69.499,262.461,7.866,164.603,-8.364,310.036,164.736,-5.788,306.943,9.233,137.943,-66.802,333.882,137.905,-67.405,335.077,11.873,98.529,-139.974,384.37,91.408,-136.185,380.125,14.156,-34.801,-148.621,386.236,-33.151,-146.476,390.26,13.672,-148.031,-115.946,419.493,-141.359,-113.458,415.482,13.549,-158.796,-41.377,399.704,-156.237,-38.983,395.185,11.981,-122.617,72.615,321.2,-120.69,71.434,325.892,9.691,-63.823,160.217,292.58,-64.388,156.688,289.747,8.372,-12.526,191.377,238.784,-12.846,189.175,235.857,8.26,28.571,188.235,143.899,26.844,186.184,142.337,8.817,44.167,166.606,35.929,42.723,171.569,40.998,7.555,39.76,218.073,-4.936,42.787,218.983,-1.935,3.331,63.248,315.644,-25.804,61.866,324.548,-28.43,39.613,90.889,425.378,-130.879,89.976,387.569,-115.746
0827-BK2-02-35,Salto C,23.302,338.419,-59.36,23.302,338.419,59.36,31.414,356.081,61.817,6.495,25.201,-20.007,3.073,206.402,-22.089,4.986,51.088,-7.571,8.748,55.729,-9.693,6.495,25.201,20.007,3.073,206.402,22.089,4.986,51.088,7.571,8.748,55.729,9.693,6.9,42.862,21.881,9.895,206.402,22.089,5.219,51.088,7.571,9.4,55.729,10.276,80.175,17.571,163.94,-30.015,18.802,160.178,-29.588,22.399,29.233,92.197,-34.602,27.406,91.256,-34.284,5.456,12.609,-29.466,-9.025,12.891,-28.355,-9.094,9.282,9.66,-56.094,-24.102,9.785,-45.378,-28.56,10.736,-0.587,93.563,-111.98,-1.723,115.193,-105.539,19.101,-24.432,556.397,-98.528,-21.46,530.863,-98.865,25.906,-9.738,620.386,-58.487,-10.195,612.614,-57.644,26.061,18.134,511.888,-32.272,15.627,506.931,-32.59,8.68,21.382,325.638,-25.278,22.942,327.362,-26.431,2.266,26.89,174.529,-19.883,25.869,180.231,-20.248,2.1,4.764,137.357,-14.94,6.415,139.406,-15.301,2.915,8.827,123.815,-11.902,8.265,121.912,-12.038,2.794,11.998,99.207,-12.005,12.261,100.115,-11.741,2.839,11.414,88.151,-11.692,11.524,89.528,-13.009,2.943,16.032,92.358,-29.87,16.449,91.866,-28.812,3.316,28.33,92.689,-33.988,26.798,91.789,-34.261,4.156,6.626,80.861,-27.408,8.721,82.656,-26.37,5.619,12.186,107.139,-18.237,10.664,109.605,-18.661,17.129,14.398,204.195,-12.327,15.385,191.612,-14.039,81.795,31.513,103.506,-9.843,29.494,110.215,-7.311
20190930-1616-FRANKFURT_1-01-56,Salto C,-7.919,353.927,8.741,7.919,353.927,8.741,33.337,372.946,43.873,-1.739,17.253,4.978,0.68,215.82,-4.122,-5.942,54.718,4.379,-0.917,66.136,3.505,1.739,17.253,4.978,-0.68,215.82,-4.122,5.942,54.718,4.379,0.917,66.136,3.505,6.695,36.272,9.562,9.406,215.82,16.877,6.433,54.718,5.783,10.803,66.136,11.651,77.734,13.328,140.239,6.248,12.577,134.302,7.0,22.925,9.101,74.228,23.903,7.092,73.458,25.787,11.093,-10.618,-39.729,30.799,-11.048,-35.603,29.663,10.422,-18.708,-53.835,14.295,-15.559,-47.596,10.687,8.728,-12.649,74.695,-19.545,-12.422,89.053,-15.467,15.937,-11.158,434.278,-1.806,-10.391,422.448,0.039,23.214,2.473,594.449,40.148,0.933,582.876,34.04,23.88,7.703,564.082,18.606,9.519,563.181,16.365,24.041,10.941,549.752,-4.361,13.509,532.866,-11.521,13.514,-2.151,287.248,-99.805,-3.876,299.754,-79.841,3.53,-13.252,137.508,5.719,-16.51,143.864,0.511,4.725,-19.071,121.241,31.146,-17.538,122.464,27.264,4.485,-13.172,125.506,13.152,-13.633,124.956,13.726,4.287,-7.116,118.429,2.71,-7.782,118.73,3.175,4.944,-14.449,113.048,-3.452,-14.425,112.562,-3.248,5.432,-23.119,102.313,-2.58,-23.091,103.074,-0.435,6.652,-26.127,96.982,28.991,-23.476,97.672,24.468,6.037,1.037,117.292,-17.695,-1.83,122.758,-11.251,16.059,-10.055,262.082,20.42,-2.427,244.428,11.191,77.527,49.895,164.145,11.55,40.827,168.561,18.778
20191008-1207-FRANKFURT_2-01-368,Baby- Fliffis C,-26.502,-97.667,263.885,26.502,97.667,263.885,108.109,380.464,320.551,10.624,-96.908,28.777,-31.938,-129.063,118.183,-28.016,27.243,96.642,22.828,101.062,20.283,10.624,96.908,28.777,10.69,129.063,118.183,28.016,-27.243,96.642,-22.828,-101.062,20.283,18.453,113.804,47.825,36.588,136.517,118.183,28.147,29.081,96.642,24.921,101.062,57.901,56.21,107.635,-86.702,0.229,81.18,-80.526,-0.202,19.365,-12.424,-116.109,37.427,14.399,-117.572,44.728,14.333,27.617,-176.911,54.667,19.571,-182.711,61.709,18.849,-9.973,-362.823,116.012,-2.818,-360.538,114.074,25.596,22.776,-512.151,164.532,20.316,-504.218,165.477,31.494,29.729,-546.872,229.294,24.461,-540.617,229.815,34.372,-15.14,-493.698,297.432,-17.811,-489.478,295.822,32.763,-103.707,-394.673,374.546,-98.529,-392.831,367.283,21.46,-148.547,-254.229,342.762,-148.427,-244.18,343.242,15.99,-175.997,15.642,287.55,-161.505,-2.884,285.068,17.643,-35.918,80.069,234.521,-53.468,72.54,230.712,10.035,-98.221,5.583,188.299,-94.247,16.331,212.012,11.08,-128.309,25.154,316.196,-124.801,26.497,306.4,10.087,-76.182,88.568,310.438,-74.097,88.413,298.314,10.104,-25.643,156.761,206.692,-29.153,150.546,212.963,9.021,-10.696,169.961,184.234,-7.66,172.174,186.218,9.301,31.009,190.383,187.079,26.783,196.609,175.988,8.906,34.277,285.541,76.24,43.683,285.932,85.034,14.142,149.96,397.128,35.175,135.394,377.149,7.317,59.86,99.819,267.821,-218.038,97.401,264.824,-177.722
0609-4-01-243,Schraubensalto C,91.583,174.343,402.054,91.583,174.343,402.054,171.602,289.309,406.942,44.45,84.605,65.208,57.976,-54.253,213.424,-27.616,73.899,101.709,16.773,70.093,21.712,44.45,84.605,65.208,57.976,-54.253,213.424,-27.616,73.899,101.709,16.773,70.093,21.712,45.198,84.605,65.208,80.366,59.142,213.424,27.616,73.899,101.709,18.422,71.663,26.6,78.185,9.987,224.038,49.615,12.91,223.539,50.483,28.503,83.949,330.381,131.905,83.057,314.243,128.993,6.374,124.164,147.906,134.106,118.618,161.135,137.366,3.725,95.186,117.151,162.998,101.243,115.243,164.802,6.469,172.725,112.436,246.868,174.117,106.478,250.661,8.934,289.066,7.746,371.762,282.814,6.351,367.727,13.323,302.989,-135.499,451.272,294.949,-133.381,448.338,16.745,154.417,-226.638,485.519,154.534,-219.832,487.094,18.461,-7.831,-185.086,527.622,-4.579,-179.588,523.27,18.177,-102.03,-40.989,505.532,-97.235,-41.153,501.895,15.711,-115.212,98.234,420.25,-113.594,95.322,418.878,12.014,-94.941,180.733,302.958,-94.64,176.342,304.632,8.876,-61.474,188.263,203.834,-60.412,187.088,204.97,8.046,-18.823,171.816,130.833,-20.408,172.68,131.884,8.311,-12.477,179.11,73.379,-12.953,179.932,75.461,7.618,-2.27,194.93,61.677,-1.323,194.464,61.775,6.818,26.497,195.714,65.205,25.812,196.367,67.246,6.823,44.143,217.165,95.88,46.156,213.653,89.993,20.985,85.342,143.67,25.983,78.432,143.192,30.018,73.11,31.259,22.508,1.355,34.364,24.805,1.81
0609-1-01-20,Salto C,44.978,354.635,-23.544,44.978,354.635,23.544,55.609,390.217,42.825,7.754,44.173,-9.865,25.601,215.62,-6.538,11.742,66.867,-5.706,-0.118,27.975,-1.436,7.754,44.173,9.865,25.601,215.62,6.538,11.742,66.867,5.706,-0.118,27.975,1.436,9.0,79.387,16.166,25.601,215.62,10.586,11.742,66.867,5.899,9.267,28.342,10.174,85.222,34.282,199.802,-7.782,34.795,194.832,-11.765,25.876,19.977,134.707,-18.887,22.794,127.571,-20.796,6.12,24.286,-83.215,-43.648,22.296,-73.354,-36.255,12.802,5.043,-85.89,7.585,4.789,-70.33,1.776,11.515,-2.312,293.0,-40.937,1.575,296.759,-38.16,21.486,40.17,690.856,-49.409,35.521,664.014,-41.834,30.192,45.785,603.758,4.373,48.832,607.212,-1.722,20.571,75.157,496.285,5.442,72.649,489.162,4.547,4.691,70.352,274.57,-3.327,69.13,280.928,-6.677,1.748,36.048,194.965,-26.207,38.179,196.639,-23.047,2.522,33.986,157.362,-16.277,32.763,158.739,-15.897,2.876,21.633,145.028,-11.668,23.203,144.653,-12.68,2.971,23.872,134.628,-22.192,22.884,136.476,-20.055,3.391,25.329,145.61,-7.823,25.339,143.298,-9.416,3.335,18.727,120.217,-1.973,17.811,119.713,-1.736,4.037,-2.285,79.427,-1.875,-2.122,80.191,-3.273,4.238,-15.195,55.997,-17.39,-15.054,55.366,-16.762,4.988,-21.942,17.362,-34.065,-20.599,20.402,-26.609,7.75,-1.712,34.652,25.038,1.021,38.583,16.237,60.459,40.903,106.19,13.62,35.952,95.541,12.15
20191007-1159-FRANKFURT_1-01-247,Barani B,0.938,-21.582,173.909,0.938,21.582,173.909,28.287,321.753,203.548,0.827,-151.215,3.212,4.227,-16.937,102.966,-0.287,49.859,76.079,-3.83,96.711,-8.348,0.827,151.215,3.212,4.227,16.937,102.966,-0.287,-49.859,76.079,-3.83,-96.711,-8.348,5.75,151.215,11.131,13.184,21.556,102.966,3.94,49.859,76.079,5.413,99.122,13.373,72.05,-10.991,-101.335,-5.127,-11.544,-112.475,-5.148,24.092,-15.576,-360.077,0.378,-13.758,-354.774,-2.972,20.226,3.262,-548.334,-20.568,2.98,-530.859,-14.79,17.48,19.371,-484.349,36.199,18.717,-482.319,31.343,10.255,14.118,-370.588,29.177,12.916,-362.418,30.137,4.482,4.914,-169.87,23.727,7.316,-175.705,29.955,7.771,27.488,-34.239,135.335,28.89,-42.619,142.844,13.531,61.512,-16.172,354.949,53.379,-16.723,341.101,10.041,1.75,-14.677,393.556,4.215,-11.444,390.853,8.205,-43.407,27.212,361.012,-38.844,25.504,362.633,8.152,-19.277,58.729,337.03,-19.001,61.197,335.398,8.332,11.742,103.408,292.818,8.868,101.968,288.144,7.403,6.465,131.348,194.734,6.867,129.899,193.824,7.275,2.911,148.687,80.37,2.366,149.085,85.456,6.921,-5.063,176.679,32.35,-4.707,175.158,31.931,6.419,-9.654,203.062,-14.546,-8.741,206.919,-12.525,7.242,-17.914,260.793,-29.45,-16.133,261.757,-22.604,8.285,0.418,320.332,25.918,-2.577,318.541,16.685,27.667,2.565,341.44,-33.722,1.367,317.128,-28.535,86.28,-22.552,59.329,-53.39,-16.163,72.657,-52.059
20191008-1207-FRANKFURT_2-01-265,Doppelsalto C,53.553,699.293,-56.943,53.553,699.293,56.943,61.787,699.964,79.249,14.999,77.406,-13.468,10.355,280.215,-20.416,24.235,231.712,-14.4,3.964,109.959,-8.659,14.999,77.406,13.468,10.355,280.215,20.416,24.235,231.712,14.4,3.964,109.959,8.659,18.485,78.078,23.227,10.559,280.215,21.865,24.235,231.712,16.78,8.507,109.959,17.376,78.979,86.392,285.975,-18.959,83.725,304.199,-16.978,19.113,82.029,313.331,-38.891,74.155,301.34,-48.861,10.304,9.035,107.3,-104.94,15.268,113.735,-92.481,20.936,-12.74,34.442,0.215,-9.311,54.333,-3.4,27.337,15.81,190.635,-0.698,15.934,201.585,-7.629,34.872,36.388,523.779,-78.533,33.456,516.547,-70.133,41.177,33.508,728.873,-57.573,31.157,716.291,-61.235,43.625,16.134,705.131,-33.028,19.605,704.417,-37.791,47.673,21.905,704.087,-61.235,20.435,704.296,-53.608,51.229,17.817,738.216,-17.108,21.638,737.194,-20.713,50.416,56.381,780.529,-26.601,54.672,776.673,-26.0,44.712,65.332,747.774,-36.472,66.23,742.8,-37.505,36.384,68.66,658.511,-35.857,65.836,645.633,-28.523,23.272,52.722,412.151,-32.465,53.096,418.127,-28.622,10.508,51.065,207.526,-45.097,49.815,216.972,-57.444,11.733,23.156,148.386,-69.575,21.78,155.141,-64.407,14.208,-23.817,189.099,-4.253,-17.213,194.209,-5.004,11.774,14.308,315.391,3.371,9.844,312.883,-3.273,15.438,11.059,404.175,-28.506,15.623,390.277,-27.781,81.982,21.445,270.514,-1.253,17.449,238.491,2.172
0115-CHARI-05-31,Doppelsalto B,-2.681,678.429,-19.864,2.681,678.429,19.864,40.02,700.089,40.9,-6.78,51.381,0.757,3.685,252.637,-6.441,9.58,266.568,-0.603,-9.166,107.843,-13.576,6.78,51.381,0.757,-3.685,252.637,4.928,3.389,266.568,0.603,-3.803,107.843,13.576,9.387,73.042,10.816,4.888,252.637,7.993,9.59,266.568,8.236,16.154,107.843,13.855,87.952,-21.869,175.881,-33.207,-25.2,180.005,-33.975,26.506,-47.127,276.62,2.955,-42.447,266.823,4.362,4.203,-2.982,192.405,24.414,-7.304,181.926,19.909,9.905,-5.753,-19.319,-4.048,-3.82,-11.509,-0.615,18.227,5.603,-78.977,17.935,5.046,-57.967,12.297,13.555,-0.369,235.125,-15.685,0.619,234.214,-9.975,24.761,17.546,529.258,6.041,16.786,513.794,1.271,34.451,17.472,571.44,-29.055,17.683,575.156,-25.287,34.831,6.951,629.825,-16.766,6.289,630.493,-18.816,35.786,-2.41,726.979,-13.389,-0.485,727.883,-10.426,43.984,22.114,836.281,13.656,21.325,833.249,9.476,53.396,25.331,843.476,-7.198,27.773,830.846,-0.493,40.096,38.044,665.302,8.814,33.845,660.38,5.049,13.004,3.45,356.369,-13.762,5.429,361.41,-14.104,9.036,13.404,136.739,-8.272,13.234,145.041,-9.02,11.108,24.483,97.637,-10.661,23.492,102.173,-11.73,11.992,11.612,149.135,-32.089,10.038,154.549,-32.605,13.51,-32.288,288.809,-59.978,-31.577,289.631,-56.074,13.571,-60.776,392.81,-17.469,-58.713,378.814,-19.964,62.483,-40.114,221.675,-25.786,-39.069,220.025,-23.681
0827-BK2-02-47,Salto C,17.379,336.891,-52.763,17.379,336.891,52.763,32.815,359.421,54.037,1.463,17.723,-14.356,6.177,219.833,-15.023,3.057,52.494,-13.144,6.683,46.84,-10.24,1.463,17.723,14.356,6.177,219.833,15.023,3.057,52.494,13.144,6.683,46.84,10.24,8.229,40.253,14.356,13.183,219.833,15.5,4.024,52.494,13.144,7.379,46.84,11.037,85.272,17.941,155.763,-17.457,17.12,153.099,-17.091,32.115,11.957,99.376,-21.169,13.575,96.138,-20.884,5.878,22.336,-33.626,-25.873,19.717,-25.686,-23.669,8.08,-16.363,-62.763,-37.247,-14.577,-60.017,-39.471,8.69,-19.97,33.897,-54.297,-20.98,48.975,-55.757,16.697,-23.052,423.997,-57.05,-21.967,415.235,-53.399,25.21,-4.713,637.183,-33.083,-5.678,623.758,-34.395,28.038,13.908,581.93,-10.372,15.986,577.843,-12.084,19.238,44.209,464.369,-28.343,42.995,460.992,-27.049,6.527,36.369,280.163,-34.245,35.326,284.493,-33.883,2.028,18.746,167.158,-25.259,18.07,168.544,-25.419,1.796,-1.322,109.941,-26.226,0.073,113.817,-26.717,2.545,0.548,107.315,-31.019,0.876,106.203,-30.81,2.336,7.2,95.336,-29.402,7.053,95.97,-29.666,2.501,7.847,88.297,-31.021,8.008,87.826,-30.548,2.61,9.977,77.73,-26.6,9.972,78.353,-25.78,2.986,14.828,81.235,-10.07,14.39,82.237,-10.832,2.874,15.536,97.193,-16.223,15.008,98.603,-15.988,4.996,12.52,113.322,-16.652,15.337,119.736,-21.088,55.896,18.692,138.494,-40.056,16.605,118.261,-30.062
20191008-1207-FRANKFURT_2-01-344,1 3/4 Salto vw B,-98.36,-615.647,136.286,98.36,615.647,136.286,121.407,669.881,178.542,-39.255,-202.359,53.766,-9.509,-172.599,14.253,-10.315,-74.863,38.434,-39.282,-165.826,29.833,39.255,202.359,53.766,9.509,172.599,14.253,10.315,74.863,38.434,39.282,165.826,29.833,41.268,203.556,57.496,14.884,175.253,29.963,22.124,98.556,38.434,43.131,192.516,52.65,91.717,11.222,-122.069,46.367,15.778,-124.88,53.723,31.824,-101.258,-427.567,334.6,-93.42,-411.266,281.563,24.056,-134.148,-532.726,68.217,-136.431,-534.982,99.93,28.592,-131.518,-587.079,101.143,-131.176,-585.429,99.75,24.911,-89.163,-616.622,58.904,-89.475,-609.982,67.663,25.456,-55.952,-559.665,90.984,-58.174,-563.204,83.019,26.834,-55.572,-537.771,52.995,-53.762,-534.99,55.52,21.869,-25.102,-489.149,34.381,-24.786,-487.863,23.21,14.576,11.862,-364.927,-76.796,9.886,-349.03,-59.57,9.92,15.159,-22.787,60.769,16.032,-38.507,60.499,12.968,19.173,71.487,143.102,19.895,68.015,135.917,8.653,32.435,62.625,79.677,30.207,49.447,81.707,2.213,-0.785,-148.387,40.43,-1.898,-148.711,43.293,6.759,-58.495,-371.579,62.119,-58.579,-363.187,61.037,15.681,-109.542,-464.861,111.42,-106.435,-461.704,111.397,19.434,-119.784,-484.533,154.011,-121.228,-487.662,149.096,21.707,-138.058,-536.096,133.807,-136.681,-530.752,133.7,24.907,-130.391,-533.828,76.501,-127.054,-530.227,68.008,25.055,-56.004,-357.811,-67.316,-56.136,-342.924,-48.094,69.872,-2.384,28.819,42.657,-4.097,-1.909,33.385
