SprungID,Sprungtyp,Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
20191003-1152-FRANKFURT_1-01-64,Salto B,1627.072,1.316,8.15,5.12,-3.353,-1.336,-6.786,-26.35,150.12,-11.9,-29.023,339.05,-9.286,34.593,393.369,42.625
20191003-1152-FRANKFURT_1-01-65,Barani A,1627.402,0.002,92.67,59.62,20.956,1.713,84.349,-43.81,24.22,-19.52,125.59,34.175,-179.616,154.095,231.413,182.539
20191003-1152-FRANKFURT_1-01-65,Barani A,1627.722,0.322,6.76,7.03,-1.667,-1.068,-5.33,81.06,-129.83,-54.51,125.59,34.175,-179.616,154.095,231.413,182.539
20191003-1152-FRANKFURT_1-01-65,Barani A,1628.042,0.642,9.26,9.31,-1.564,-3.214,-8.523,207.35,-85.69,-189.46,125.59,34.175,-179.616,154.095,231.413,182.539
20191003-1152-FRANKFURT_1-01-65,Barani A,1628.36,0.96,10.68,10.58,-0.798,0.454,-10.719,159.25,66.02,-231.68,125.59,34.175,-179.616,154.095,231.413,182.539
20191003-1152-FRANKFURT_1-01-65,Barani A,1628.68,1.28,8.85,9.15,-5.246,0.345,-7.235,-11.22,230.07,-35.61,125.59,34.175,-179.616,154.095,231.413,182.539
20191003-1152-FRANKFURT_1-01-66,Salto A,1629.002,0.002,99.79,52.6,27.884,6.708,80.67,3.65,92.71,22.3,-5.757,334.226,-5.325,19.878,334.48,35.132
20191003-1152-FRANKFURT_1-01-66,Salto A,1629.316,0.316,10.14,8.51,-3.329,-0.571,-7.528,-7.79,153.83,-1.75,-5.757,334.226,-5.325,19.878,334.48,35.132
20191003-1152-FRANKFURT_1-01-66,Salto A,1629.63,0.63,8.78,9.22,-6.715,-0.872,-6.652,-2.31,352.31,9.56,-5.757,334.226,-5.325,19.878,334.48,35.132
20191003-1152-FRANKFURT_1-01-66,Salto A,1629.942,0.942,7.36,8.26,-5.264,-0.576,-5.259,-1.54,201.95,-1.85,-5.757,334.226,-5.325,19.878,334.48,35.132
20191003-1152-FRANKFURT_1-01-66,Salto A,1630.256,1.256,7.22,6.5,-3.305,-1.205,-6.809,-3.96,234.57,-36.8,-5.757,334.226,-5.325,19.878,334.48,35.132
20191003-1152-FRANKFURT_1-01-76,Barani A,1981.434,0.002,89.06,57.58,19.899,3.894,82.397,2.91,-34.06,-11.23,139.277,-6.296,-155.214,146.674,255.839,158.447
20191003-1152-FRANKFURT_1-01-76,Barani A,1981.754,0.322,7.58,8.27,-3.46,-3.422,-5.781,61.25,-155.07,-32.46,139.277,-6.296,-155.214,146.674,255.839,158.447
20191003-1152-FRANKFURT_1-01-76,Barani A,1982.076,0.644,10.86,9.69,-1.393,-5.552,-9.199,190.87,-136.98,-146.34,139.277,-6.296,-155.214,146.674,255.839,158.447
20191003-1152-FRANKFURT_1-01-76,Barani A,1982.396,0.964,10.1,10.72,-2.671,-0.492,-9.417,175.81,49.25,-206.16,139.277,-6.296,-155.214,146.674,255.839,158.447
20191003-1152-FRANKFURT_1-01-76,Barani A,1982.718,1.286,11.57,9.59,-4.737,-0.016,-9.486,-3.05,200.54,-34.28,139.277,-6.296,-155.214,146.674,255.839,158.447
20191003-1152-FRANKFURT_1-01-77,Salto A,1983.04,0.002,105.5,52.46,19.645,5.257,83.469,17.65,142.52,-4.73,-36.547,336.778,-17.158,44.235,337.032,25.751
20191003-1152-FRANKFURT_1-01-77,Salto A,1983.364,0.326,7.75,5.22,-1.227,-0.739,-6.144,-31.37,161.9,-27.66,-36.547,336.778,-17.158,44.235,337.032,25.751
20191003-1152-FRANKFURT_1-01-77,Salto A,1983.688,0.65,7.96,7.07,-1.91,-1.319,-6.731,-19.67,250.68,9.2,-36.547,336.778,-17.158,44.235,337.032,25.751
20191003-1152-FRANKFURT_1-01-77,Salto A,1984.014,0.976,8.63,8.47,-3.906,-1.064,-7.434,-20.22,194.4,-14.7,-36.547,336.778,-17.158,44.235,337.032,25.751
20191003-1152-FRANKFURT_1-01-77,Salto A,1984.338,1.3,10.64,9.16,-6.042,-1.03,-7.084,-33.35,252.35,-16.0,-36.547,336.778,-17.158,44.235,337.032,25.751
20191003-1152-FRANKFURT_1-01-88,Barani A,2000.926,0.002,88.5,59.13,21.032,1.448,82.515,-10.01,-45.2,-27.97,163.721,-9.919,-156.054,170.192,233.174,159.469
20191003-1152-FRANKFURT_1-01-88,Barani A,2001.246,0.322,9.71,8.96,-4.923,-4.699,-5.894,67.3,-128.22,-55.33,163.721,-9.919,-156.054,170.192,233.174,159.469
20191003-1152-FRANKFURT_1-01-88,Barani A,2001.568,0.644,11.7,9.25,-0.52,-5.9,-10.796,210.13,-161.4,-127.45,163.721,-9.919,-156.054,170.192,233.174,159.469
20191003-1152-FRANKFURT_1-01-88,Barani A,2001.888,0.964,11.31,9.88,-0.589,-1.164,-10.455,200.66,29.24,-180.62,163.721,-9.919,-156.054,170.192,233.174,159.469
20191003-1152-FRANKFURT_1-01-88,Barani A,2002.21,1.286,11.05,10.4,-6.725,2.8,-7.422,29.86,185.36,-69.97,163.721,-9.919,-156.054,170.192,233.174,159.469
20191003-1152-FRANKFURT_1-01-89,Salto A,2002.532,0.002,107.25,51.27,21.256,3.082,83.476,4.64,116.71,8.86,-7.238,352.915,2.087,20.9,352.915,23.314
20191003-1152-FRANKFURT_1-01-89,Salto A,2002.858,0.328,3.48,6.47,-1.298,-0.404,-2.753,-16.27,127.32,-13.1,-7.238,352.915,2.087,20.9,352.915,23.314
20191003-1152-FRANKFURT_1-01-89,Salto A,2003.184,0.654,8.51,9.4,-4.622,-0.747,-7.338,2.69,376.53,35.49,-7.238,352.915,2.087,20.9,352.915,23.314
20191003-1152-FRANKFURT_1-01-89,Salto A,2003.512,0.982,7.4,6.03,-1.998,-0.767,-6.837,2.99,149.53,-11.07,-7.238,352.915,2.087,20.9,352.915,23.314
20191003-1152-FRANKFURT_1-01-89,Salto A,2003.838,1.308,12.01,9.65,-6.006,-1.34,-9.099,-12.19,238.48,3.07,-7.238,352.915,2.087,20.9,352.915,23.314
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,2004.166,0.002,98.39,52.14,26.186,1.633,82.222,-35.01,141.09,-6.62,-24.665,176.377,-348.918,173.579,270.955,353.916
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,2004.498,0.334,5.91,9.19,-4.316,-3.007,0.807,-181.45,172.01,-224.46,-24.665,176.377,-348.918,173.579,270.955,353.916
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,2004.832,0.668,13.43,13.27,-13.129,2.441,-3.592,-92.11,-174.2,-421.65,-24.665,176.377,-348.918,173.579,270.955,353.916
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,2005.164,1.0,12.81,13.2,-3.139,4.605,-11.4,185.81,50.06,-275.02,-24.665,176.377,-348.918,173.579,270.955,353.916
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,2005.498,1.334,11.47,11.45,-9.321,1.394,-7.563,12.68,267.64,-40.92,-24.665,176.377,-348.918,173.579,270.955,353.916
20191003-1152-FRANKFURT_1-01-91,Barani C,2005.832,0.002,96.53,58.9,31.455,3.604,83.849,-0.18,-17.62,12.96,66.714,-39.028,-202.891,83.002,290.444,207.263
20191003-1152-FRANKFURT_1-01-91,Barani C,2006.146,0.316,10.93,16.76,-8.707,-3.113,-4.759,58.74,-356.98,-55.4,66.714,-39.028,-202.891,83.002,290.444,207.263
20191003-1152-FRANKFURT_1-01-91,Barani C,2006.46,0.63,11.81,12.09,-4.912,-5.233,-9.396,82.19,-83.98,-253.93,66.714,-39.028,-202.891,83.002,290.444,207.263
20191003-1152-FRANKFURT_1-01-91,Barani C,2006.772,0.942,9.49,9.06,-3.411,0.735,-8.503,104.34,86.89,-223.04,66.714,-39.028,-202.891,83.002,290.444,207.263
20191003-1152-FRANKFURT_1-01-91,Barani C,2007.086,1.256,7.88,8.21,-5.549,0.987,-5.505,-6.83,211.05,-84.19,66.714,-39.028,-202.891,83.002,290.444,207.263
20191003-1152-FRANKFURT_1-01-102,Barani A,2188.732,0.002,92.04,60.44,17.695,3.991,85.62,-6.19,-61.74,-5.88,163.621,-4.129,-148.076,172.574,235.796,158.063
20191003-1152-FRANKFURT_1-01-102,Barani A,2189.056,0.326,8.31,8.64,-3.528,-3.296,-6.693,59.0,-138.96,-37.67,163.621,-4.129,-148.076,172.574,235.796,158.063
20191003-1152-FRANKFURT_1-01-102,Barani A,2189.378,0.648,11.81,8.49,-0.443,-5.232,-9.996,201.92,-138.02,-132.45,163.621,-4.129,-148.076,172.574,235.796,158.063
20191003-1152-FRANKFURT_1-01-102,Barani A,2189.702,0.972,10.2,9.95,-1.071,-0.464,-9.846,220.72,54.08,-145.87,163.621,-4.129,-148.076,172.574,235.796,158.063
20191003-1152-FRANKFURT_1-01-102,Barani A,2190.024,1.294,8.8,8.82,-4.14,2.665,-7.551,11.53,147.0,-53.24,163.621,-4.129,-148.076,172.574,235.796,158.063
20191003-1152-FRANKFURT_1-01-103,Salto A,2190.35,0.002,102.48,49.17,13.576,4.825,84.9,13.19,157.36,38.89,-15.198,355.198,-3.721,22.906,355.198,30.192
20191003-1152-FRANKFURT_1-01-103,Salto A,2190.678,0.33,5.28,6.23,0.793,-0.44,-4.716,-11.31,51.97,3.31,-15.198,355.198,-3.721,22.906,355.198,30.192
20191003-1152-FRANKFURT_1-01-103,Salto A,2191.004,0.656,9.26,11.22,-6.948,-0.518,-7.497,-15.71,403.19,13.14,-15.198,355.198,-3.721,22.906,355.198,30.192
20191003-1152-FRANKFURT_1-01-103,Salto A,2191.332,0.984,6.73,6.86,-2.728,-0.166,-6.578,-0.54,169.1,-6.81,-15.198,355.198,-3.721,22.906,355.198,30.192
20191003-1152-FRANKFURT_1-01-103,Salto A,2191.658,1.31,11.15,8.64,-5.252,-1.318,-8.991,-20.74,202.02,-11.57,-15.198,355.198,-3.721,22.906,355.198,30.192
20191003-1152-FRANKFURT_1-01-104,Schraubensalto A,2191.988,0.002,99.1,51.27,19.434,7.377,83.679,-31.63,158.71,-4.18,-44.108,202.311,-356.89,162.433,281.927,368.086
20191003-1152-FRANKFURT_1-01-104,Schraubensalto A,2192.322,0.336,5.47,8.4,-3.141,-2.999,-0.735,-153.01,145.86,-261.44,-44.108,202.311,-356.89,162.433,281.927,368.086
20191003-1152-FRANKFURT_1-01-104,Schraubensalto A,2192.656,0.67,16.21,14.77,-11.976,4.843,-7.871,-84.85,-137.3,-449.08,-44.108,202.311,-356.89,162.433,281.927,368.086
20191003-1152-FRANKFURT_1-01-104,Schraubensalto A,2192.992,1.006,9.61,12.14,-3.031,4.454,-8.214,110.34,183.03,-286.12,-44.108,202.311,-356.89,162.433,281.927,368.086
20191003-1152-FRANKFURT_1-01-104,Schraubensalto A,2193.326,1.34,11.95,11.48,-7.951,-1.312,-7.019,22.6,257.09,-7.84,-44.108,202.311,-356.89,162.433,281.927,368.086
20191003-1152-FRANKFURT_1-01-105,Barani C,2193.662,0.002,98.27,59.04,21.5,7.54,86.661,11.9,-6.13,53.13,112.812,-37.105,-183.801,126.64,281.141,194.357
20191003-1152-FRANKFURT_1-01-105,Barani C,2193.988,0.328,13.17,17.33,-11.607,-3.867,-7.05,114.21,-386.92,-107.99,112.812,-37.105,-183.801,126.64,281.141,194.357
20191003-1152-FRANKFURT_1-01-105,Barani C,2194.314,0.654,19.08,11.57,-3.698,-8.979,-13.199,66.4,-16.2,-186.18,112.812,-37.105,-183.801,126.64,281.141,194.357
20191003-1152-FRANKFURT_1-01-105,Barani C,2194.64,0.98,8.86,6.65,-2.713,0.934,-7.073,147.94,58.36,-187.01,112.812,-37.105,-183.801,126.64,281.141,194.357
20191003-1152-FRANKFURT_1-01-105,Barani C,2194.966,1.306,9.35,7.32,-4.759,1.354,-5.62,36.89,180.09,-57.25,112.812,-37.105,-183.801,126.64,281.141,194.357
20191003-1152-FRANKFURT_1-01-106,Salto C,2195.294,0.002,91.7,52.6,11.156,2.611,85.071,-10.93,137.81,-20.62,-12.284,329.804,-13.052,23.739,355.772,30.856
20191003-1152-FRANKFURT_1-01-106,Salto C,2195.628,0.336,16.4,10.89,-10.28,-1.098,-9.262,22.71,-99.62,-18.31,-12.284,329.804,-13.052,23.739,355.772,30.856
20191003-1152-FRANKFURT_1-01-106,Salto C,2195.962,0.67,38.36,25.39,-27.944,-3.867,-20.438,-14.83,608.77,-14.32,-12.284,329.804,-13.052,23.739,355.772,30.856
20191003-1152-FRANKFURT_1-01-106,Salto C,2196.294,1.002,1.99,3.89,-1.472,-0.604,-2.501,-11.89,132.39,-10.47,-12.284,329.804,-13.052,23.739,355.772,30.856
20191003-1152-FRANKFURT_1-01-106,Salto C,2196.628,1.336,4.85,4.01,-2.322,-0.463,-3.532,-6.07,91.7,-1.3,-12.284,329.804,-13.052,23.739,355.772,30.856
20191003-1152-FRANKFURT_1-01-118,Fliffis C,2897.132,0.002,97.51,63.81,24.427,1.827,89.577,2.46,-110.92,6.93,110.917,-403.102,-192.643,123.95,631.952,203.461
20191003-1152-FRANKFURT_1-01-118,Fliffis C,2897.456,0.326,44.38,38.94,-41.801,-1.464,-11.374,5.24,-777.55,11.72,110.917,-403.102,-192.643,123.95,631.952,203.461
20191003-1152-FRANKFURT_1-01-118,Fliffis C,2897.782,0.652,62.99,62.36,-55.845,-10.9,-22.56,155.21,-741.92,-139.03,110.917,-403.102,-192.643,123.95,631.952,203.461
20191003-1152-FRANKFURT_1-01-118,Fliffis C,2898.106,0.976,14.69,24.11,-3.763,-5.315,-15.075,94.17,-12.62,-351.03,110.917,-403.102,-192.643,123.95,631.952,203.461
20191003-1152-FRANKFURT_1-01-118,Fliffis C,2898.432,1.302,15.35,14.65,-7.674,1.822,-12.443,44.96,170.4,-151.64,110.917,-403.102,-192.643,123.95,631.952,203.461
20191003-1152-FRANKFURT_1-01-129,Fliffis C,2944.95,0.002,102.25,65.93,22.604,4.389,91.53,2.87,-127.53,35.98,127.052,-374.018,-178.739,138.397,622.978,197.682
20191003-1152-FRANKFURT_1-01-129,Fliffis C,2945.28,0.332,42.91,38.74,-41.768,-0.647,-9.984,-4.99,-756.35,14.16,127.052,-374.018,-178.739,138.397,622.978,197.682
20191003-1152-FRANKFURT_1-01-129,Fliffis C,2945.61,0.662,62.26,63.88,-50.678,-16.133,-25.337,225.94,-686.14,-142.11,127.052,-374.018,-178.739,138.397,622.978,197.682
20191003-1152-FRANKFURT_1-01-129,Fliffis C,2945.938,0.99,13.07,21.42,-1.48,-4.555,-14.424,159.52,6.25,-309.08,127.052,-374.018,-178.739,138.397,622.978,197.682
20191003-1152-FRANKFURT_1-01-129,Fliffis C,2946.268,1.32,14.66,15.41,-7.358,3.786,-12.391,50.27,174.79,-117.33,127.052,-374.018,-178.739,138.397,622.978,197.682
20191003-1152-FRANKFURT_1-01-146,Fliffis C,3423.388,0.002,98.89,62.36,24.68,6.243,89.787,-6.35,-94.54,48.97,141.903,-401.42,-179.923,157.837,619.634,197.352
20191003-1152-FRANKFURT_1-01-146,Fliffis C,3423.718,0.332,43.68,35.97,-41.337,-0.971,-11.226,4.87,-762.33,-5.16,141.903,-401.42,-179.923,157.837,619.634,197.352
20191003-1152-FRANKFURT_1-01-146,Fliffis C,3424.048,0.662,65.82,63.92,-55.361,-17.236,-24.82,202.89,-739.35,-136.2,141.903,-401.42,-179.923,157.837,619.634,197.352
20191003-1152-FRANKFURT_1-01-146,Fliffis C,3424.376,0.99,4.43,23.45,-3.443,-4.963,-12.087,89.38,8.77,-272.15,141.903,-401.42,-179.923,157.837,619.634,197.352
20191003-1152-FRANKFURT_1-01-146,Fliffis C,3424.706,1.32,14.67,14.18,-6.73,2.879,-12.005,64.94,141.25,-177.59,141.903,-401.42,-179.923,157.837,619.634,197.352
20191003-1152-FRANKFURT_1-01-159,Salto C,3608.586,0.002,94.14,60.81,16.604,3.468,87.501,-6.78,49.37,12.02,-9.069,344.22,0.741,19.853,367.528,33.014
20191003-1152-FRANKFURT_1-01-159,Salto C,3608.934,0.35,15.07,10.74,-10.076,-0.537,-8.48,6.09,-79.98,30.14,-9.069,344.22,0.741,19.853,367.528,33.014
20191003-1152-FRANKFURT_1-01-159,Salto C,3609.282,0.698,38.96,28.8,-30.566,-3.692,-15.42,-20.11,592.28,-1.98,-9.069,344.22,0.741,19.853,367.528,33.014
20191003-1152-FRANKFURT_1-01-159,Salto C,3609.63,1.046,3.31,3.8,-2.598,-0.403,-2.048,-5.9,106.12,-1.09,-9.069,344.22,0.741,19.853,367.528,33.014
20191003-1152-FRANKFURT_1-01-159,Salto C,3609.978,1.394,6.23,4.9,-3.186,-0.023,-6.333,-12.21,166.42,4.75,-9.069,344.22,0.741,19.853,367.528,33.014
20191003-1152-FRANKFURT_1-01-160,Fliffis C,3610.328,0.002,102.63,63.56,29.817,0.556,89.536,-27.28,-57.33,26.61,151.706,-375.492,-182.555,171.363,614.219,192.95
20191003-1152-FRANKFURT_1-01-160,Fliffis C,3610.654,0.328,47.81,38.19,-44.032,-1.505,-13.143,35.32,-771.24,-23.3,151.706,-375.492,-182.555,171.363,614.219,192.95
20191003-1152-FRANKFURT_1-01-160,Fliffis C,3610.98,0.654,60.13,63.44,-49.631,-18.61,-24.277,238.36,-690.76,-77.65,151.706,-375.492,-182.555,171.363,614.219,192.95
20191003-1152-FRANKFURT_1-01-160,Fliffis C,3611.306,0.98,16.68,23.22,-1.291,-2.253,-14.653,161.79,4.34,-294.02,151.706,-375.492,-182.555,171.363,614.219,192.95
20191003-1152-FRANKFURT_1-01-160,Fliffis C,3611.632,1.306,15.69,15.47,-8.402,3.661,-12.896,67.53,157.44,-171.55,151.706,-375.492,-182.555,171.363,614.219,192.95
20191007-1524-FRANKFURT_1-01-33,Barani A,499.36,0.002,117.41,72.94,15.755,22.622,102.098,9.94,-49.53,-15.9,-159.017,10.423,166.004,165.206,259.725,196.076
20191007-1524-FRANKFURT_1-01-33,Barani A,499.698,0.34,8.84,9.95,-6.511,-0.331,-5.386,-56.79,-90.62,81.44,-159.017,10.423,166.004,165.206,259.725,196.076
20191007-1524-FRANKFURT_1-01-33,Barani A,500.036,0.678,8.63,8.47,-0.023,0.805,-8.42,-183.01,-137.02,156.65,-159.017,10.423,166.004,165.206,259.725,196.076
20191007-1524-FRANKFURT_1-01-33,Barani A,500.374,1.016,8.98,9.19,-1.993,-3.295,-7.754,-165.96,50.34,181.56,-159.017,10.423,166.004,165.206,259.725,196.076
20191007-1524-FRANKFURT_1-01-33,Barani A,500.712,1.354,8.02,8.01,-4.037,-4.082,-5.723,-48.34,163.66,39.9,-159.017,10.423,166.004,165.206,259.725,196.076
20191007-1524-FRANKFURT_1-01-35,Barani A,502.812,0.002,110.79,70.35,5.977,24.892,99.314,-5.12,8.93,45.28,-159.693,63.745,147.518,164.753,265.185,176.019
20191007-1524-FRANKFURT_1-01-35,Barani A,503.15,0.34,9.28,10.68,-5.96,2.065,-6.109,-99.58,-36.82,81.82,-159.693,63.745,147.518,164.753,265.185,176.019
20191007-1524-FRANKFURT_1-01-35,Barani A,503.488,0.678,8.57,8.72,-0.941,0.143,-8.279,-181.08,-63.74,144.24,-159.693,63.745,147.518,164.753,265.185,176.019
20191007-1524-FRANKFURT_1-01-35,Barani A,503.826,1.016,7.99,8.14,-2.891,-4.542,-6.153,-94.18,96.46,197.18,-159.693,63.745,147.518,164.753,265.185,176.019
20191007-1524-FRANKFURT_1-01-35,Barani A,504.164,1.354,10.47,7.67,-5.013,-3.762,-6.7,-64.28,192.02,-17.67,-159.693,63.745,147.518,164.753,265.185,176.019
20191007-1524-FRANKFURT_1-01-37,Barani A,506.27,0.002,114.24,68.32,10.854,27.168,99.959,15.57,-1.25,45.0,-151.57,102.151,143.893,165.566,245.926,188.144
20191007-1524-FRANKFURT_1-01-37,Barani A,506.608,0.34,9.77,9.9,-6.297,2.086,-5.374,-101.74,-31.47,43.03,-151.57,102.151,143.893,165.566,245.926,188.144
20191007-1524-FRANKFURT_1-01-37,Barani A,506.946,0.678,8.47,7.47,0.55,-0.046,-7.631,-222.68,-71.3,141.01,-151.57,102.151,143.893,165.566,245.926,188.144
20191007-1524-FRANKFURT_1-01-37,Barani A,507.284,1.016,8.15,8.15,-2.478,-4.927,-6.095,-67.59,149.2,186.22,-151.57,102.151,143.893,165.566,245.926,188.144
20191007-1524-FRANKFURT_1-01-37,Barani A,507.622,1.354,6.41,7.59,-4.12,-2.527,-4.671,-22.42,165.63,-4.03,-151.57,102.151,143.893,165.566,245.926,188.144
20191007-1524-FRANKFURT_1-01-39,Barani A,509.722,0.002,116.33,71.15,19.044,23.169,99.752,0.36,-64.77,18.46,-109.512,23.696,202.833,129.071,285.186,241.823
20191007-1524-FRANKFURT_1-01-39,Barani A,510.056,0.336,8.19,9.38,-5.883,0.196,-5.506,-75.33,-122.27,57.46,-109.512,23.696,202.833,129.071,285.186,241.823
20191007-1524-FRANKFURT_1-01-39,Barani A,510.39,0.67,9.91,10.47,-1.764,-1.011,-10.378,-127.02,-126.1,205.71,-109.512,23.696,202.833,129.071,285.186,241.823
20191007-1524-FRANKFURT_1-01-39,Barani A,510.726,1.006,9.06,9.64,-3.834,-4.158,-7.207,-101.97,120.7,240.6,-109.512,23.696,202.833,129.071,285.186,241.823
20191007-1524-FRANKFURT_1-01-39,Barani A,511.06,1.34,7.38,7.59,-4.819,-2.883,-5.131,-16.1,144.51,97.6,-109.512,23.696,202.833,129.071,285.186,241.823
20191007-1524-FRANKFURT_1-01-41,Barani A,513.15,0.002,117.7,68.47,19.373,24.429,100.567,21.66,-49.09,16.63,-143.608,28.266,180.208,151.168,269.04,207.907
20191007-1524-FRANKFURT_1-01-41,Barani A,513.48,0.332,10.3,10.69,-5.218,1.465,-6.496,-65.84,-100.87,74.96,-143.608,28.266,180.208,151.168,269.04,207.907
20191007-1524-FRANKFURT_1-01-41,Barani A,513.808,0.66,7.3,7.75,-0.771,0.189,-7.824,-150.95,-136.43,130.47,-143.608,28.266,180.208,151.168,269.04,207.907
20191007-1524-FRANKFURT_1-01-41,Barani A,514.138,0.99,9.49,8.55,-2.657,-2.39,-8.28,-134.57,48.07,252.0,-143.608,28.266,180.208,151.168,269.04,207.907
20191007-1524-FRANKFURT_1-01-41,Barani A,514.466,1.318,9.48,8.56,-5.752,-3.627,-6.631,-21.94,189.51,9.38,-143.608,28.266,180.208,151.168,269.04,207.907
20191007-1524-FRANKFURT_1-01-51,Barani A,783.268,0.002,106.36,68.54,25.572,19.984,93.722,-18.9,-37.4,-7.3,-95.752,32.008,180.991,99.024,286.781,224.778
20191007-1524-FRANKFURT_1-01-51,Barani A,783.6,0.334,8.38,10.24,-6.743,-1.013,-3.746,-53.24,-108.07,42.05,-95.752,32.008,180.991,99.024,286.781,224.778
20191007-1524-FRANKFURT_1-01-51,Barani A,783.932,0.666,8.74,10.44,-1.536,-0.351,-9.923,-96.92,-137.19,218.57,-95.752,32.008,180.991,99.024,286.781,224.778
20191007-1524-FRANKFURT_1-01-51,Barani A,784.264,0.998,8.91,8.59,-3.249,-3.612,-7.19,-98.99,94.97,251.35,-95.752,32.008,180.991,99.024,286.781,224.778
20191007-1524-FRANKFURT_1-01-51,Barani A,784.596,1.33,6.3,7.93,-5.279,-3.419,-4.809,-6.97,179.03,50.75,-95.752,32.008,180.991,99.024,286.781,224.778
20191007-1524-FRANKFURT_1-01-53,Barani A,786.672,0.002,114.17,67.6,29.176,22.962,96.232,6.34,-19.82,29.58,-142.298,23.492,186.648,145.503,259.286,216.245
20191007-1524-FRANKFURT_1-01-53,Barani A,787.012,0.342,8.2,9.88,-7.301,-1.158,-3.564,-42.16,-92.01,53.16,-142.298,23.492,186.648,145.503,259.286,216.245
20191007-1524-FRANKFURT_1-01-53,Barani A,787.352,0.682,9.4,9.12,-1.077,-1.695,-8.744,-223.47,-122.59,152.77,-142.298,23.492,186.648,145.503,259.286,216.245
20191007-1524-FRANKFURT_1-01-53,Barani A,787.69,1.02,6.96,7.16,-2.321,-0.948,-6.837,-130.02,-8.28,229.06,-142.298,23.492,186.648,145.503,259.286,216.245
20191007-1524-FRANKFURT_1-01-53,Barani A,788.03,1.36,6.68,7.22,-2.829,-4.231,-5.475,-5.63,161.61,109.39,-142.298,23.492,186.648,145.503,259.286,216.245
20191007-1524-FRANKFURT_1-01-55,Barani A,790.118,0.002,116.25,67.86,17.367,19.443,101.71,5.89,-27.93,-18.3,-118.388,53.174,169.525,134.828,276.978,213.893
20191007-1524-FRANKFURT_1-01-55,Barani A,790.458,0.342,7.99,8.07,-5.747,0.455,-5.672,-63.54,-76.41,64.45,-118.388,53.174,169.525,134.828,276.978,213.893
20191007-1524-FRANKFURT_1-01-55,Barani A,790.798,0.682,10.52,9.65,-0.683,0.62,-9.607,-133.93,-116.2,194.68,-118.388,53.174,169.525,134.828,276.978,213.893
20191007-1524-FRANKFURT_1-01-55,Barani A,791.138,1.022,8.3,7.84,-2.553,-4.206,-6.102,-127.0,83.34,207.5,-118.388,53.174,169.525,134.828,276.978,213.893
20191007-1524-FRANKFURT_1-01-55,Barani A,791.478,1.362,7.99,6.79,-4.291,-2.936,-5.652,-17.66,180.75,29.41,-118.388,53.174,169.525,134.828,276.978,213.893
20191007-1524-FRANKFURT_1-01-57,Barani A,793.604,0.002,121.73,71.46,22.484,20.933,100.487,9.22,-68.04,27.6,-142.18,35.363,180.229,146.377,262.929,209.516
20191007-1524-FRANKFURT_1-01-57,Barani A,793.94,0.338,9.52,10.32,-5.098,0.805,-6.666,-98.71,-89.19,76.11,-142.18,35.363,180.229,146.377,262.929,209.516
20191007-1524-FRANKFURT_1-01-57,Barani A,794.274,0.672,9.68,8.68,-0.865,0.404,-9.158,-168.86,-120.95,148.86,-142.18,35.363,180.229,146.377,262.929,209.516
20191007-1524-FRANKFURT_1-01-57,Barani A,794.61,1.008,8.37,8.02,-2.626,-3.015,-7.18,-115.44,63.7,249.93,-142.18,35.363,180.229,146.377,262.929,209.516
20191007-1524-FRANKFURT_1-01-57,Barani A,794.944,1.342,9.75,8.01,-5.867,-2.821,-6.683,-3.32,202.47,21.32,-142.18,35.363,180.229,146.377,262.929,209.516
20191007-1524-FRANKFURT_1-01-59,Barani A,797.028,0.002,113.7,68.29,18.432,15.948,100.338,-0.42,-47.78,36.44,-115.17,15.056,194.448,133.235,290.477,232.906
20191007-1524-FRANKFURT_1-01-59,Barani A,797.362,0.336,8.81,10.89,-5.857,0.883,-5.688,-60.97,-115.28,59.16,-115.17,15.056,194.448,133.235,290.477,232.906
20191007-1524-FRANKFURT_1-01-59,Barani A,797.696,0.67,10.27,8.52,-2.676,0.974,-9.293,-140.66,-175.14,159.41,-115.17,15.056,194.448,133.235,290.477,232.906
20191007-1524-FRANKFURT_1-01-59,Barani A,798.032,1.006,8.89,9.44,-3.8,-3.752,-7.256,-99.06,103.78,265.74,-115.17,15.056,194.448,133.235,290.477,232.906
20191007-1524-FRANKFURT_1-01-59,Barani A,798.366,1.34,8.69,7.76,-5.497,-2.554,-6.296,-9.22,181.63,89.23,-115.17,15.056,194.448,133.235,290.477,232.906
20191007-1524-FRANKFURT_1-01-75,Fliffis- Rudi B,1217.348,0.002,125.36,72.42,41.192,17.381,101.631,24.12,-125.14,53.74,208.204,-331.533,552.468,300.26,708.492,617.898
