Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
3609.194,0.61,18.52,17.9,-17.388,0.377,-13.602,-14.11,596.57,9.75,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.282,0.698,38.96,28.8,-30.566,-3.692,-15.42,-20.11,592.28,-1.98,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.37,0.786,11.44,28.24,-12.243,-0.482,-1.085,-0.02,426.04,3.7,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.456,0.872,5.74,11.14,-3.825,-1.379,2.079,0.59,233.96,4.42,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.542,0.958,1.66,4.47,-0.64,-0.888,-2.81,-13.68,121.76,-12.57,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.63,1.046,3.31,3.8,-2.598,-0.403,-2.048,-5.9,106.12,-1.09,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.718,1.134,6.44,4.28,-1.792,-0.922,-4.946,-2.08,88.61,-7.31,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.804,1.22,5.11,5.3,-0.556,-0.98,-4.591,-12.08,102.7,-17.06,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.89,1.306,3.68,4.34,-0.704,0.03,-3.64,-2.76,111.58,-5.01,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3609.978,1.394,6.23,4.9,-3.186,-0.023,-6.333,-12.21,166.42,4.75,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3610.066,1.482,7.95,8.02,-6.961,-0.123,-1.494,-0.8,205.07,2.27,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3610.152,1.568,7.28,7.12,-2.474,-1.264,4.268,-32.18,218.7,-1.12,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
3610.238,1.654,38.7,12.25,12.132,0.694,40.108,-10.46,205.85,48.14,20191003-1152-FRANKFURT_1-01-159,Salto C,-9.069,344.22,0.741,19.853,367.528,33.014
95.424,0.002,113.75,61.49,30.471,-2.267,97.674,1.22,202.88,27.6,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.516,0.094,46.9,90.0,5.474,-3.414,46.534,-16.13,251.92,39.45,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.608,0.186,3.68,29.31,-1.179,-0.224,-2.356,-17.6,185.71,44.98,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.7,0.278,4.24,8.72,-2.896,-0.433,-3.406,53.3,191.97,24.73,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.792,0.37,7.66,5.78,2.581,-1.467,-5.8,-8.54,126.28,-20.79,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.884,0.462,5.2,7.41,-0.671,0.214,-5.519,4.99,167.79,-5.39,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
95.976,0.554,5.75,5.99,-1.865,-0.194,-6.074,14.38,185.27,19.05,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.068,0.646,6.38,6.81,-2.452,-0.444,-6.223,12.14,205.13,8.27,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.16,0.738,6.39,6.91,-1.932,-0.449,-6.284,28.14,211.97,-9.11,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.252,0.83,6.3,6.66,-1.802,-0.784,-6.075,19.48,220.66,-17.36,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.344,0.922,6.22,6.32,-1.639,-0.942,-6.019,6.52,220.0,-8.59,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.434,1.012,6.49,6.3,-1.743,-0.644,-6.203,-5.66,201.98,-4.02,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.526,1.104,6.13,6.49,-2.267,-0.816,-5.819,-4.71,176.95,4.33,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.618,1.196,6.65,6.41,-2.142,-0.814,-6.191,1.16,163.41,4.32,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.71,1.288,6.84,6.75,-3.122,-0.619,-6.012,-5.41,153.19,-2.3,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.802,1.38,7.26,6.94,-3.87,-0.475,-6.11,-3.51,149.87,1.03,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.894,1.472,8.01,7.43,-6.026,-0.191,-5.328,-3.14,149.28,10.42,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
96.986,1.564,9.53,8.81,-8.565,0.894,-2.899,-4.23,159.83,16.55,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
97.078,1.656,17.4,9.38,8.449,-3.399,6.514,-1.99,267.15,-28.99,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
97.17,1.748,11.85,10.86,5.261,0.389,25.738,19.67,366.92,-12.88,20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568
3876.716,0.002,122.11,67.93,38.567,32.539,97.182,54.37,-143.02,26.68,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3876.8,0.086,40.76,96.22,5.176,12.143,38.732,-55.24,-433.7,269.76,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3876.882,0.168,20.22,49.08,-23.436,0.561,-11.024,-63.94,-726.96,34.33,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3876.964,0.25,49.41,38.49,-44.745,0.941,-2.058,-26.85,-688.62,134.41,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.048,0.334,55.98,44.1,-48.247,-3.857,-11.411,-16.95,-608.04,153.74,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.132,0.418,59.17,54.51,-51.965,-1.838,-24.752,-5.28,-597.2,133.48,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.214,0.5,63.03,58.66,-52.462,6.439,-31.172,-154.46,-674.63,237.78,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.296,0.582,59.13,61.76,-40.44,8.507,-39.733,-225.46,-598.07,295.1,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.38,0.666,35.12,52.31,-20.155,6.069,-30.521,-241.88,-340.0,374.92,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.464,0.75,33.89,35.05,-18.683,9.471,-26.033,-93.63,-51.16,663.48,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.546,0.832,41.49,36.65,-32.837,-10.47,-10.842,131.19,162.74,1038.75,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.628,0.914,40.74,35.67,-34.899,0.245,3.852,308.78,112.66,993.38,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.712,0.998,41.74,37.9,-35.111,-19.445,4.168,398.16,-206.13,937.15,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.796,1.082,35.19,42.35,-21.327,-19.617,-21.811,33.39,-220.48,832.06,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.878,1.164,23.97,34.63,-11.408,-15.076,-17.166,-110.27,-11.28,738.69,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3877.96,1.246,20.24,24.24,-12.058,-6.407,-13.967,-28.32,167.02,538.48,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3878.044,1.33,18.18,19.13,-13.713,-4.629,-10.747,64.59,230.38,297.43,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3878.128,1.414,18.32,18.92,-14.78,-3.311,-8.649,101.31,335.56,148.64,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3878.21,1.496,11.58,15.35,-10.684,-2.972,-2.749,177.95,462.54,39.16,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
3878.292,1.578,45.92,17.08,3.723,9.103,42.76,216.24,467.13,-211.26,20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,35.114,-270.743,637.286,227.873,612.685,682.901
5888.372,0.002,109.39,69.59,44.231,3.54,91.33,15.5,62.23,11.26,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.468,0.098,47.7,90.25,13.151,-0.519,47.407,5.25,-89.4,31.98,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.562,0.192,20.85,32.46,-4.749,-1.683,-10.455,-3.7,-285.94,99.29,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.658,0.288,17.16,15.99,-14.576,1.694,1.981,-23.62,-347.26,0.95,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.752,0.382,12.22,14.48,-9.868,2.439,-1.929,-8.95,-353.73,59.75,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.848,0.478,6.48,8.51,-5.011,-1.284,-5.345,-13.16,-250.8,92.11,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5888.944,0.574,13.18,9.89,-7.224,4.395,-8.898,-2.18,-104.35,133.06,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.038,0.668,11.4,12.44,-8.095,2.251,-7.718,-30.82,-127.61,195.11,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.134,0.764,4.74,10.03,-4.007,-0.674,-4.709,-46.98,-156.2,254.11,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.228,0.858,9.76,8.07,-4.553,0.186,-8.231,-53.88,-73.1,271.89,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.324,0.954,8.69,8.71,-4.883,-0.652,-6.831,-69.15,-7.01,274.84,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.42,1.05,8.47,8.49,-4.881,-1.742,-6.471,-71.49,63.04,259.26,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.514,1.144,7.13,7.86,-3.82,-1.86,-5.55,-60.09,117.7,224.1,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.61,1.24,5.72,6.58,-3.388,-1.015,-4.46,-39.46,145.12,186.81,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.704,1.334,5.8,5.61,-3.276,-0.948,-4.792,2.99,138.59,144.06,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.8,1.43,7.14,6.28,-4.011,-1.4,-5.005,2.66,147.72,104.73,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.896,1.526,6.8,6.59,-5.436,-0.993,-3.623,-1.82,142.07,65.86,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5889.99,1.62,7.16,6.7,-6.772,-0.999,-1.448,19.72,140.41,48.03,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5890.086,1.716,3.86,6.89,-1.328,-2.08,2.704,37.09,155.08,32.99,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
5890.18,1.81,32.07,10.16,16.309,-1.249,34.65,15.42,226.06,-20.34,0609-4-01-522,Barani C,-31.218,-52.15,223.777,53.092,297.721,237.761
414.814,0.002,105.58,60.15,30.691,5.444,94.964,-7.96,68.39,15.52,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
414.902,0.09,57.42,92.26,13.992,0.657,54.034,-20.15,-127.5,39.66,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
414.992,0.18,18.91,38.69,-8.194,0.572,-6.321,-61.41,-306.34,58.6,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.08,0.268,3.13,12.19,-6.946,-0.31,0.156,-28.74,-385.66,2.03,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.168,0.356,14.73,14.54,-16.496,1.733,-3.426,-29.37,-430.56,38.24,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.258,0.446,18.03,18.5,-16.652,1.722,-9.64,-49.26,-493.77,56.41,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.346,0.534,20.92,20.79,-12.893,2.681,-14.138,-67.14,-404.04,123.97,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.434,0.622,13.01,16.32,-5.22,0.686,-9.219,-85.08,-187.61,192.88,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.524,0.712,3.92,8.31,-0.907,0.394,-5.045,-86.98,-54.8,183.79,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.612,0.8,10.95,6.99,-2.578,5.376,-9.002,-25.27,25.97,209.08,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.702,0.89,11.96,12.24,-7.628,0.157,-3.574,34.91,-52.54,92.06,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.79,0.978,9.94,12.1,-2.029,2.272,-5.896,-72.64,-86.0,171.75,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.878,1.066,5.07,8.03,-0.747,-1.676,-5.08,-101.15,-15.81,199.37,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
415.968,1.156,5.45,5.66,-1.691,-1.77,-4.911,-92.17,26.61,189.0,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.056,1.244,5.76,5.43,-2.284,-2.363,-4.163,-63.97,65.87,172.55,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.144,1.332,4.36,5.09,-1.791,-1.74,-3.847,-48.05,98.5,150.1,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.234,1.422,4.89,4.66,-2.399,-1.469,-4.038,-33.16,104.65,139.11,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.322,1.51,8.03,5.82,-4.46,-3.318,-4.783,-50.58,115.81,88.89,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.41,1.598,2.97,6.32,-1.33,-1.74,3.101,-40.86,184.1,91.32,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
416.5,1.688,33.26,9.86,9.607,-0.272,35.071,-36.41,268.08,-6.53,20190930-1616-FRANKFURT_1-01-58,Barani C,-84.76,-133.542,195.026,95.925,313.68,208.398
185.054,0.002,106.61,63.07,35.137,3.967,90.888,21.21,143.35,-12.39,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.146,0.094,53.17,88.24,8.021,3.116,52.008,9.81,144.36,-25.82,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.24,0.188,4.37,33.83,-2.504,1.419,1.079,26.73,13.25,-17.43,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.332,0.28,9.73,7.89,-5.38,-0.958,-5.907,-0.49,-41.91,-19.74,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.426,0.374,10.86,8.41,-4.251,0.529,-8.117,-27.49,-33.46,-63.51,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.518,0.466,9.0,8.8,-1.979,-0.683,-10.001,-21.62,289.91,-52.65,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.61,0.558,27.59,17.27,-18.692,0.834,-17.173,-23.36,619.72,-34.77,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.704,0.652,28.55,25.86,-25.68,1.663,-11.338,2.59,600.54,-21.96,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.796,0.744,24.48,28.03,-22.269,0.162,-7.132,40.42,505.64,-13.77,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.89,0.838,8.69,18.96,-7.927,2.18,2.751,42.52,337.33,-37.74,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
185.982,0.93,3.27,6.96,-2.042,1.548,-0.479,21.42,187.7,-25.63,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.074,1.022,0.87,2.02,-0.276,0.274,-0.721,2.41,122.92,-23.27,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.168,1.116,2.96,1.99,-1.309,0.071,-2.27,-3.82,108.65,-30.08,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.26,1.208,2.99,2.58,-1.221,0.294,-1.835,6.43,97.97,-29.21,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.354,1.302,3.65,2.38,-0.821,0.49,-2.426,8.19,91.42,-30.94,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.446,1.394,3.7,2.59,-0.96,0.78,-2.465,9.77,79.04,-27.17,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.538,1.486,3.48,2.64,-1.017,0.94,-2.45,12.26,78.82,-13.64,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.632,1.58,4.91,3.14,-2.417,0.524,-2.469,14.6,94.37,-7.6,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.724,1.672,4.48,2.97,-0.028,-1.094,-1.147,11.17,124.58,-18.5,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
186.818,1.766,36.21,8.52,13.19,3.597,38.805,32.62,168.32,-53.75,0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011
7361.562,0.002,92.88,61.98,21.234,1.822,84.344,16.3,70.71,19.9,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7361.654,0.094,48.89,78.9,4.381,0.342,47.931,-1.35,42.21,9.24,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7361.746,0.186,2.11,32.26,-0.038,-1.165,3.631,-15.94,-28.74,0.37,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7361.836,0.276,5.77,6.16,2.372,0.955,-1.558,-7.81,-25.28,9.08,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7361.928,0.368,0.96,3.72,-0.564,-0.062,0.142,2.18,-23.04,1.33,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.02,0.46,1.1,0.88,-0.322,-0.033,0.3,-1.82,-38.37,-8.92,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.112,0.552,1.49,0.86,-0.568,0.107,-0.213,-4.31,-58.84,-6.43,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.204,0.644,0.87,0.75,-0.566,-0.061,0.162,-10.95,-77.55,8.71,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.294,0.734,1.78,0.75,-0.593,-0.324,-0.166,-5.83,-86.78,0.66,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.386,0.826,1.55,1.16,-1.073,-0.424,-0.268,-15.38,-73.64,-3.91,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.478,0.918,0.99,1.38,-0.778,-0.13,0.214,-15.24,-121.95,-15.4,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.57,1.01,2.87,1.39,-0.352,-0.191,-1.559,-0.23,-84.29,-6.43,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.662,1.102,2.03,1.5,0.324,-0.335,-1.136,4.93,-67.08,-15.15,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.752,1.192,2.01,1.4,0.695,0.424,-0.948,11.83,-64.58,-7.15,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.844,1.284,2.28,1.84,0.281,-0.279,-1.189,10.92,-58.39,11.48,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7362.936,1.376,2.63,1.91,-0.526,-0.477,-1.322,1.11,-27.11,-8.53,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7363.028,1.468,1.89,1.25,-0.548,-0.197,-1.068,0.96,8.87,-11.07,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7363.12,1.56,2.2,1.56,-0.097,-0.415,-1.362,1.58,57.56,2.96,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7363.21,1.65,5.55,2.19,5.517,0.663,-0.376,-11.02,152.0,15.34,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
7363.302,1.742,60.93,16.22,46.516,-1.651,24.005,-4.12,27.83,77.3,0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974
1845.734,0.002,106.3,60.07,38.809,-2.773,94.002,83.66,122.32,-6.79,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1845.828,0.096,50.39,93.43,13.517,-3.431,50.835,25.59,254.99,-13.43,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1845.922,0.19,10.86,35.68,-5.336,4.933,1.301,17.1,118.2,-31.46,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.016,0.284,4.64,11.37,-2.762,0.108,0.682,-25.66,-82.97,-55.09,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.108,0.376,12.35,11.91,-5.165,-0.906,-8.564,11.39,-149.33,-32.93,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.202,0.47,3.84,10.52,0.353,-0.967,-3.115,-11.95,48.47,-6.27,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.296,0.564,12.83,5.14,5.997,-0.396,-9.482,1.47,385.41,-30.99,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.39,0.658,19.17,15.2,-11.518,1.067,-14.635,23.63,515.66,-25.12,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.484,0.752,21.5,21.04,-17.532,2.265,-13.05,65.16,484.2,27.88,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.578,0.846,17.31,22.09,-15.989,-0.457,-9.407,87.71,449.52,-10.04,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.67,0.938,9.26,15.56,-8.331,0.123,-1.197,81.93,316.16,-52.1,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.764,1.032,3.46,7.08,-3.225,0.127,-0.982,41.09,198.23,-48.88,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.858,1.126,3.67,3.26,-2.095,0.181,-2.094,21.95,132.46,-42.51,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1846.952,1.22,6.03,3.51,-1.99,-0.187,-3.893,20.94,100.21,-32.51,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1847.046,1.314,5.09,4.01,-1.068,-0.574,-3.997,23.91,93.29,-19.36,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1847.14,1.408,4.6,4.1,-1.143,-0.803,-3.653,5.71,116.49,-10.24,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1847.234,1.502,5.76,4.51,-2.972,0.178,-3.735,-8.25,137.26,-35.06,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
1847.326,1.594,7.26,5.28,-5.349,1.197,-2.339,-24.71,112.43,-17.12,0115-JANEIKE-01-119,Salto B,41.245,351.048,-39.215,58.277,402.282,64.664
